From from From
: : :
SHOE shoe SHOE
@ @ @
PHYSICS physic PHYSICS
. . .
watstar watstar watstar
. . .
uwaterloo uwaterloo uwaterloo
. . .
ca ca ca
( ( (
Mark mark Mark
Shoesmith shoesmith Shoesmith
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Let let Let
' ' '
s s s
talk talk talk
sticks stick stick
. . .
. . .
. . .
Lines line Lines
: : :
35 35 35
Organization organ Organization
: : :
University univers University
of of of
Waterloo waterloo Waterloo
In in In
article articl article
< < <
C c C
50 50 50
pt pt pt
4 4 4
. . .
6 6 6
CM cm CM
@ @ @
odin odin odin
. . .
corp corp corp
. . .
sgi sgi sgi
. . .
com com com
> > >
dptom dptom dptom
@ @ @
endor endor endor
. . .
corp corp corp
. . .
sgi sgi sgi
. . .
com com com
( ( (
Tom tom Tom
Arnold arnold Arnold
) ) )
writes write write
: : :
> > >
Okay okay Okay
you you you
hockey hockey hockey
playing play play
fans fan fan
/ / /
finatics finat finatics
out out out
there there there
. . .
I i I
' ' '
m m m
looking look look
over over over
the the the
wide wide wide
> > >
range rang range
of of of
aluminum aluminum aluminum
sticks stick stick
for for for
the the the
first first first
time time time
. . .
I i I
' ' '
ve ve ve
been been be
playing play play
with with with
pieces piec piece
> > >
of of of
lumbar lumbar lumbar
that that that
seem seem seem
to to to
weigh weigh weigh
alot alot alot
and and and
break break break
after after after
a a a
few few few
uses use us
, , ,
so so so
I i I
' ' '
m m m
> > >
thinking think thinking
of of of
changing chang change
to to to
an an an
aluminum aluminum aluminum
shaft shaft shaft
so so so
when when when
I i I
break break break
the the the
blade blade blade
all all all
I i I
> > >
have have have
to to to
do do do
is is be
change chang change
it it it
. . .
The the The
problem problem problem
is is be
that that that
there there there
is is be
such such such
a a a
wide wide wide
reange reang reange
of of of
> > >
models model model
and and and
selections select selection
out out out
there there there
that that that
I i I
' ' '
m m m
not not not
certain certain certain
which which which
to to to
consider consid consider
. . .
Can can Can
> > >
any ani any
of of of
you you you
post post post
some some some
of of of
your your your
suggestions suggest suggestion
and and and
experiences experi experience
with with with
the the the
aluminum aluminum aluminum
> > >
sticks stick stick
? ? ?
What what What
is is be
the the the
difference differ difference
between between between
models model model
? ? ?
What what What
do do do
you you you
like like like
/ / /
dislike dislik dislike
about about about
> > >
them them them
? ? ?
And and And
, , ,
which which which
brands brand brand
are are be
best best best
? ? ?
> > >
> > >
I i I
' ' '
ve ve ve
had had have
, , ,
and and and
still still still
have have have
a a a
few few few
aluminum aluminum aluminum
sticks stick stick
. . .
I i I
got got get
my my my
first first first
when when when
I i I
was was be
15 15 15
( ( (
a a a
Christian christian Christian
) ) )
, , ,
and and and
broke broke break
the the the
shaft shaft shaft
halfway halfway halfway
through through through
the the the
season season season
, , ,
two two two
years year year
later later later
. . .
I i I
bought bought buy
another anoth another
( ( (
a a a
Canadian canadian Canadian
) ) )
at at at
the the the
beginning begin beginning
of of of
the the the
next next next
season season season
, , ,
and and and
I i I
still still still
have have have
it it it
. . .
I i I
also also also
have have have
an an an
Easton easton Easton
, , ,
that that that
a a a
friend friend friend
was was be
getting get get
rid rid rid
off off off
, , ,
after after after
giving give give
up up up
the the the
game game game
. . .
I i I
find find find
that that that
Easton easton Easton
blades blade blade
are are be
easier easier easy
to to to
get get get
, , ,
but but but
all all all
brands brand brand
of of of
blades blade blade
are are be
pretty pretti pretty
well well well
interchangeable interchang interchangeable
. . .
Watch watch Watch
out out out
for for for
dried dri dry
up up up
bits bit bit
of of of
firewood firewood firewood
, , ,
that that that
some some some
stores store store
pass pass pass
off off off
as as a
blades blade blade
. . .
In in In
my my my
experiences experi experience
, , ,
the the the
blades blade blade
of of of
an an an
aluminum aluminum aluminum
break break break
more more more
often often often
than than than
regular regular regular
sticks stick stick
, , ,
but but but
I i I
' ' '
ve ve ve
only onli only
ever ever ever
broken broken break
one one one
aluminum aluminum aluminum
shaft shaft shaft
. . .
I i I
like like like
aluminum aluminum aluminum
sticks stick stick
. . .
The the The
blades blade blade
are are be
quickly quick quickly
changed chang change
, , ,
even even even
on on on
the the the
bench bench bench
if if if
you you you
have have have
to to to
. . .
On on On
the the the
downside downsid downside
, , ,
the the the
shaft shaft shaft
won won win
' ' '
t t t
break break break
if if if
you you you
decide decid decide
to to to
impale impal impale
yourself yourself yourself
on on on
it it it
: : :
- - -
) ) )
Ciao ciao Ciao
, , ,
Mark mark Mark
S s S
. . .
" " "
This this This
is is be
between between between
me me me
and and and
the the the
vegetable veget vegetable
" " "
- - -
Rick rick Rick
Moranis morani Moranis
in in in
Little littl Little
Shop shop Shop
of of of
Horrors horror Horrors
Mark mark Mark
Shoesmith shoesmith Shoesmith
shoe shoe shoe
@ @ @
physics physic physic
. . .
watstar watstar watstar
. . .
uwaterloo uwaterloo uwaterloo
. . .
ca ca ca
