From from From
: : :
nichols nichol nichols
@ @ @
spss spss spss
. . .
com com com
( ( (
David david David
Nichols nichol Nichols
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Detroit detroit Detroit
Playoff playoff Playoff
Tradition tradit Tradition
Keywords keyword Keywords
: : :
Octopi octopi Octopi
Organization organ Organization
: : :
SPSS spss SPSS
Inc inc Inc
. . .
Lines line Lines
: : :
24 24 24
In in In
article articl article
< < <
16 16 16
APR apr APR
199314443969 199314443969 199314443969
@ @ @
reg reg reg
. . .
triumf triumf triumf
. . .
ca ca ca
> > >
lange lang lange
@ @ @
reg reg reg
. . .
triumf triumf triumf
. . .
ca ca ca
( ( (
THREADING thread THREADING
THE the THE
CANADIAN canadian CANADIAN
TAPESTRY tapestri TAPESTRY
) ) )
writes write write
: : :
> > >
Way way Way
back back back
in in in
the the the
early earli early
years year year
( ( (
~ ~ ~
50 50 50
' ' '
s s s
) ) )
it it it
took took take
8 8 8
wins win win
to to to
garner garner garner
the the the
Stanley stanley Stanley
Cup cup Cup
. . .
> > >
Soooooo soooooo Soooooo
, , ,
a a a
couple coupl couple
of of of
local local local
fish fish fish
mongers monger monger
( ( (
local local local
to to to
the the the
Joe joe Joe
Louis loui Louis
Arena arena Arena
, , ,
that that that
is is be
) ) )
> > >
started start start
the the the
tradition tradit tradition
of of of
throwing throw throw
an an an
octopi octopi octopus
onto onto onto
the the the
ice ice ice
with with with
every everi every
win win win
. . .
After after After
> > >
each each each
victory victori victory
, , ,
one one one
leg leg leg
would would would
be be be
severed sever sever
before befor before
the the the
octopus octopus octopus
found found find
its it it
way way way
to to to
the the the
> > >
ice ice ice
. . .
( ( (
They they They
are are be
dead dead dead
by by by
the the the
way way way
. . .
) ) )
It it It
was was be
a a a
brilliant brilliant brilliant
marketing market marketing
strategy strategi strategy
to to to
> > >
shore shore shore
up up up
the the the
demand demand demand
for for for
one one one
of of of
their their their
least least least
popular popular popular
products product product
. . .
> > >
> > >
Hope hope Hope
this this this
helps help help
. . .
> > >
> > >
J j J
. . .
Lange lang Lange
> > >
Local local Local
to to to
the the the
Joe joe Joe
Louis loui Louis
Arena arena Arena
? ? ?
You you You
mean mean mean
local local local
to to to
Olympia olympia Olympia
Stadium stadium Stadium
, , ,
where where where
Red red Red
Wings wing Wings
games game game
were were be
played play play
until until until
fairly fair fairly
recently recent recently
( ( (
early earli early
80 80 80
s s s
comes come come
to to to
mind mind mind
) ) )
. . .
As as As
far far far
as as a
I i I
know know know
, , ,
the the the
rest rest rest
of of of
the the the
post post post
is is be
basically basic basically
correct correct correct
. . .
If if If
what what what
you you you
meant meant mean
by by by
local local local
was was be
simply simpli simply
Detroit detroit Detroit
and and and
I i I
' ' '
m m m
being be be
incredibly incred incredibly
picky picki picky
, , ,
okay okay okay
, , ,
sorry sorri sorry
about about about
that that that
. . .
- - -
- - -
David david David
Nichols nichol Nichols
Senior senior Senior
Statistical statist Statistical
Support support Support
Specialist specialist Specialist
SPSS spss SPSS
, , ,
Inc inc Inc
. . .
Phone phone Phone
: : :
( ( (
312 312 312
) ) )
329 329 329
- - -
3684 3684 3684
Internet internet Internet
: : :
nichols nichol nichols
@ @ @
spss spss spss
. . .
com com com
Fax fax Fax
: : :
( ( (
312 312 312
) ) )
329 329 329
- - -
3657 3657 3657
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
Any ani Any
correlation correl correlation
between between between
my my my
views view view
and and and
those those those
of of of
SPSS spss SPSS
is is be
strictly strict strictly
due due due
to to to
chance chanc chance
. . .
