From from From
: : :
gtd gtd gtd
597 597 597
a a a
@ @ @
prism prism prism
. . .
gatech gatech gatech
. . .
EDU edu EDU
( ( (
Hrivnak hrivnak Hrivnak
) ) )
Subject subject Subject
: : :
Goalie goali Goalie
mask mask mask
poll poll poll
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
hydra hydra hydra
. . .
93158 93158 93158
Organization organ Organization
: : :
Georgia georgia Georgia
Institute institut Institute
of of of
Technology technolog Technology
Lines line Lines
: : :
31 31 31
Here here Here
is is be
an an an
update updat update
on on on
the the the
Goalie goali Goalie
mask mask mask
poll poll poll
. . .
. . .
. . .
First first First
, , ,
since sinc since
so so so
many mani many
people peopl people
gave gave give
me me me
their their their
3 3 3
best best best
, , ,
I i I
decided decid decide
to to to
give give give
3 3 3
pts pts pt
for for for
their their their
favorite favorit favorite
, , ,
2 2 2
pts pts pt
for for for
2 2 2
nd nd nd
, , ,
1 1 1
for for for
3 3 3
rd rd rd
. . .
If if If
you you you
e e e
- - -
mailed mail mail
a a a
response respons response
with with with
only onli only
one one one
, , ,
I i I
gave gave give
it it it
3 3 3
pts pts pt
. . .
Please pleas Please
feel feel feel
free free free
to to to
send send send
me me me
your your your
2 2 2
other other other
favorites favorit favorite
, , ,
if if if
you you you
only onli only
sent sent send
one one one
before befor before
. . .
Also also Also
, , ,
votes vote vote
are are be
still still still
welcome welcom welcome
! ! !
Any ani Any
mask mask mask
you you you
like like like
will will will
do do do
, , ,
as as a
I i I
have have have
received receiv receive
votes vote vote
for for for
players player player
not not not
in in in
the the the
NHL nhl NHL
. . .
Please pleas Please
mention mention mention
what what what
team team team
they they they
play play play
for for for
, , ,
though though though
. . .
So so So
here here here
are are be
the the the
up up up
- - -
to to to
- - -
date date date
results result result
so so so
far far far
: : :
Player player Player
Team team Team
Pts pts Pts
Votes vote Votes
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
1 1 1
. . .
Ed ed Ed
Belfour belfour Belfour
Chicago chicago Chicago
8 8 8
4 4 4
Andy andi Andy
Moog moog Moog
Boston boston Boston
8 8 8
3 3 3
3 3 3
. . .
Curtis curti Curtis
Joseph joseph Joseph
St st St
. . .
Louis loui Louis
5 5 5
2 2 2
4 4 4
. . .
Brian brian Brian
Hayward hayward Hayward
San san San
Jose jose Jose
4 4 4
2 2 2
5 5 5
. . .
Grant grant Grant
Fuhr fuhr Fuhr
Buffalo buffalo Buffalo
3 3 3
1 1 1
Ron ron Ron
Hextall hextal Hextall
Quebec quebec Quebec
3 3 3
1 1 1
7 7 7
. . .
Clint clint Clint
Malarchuk malarchuk Malarchuk
Buffalo buffalo Buffalo
2 2 2
1 1 1
Manon manon Manon
Rheaume rheaum Rheaume
Atlanta atlanta Atlanta
( ( (
IHL ihl IHL
) ) )
2 2 2
1 1 1
9 9 9
. . .
John john John
Casey casey Casey
Minnesota minnesota Minnesota
1 1 1
1 1 1
Rick rick Rick
Wamsley wamsley Wamsley
Toronto toronto Toronto
( ( (
retired retir retire
) ) )
1 1 1
1 1 1
Thanks thank Thanks
to to to
all all all
that that that
voted vote vote
, , ,
and and and
keep keep keep
' ' '
em em em
coming come come
! ! !
- - -
- - -
GO go GO
SKINS skin SKINS
! ! !
| | |
| | |
" " "
Now now Now
for for for
the the the
next next next
question question question
. . .
. . .
. . .
Does doe Does
emotional emot emotional
music music music
have have have
quite quit quite
GO go GO
BRAVES brave BRAVES
! ! !
| | |
| | |
an an an
effect effect effect
on on on
you you you
? ? ?
" " "
- - -
Mike mike Mike
Patton patton Patton
, , ,
Faith faith Faith
No no No
More more More
GO go GO
HORNETS hornet HORNETS
! ! !
| | |
| | |
GO go GO
CAPITALS capit CAPITALS
! ! !
| | |
| | |
Mike mike Mike
Friedman friedman Friedman
( ( (
Hrivnak hrivnak Hrivnak
fan fan fan
! ! !
) ) )
Internet internet Internet
: : :
gtd gtd gtd
597 597 597
a a a
@ @ @
prism prism prism
. . .
gatech gatech gatech
. . .
edu edu edu
