From from From
: : :
kkeller kkeller kkeller
@ @ @
mail mail mail
. . .
sas sas sa
. . .
upenn upenn upenn
. . .
edu edu edu
( ( (
Keith keith Keith
Keller keller Keller
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Tie tie Tie
Breaker breaker Breaker
. . .
. . .
. . .
. . .
( ( (
Isles isl Isles
and and and
Devils devil Devils
) ) )
Organization organ Organization
: : :
University univers University
of of of
Pennsylvania pennsylvania Pennsylvania
, , ,
School school School
of of of
Arts art Arts
and and and
Sciences scienc Sciences
Lines line Lines
: : :
35 35 35
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
mail mail mail
. . .
sas sas sa
. . .
upenn upenn upenn
. . .
edu edu edu
In in In
article articl article
< < <
lrw lrw lrw
509 509 509
f f f
@ @ @
rpi rpi rpi
. . .
edu edu edu
> > >
wangr wangr wangr
@ @ @
rpi rpi rpi
. . .
edu edu edu
writes write write
: : :
> > >
> > >
Are are Are
people peopl people
here here here
stupid stupid stupid
or or or
what what what
? ? ?
? ? ?
? ? ?
It it It
is is be
a a a
tie tie tie
breaker breaker breaker
, , ,
of of of
cause caus cause
they they they
> > >
have have have
to to to
have have have
the the the
same same same
record record record
. . .
How how How
can can can
people peopl people
be be be
sooooo sooooo sooooo
stuppid stuppid stuppid
to to to
put put put
win win win
as as a
> > >
first first first
in in in
the the the
list list list
for for for
tie tie tie
breaker breaker breaker
? ? ?
? ? ?
? ? ?
If if If
it it it
is is be
a a a
tie tie tie
breaker breaker breaker
, , ,
how how how
can can can
there there there
be be be
> > >
different differ different
record record record
? ? ?
? ? ?
? ? ?
? ? ?
Man man Man
, , ,
I i I
thought thought think
people peopl people
in in in
this this this
net net net
are are be
good good good
with with with
hockey hockey hockey
. . .
> > >
I i I
might might might
not not not
be be be
great great great
in in in
Math math Math
, , ,
but but but
tell tell tell
me me me
how how how
can can can
two two two
teams team team
ahve ahv ahve
the the the
same same same
points point point
> > >
with with with
different differ different
record record record
? ? ?
? ? ?
? ? ?
Man man Man
. . .
. . .
. . .
retard retard retard
! ! !
! ! !
! ! !
! ! !
! ! !
! ! !
Can can Can
' ' '
t t t
believe believ believe
people peopl people
actually actual actually
put put put
> > >
win win win
as as a
first first first
in in in
a a a
tie tie tie
breaker breaker breaker
. . .
. . .
. . .
. . .
. . .
. . .
Golly golli Golly
, , ,
I i I
love love love
stupid stupid stupid
people peopl people
. . .
: : :
- - -
) ) )
Listen listen Listen
, , ,
Rex rex Rex
, , ,
this this this
is is be
hockey hockey hockey
. . .
The the The
NHL nhl NHL
, , ,
to to to
be be be
precise precis precise
. . .
And and And
in in in
the the the
NHL nhl NHL
, , ,
there there there
exist exist exist
these these these
things thing thing
called call call
" " "
ties tie tie
" " "
. . .
A a A
tie tie tie
occurs occur occur
when when when
a a a
game game game
ends end end
with with with
the the the
score score score
for for for
each each each
team team team
equal equal equal
. . .
Each each Each
team team team
gets get get
one one one
point point point
for for for
a a a
tie tie tie
. . .
There there There
also also also
exits exit exit
these these these
things thing thing
called call call
" " "
wins win win
" " "
. . .
A a A
win win win
is is be
when when when
one one one
team team team
has has have
a a a
higher higher high
score score score
than than than
the the the
opponent oppon opponent
. . .
( ( (
Oh oh Oh
yeah yeah yeah
, , ,
only onli only
two two two
teams team team
play play play
each each each
other other other
at at at
a a a
time time time
, , ,
so so so
I i I
can can can
say say say
" " "
the the the
opponent oppon opponent
" " "
. . .
) ) )
A a A
team team team
gets get get
two two two
points point point
for for for
a a a
win win win
. . .
So so So
, , ,
let let let
' ' '
s s s
say say say
that that that
a a a
team team team
has has have
a a a
record record record
of of of
38 38 38
wins win win
, , ,
36 36 36
losses loss loss
, , ,
and and and
10 10 10
ties tie tie
. . .
Another anoth Another
team team team
has has have
a a a
record record record
of of of
40 40 40
wins win win
, , ,
38 38 38
losses loss loss
and and and
6 6 6
ties tie tie
. . .
The the The
first first first
team team team
has has have
( ( (
38 38 38
* * *
2 2 2
) ) )
+ + +
10 10 10
= = =
86 86 86
points point point
. . .
The the The
second second second
team team team
has has have
( ( (
40 40 40
* * *
2 2 2
) ) )
+ + +
6 6 6
= = =
86 86 86
points point point
. . .
WOW wow WOW
! ! !
They they They
* * *
both both both
* * *
have have have
the the the
same same same
number number number
of of of
points point point
, , ,
but but but
the the the
number number number
of of of
wins win win
is is be
different differ different
! ! !
How how How
did did do
they they they
do do do
that that that
? ? ?
? ? ?
! ! !
? ? ?
! ! !
? ? ?
! ! !
? ? ?
! ! !
That that That
' ' '
s s s
amazing amaz amazing
. . .
So so So
, , ,
Rex rex Rex
, , ,
when when when
people peopl people
talk talk talk
about about about
wins win win
being be be
the the the
first first first
tiebreaker tiebreak tiebreaker
, , ,
well well well
, , ,
then then then
that that that
' ' '
s s s
what what what
it it it
means mean mean
. . .
In in In
our our our
example exampl example
, , ,
the the the
second second second
team team team
would would would
win win win
the the the
tiebreaker tiebreak tiebreaker
and and and
therefore therefor therefore
have have have
the the the
" " "
better better well
" " "
record record record
, , ,
even even even
though though though
both both both
teams team team
had had have
the the the
same same same
number number number
of of of
points point point
. . .
If if If
you you you
didn didn didn
' ' '
t t t
understand understand understand
this this this
post post post
, , ,
Rex rex Rex
, , ,
maybe mayb maybe
you you you
should should should
go go go
back back back
and and and
read read read
it it it
again again again
, , ,
very veri very
slowly slowli slowly
. . .
: : :
- - -
) ) )
: : :
- - -
) ) )
: : :
- - -
) ) )
: : :
- - -
) ) )
: : :
- - -
) ) )
: : :
- - -
) ) )
- - -
- - -
Keith keith Keith
Keller keller Keller
LET let LET
' ' '
S s S
GO go GO
RANGERS ranger RANGERS
! ! !
! ! !
! ! !
! ! !
! ! !
LET let LET
' ' '
S s S
GO go GO
QUAKERS quaker QUAKERS
! ! !
! ! !
! ! !
! ! !
! ! !
kkeller kkeller kkeller
@ @ @
mail mail mail
. . .
sas sas sa
. . .
upenn upenn upenn
. . .
edu edu edu
IVY ivi IVY
LEAGUE leagu LEAGUE
CHAMPS champ CHAMPS
! ! !
! ! !
! ! !
! ! !
" " "
When when When
I i I
want want want
your your your
opinion opinion opinion
, , ,
I i I
' ' '
ll ll ll
give give give
it it it
to to to
you you you
. . .
" " "
