From from From
: : :
" " "
Patricia patricia Patricia
L l L
. . .
Bruno bruno Bruno
" " "
< < <
pb pb pb
37 37 37
+ + +
@ @ @
andrew andrew andrew
. . .
cmu cmu cmu
. . .
edu edu edu
> > >
Subject subject Subject
: : :
Re re Re
: : :
Hockey hockey Hockey
Hell hell Hell
Organization organ Organization
: : :
Freshman freshman Freshman
, , ,
Mechanical mechan Mechanical
Engineering engin Engineering
, , ,
Carnegie carnegi Carnegie
Mellon mellon Mellon
, , ,
Pittsburgh pittsburgh Pittsburgh
, , ,
PA pa PA
Lines line Lines
: : :
42 42 42
< < <
C c C
4 4 4
s s s
4 4 4
JK jk JK
. . .
F f F
72 72 72
@ @ @
andy andi andy
. . .
bgsu bgsu bgsu
. . .
edu edu edu
> > >
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
andrew andrew andrew
. . .
cmu cmu cmu
. . .
edu edu edu
In in In
- - -
Reply repli Reply
- - -
To to To
: : :
< < <
C c C
4 4 4
s s s
4 4 4
JK jk JK
. . .
F f F
72 72 72
@ @ @
andy andi andy
. . .
bgsu bgsu bgsu
. . .
edu edu edu
> > >
> > >
> > >
In in In
article articl article
< < <
C c C
4 4 4
nq nq nq
5 5 5
G g G
. . .
EKB ekb EKB
@ @ @
noose noos noose
. . .
ecn ecn ecn
. . .
purdue purdu purdue
. . .
edu edu edu
> > >
, , ,
> > >
rgemeinh rgemeinh rgemeinh
@ @ @
separator separ separator
. . .
ecn ecn ecn
. . .
purdue purdu purdue
. . .
edu edu edu
( ( (
Richard richard Richard
A a A
Gemeinhart gemeinhart Gemeinhart
) ) )
wrote wrote write
: : :
> > >
> > >
> > >
> > >
In in In
article articl article
< < <
1993 1993 1993
Mar mar Mar
26 26 26
. . .
155933 155933 155933
. . .
9669 9669 9669
@ @ @
ncsu ncsu ncsu
. . .
edu edu edu
> > >
fmsalvat fmsalvat fmsalvat
@ @ @
eos eo eos
. . .
ncsu ncsu ncsu
. . .
edu edu edu
( ( (
FRANK frank FRANK
MICH mich MICH
> > >
AE ae AE
SALVATORE salvator SALVATORE
) ) )
writes write write
: : :
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
I i I
am am be
originally origin originally
from from from
New new New
York york York
State state State
, , ,
and and and
I i I
go go go
to to to
school school school
> > >
> > >
> > >
in in in
North north North
Carolina carolina Carolina
. . .
Yet yet Yet
, , ,
I i I
don don don
' ' '
t t t
constantly constant constantly
gripe gripe gripe
about about about
> > >
> > >
> > >
the the the
lack lack lack
of of of
hockey hockey hockey
. . .
Wouldn wouldn Wouldn
' ' '
t t t
some some some
of of of
you you you
who who who
chose chose choose
to to to
go go go
> > >
> > >
> > >
to to to
school school school
in in in
the the the
South south South
realize realiz realize
( ( (
most most most
who who who
gripe gripe gripe
are are be
Clemson clemson Clemson
students student student
) ) )
> > >
> > >
> > >
that that that
hockey hockey hockey
isn isn isn
' ' '
t t t
quite quit quite
as as a
popular popular popular
in in in
South south South
Carolina carolina Carolina
> > >
> > >
> > >
when when when
you you you
chose chose choose
a a a
school school school
? ? ?
> > >
> > >
> > >
> > >
> > >
> > >
Why whi Why
did did do
you you you
all all all
