From from From
: : :
cbn cbn cbn
7 7 7
g g g
@ @ @
Virginia virginia Virginia
. . .
EDU edu EDU
( ( (
Christopher christoph Christopher
Bass bass Bass
Nystrom nystrom Nystrom
) ) )
Subject subject Subject
: : :
Re re Re
: : :
ESPN espn ESPN
Tonight tonight Tonight
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
Virginia virginia Virginia
. . .
1993 1993 1993
Apr apr Apr
15 15 15
. . .
215144 215144 215144
. . .
10182 10182 10182
Organization organ Organization
: : :
University univers University
of of of
Virginia virginia Virginia
Lines line Lines
: : :
11 11 11
swartzjh swartzjh swartzjh
@ @ @
RoseVC rosevc RoseVC
. . .
Rose rose Rose
- - -
Hulman hulman Hulman
. . .
Edu edu Edu
writes write write
: : :
> > >
Has has Has
anyone anyon anyone
heard heard hear
what what what
game game game
ESPN espn ESPN
is is be
showing show show
tonight tonight tonight
. . .
They they They
said said say
they they they
will will will
> > >
show show show
whatever whatev whatever
game game game
means mean mean
the the the
most most most
playoff playoff playoff
- - -
wise wise wise
. . .
I i I
would would would
assume assum assume
this this this
would would would
> > >
be be be
the the the
Blues blue Blues
- - -
Tampa tampa Tampa
game game game
or or or
the the the
Minnesota minnesota Minnesota
- - -
Red red Red
Wings wing Wings
game game game
. . .
. . .
. . .
Anyone anyon Anyone
heard heard heard
for for for
> > >
sure sure sure
? ? ?
? ? ?
? ? ?
> > >
> > >
> > >
Jeff jeff Jeff
Swartz swartz Swartz
It it It
' ' '
s s s
going go go
to to to
be be be
the the the
Stars star Stars
- - -
Wings wing Wings
game game game
