From from From
: : :
kozloce kozloc kozloce
@ @ @
wkuvx wkuvx wkuvx
1 1 1
. . .
bitnet bitnet bitnet
Subject subject Subject
: : :
Re re Re
: : :
Good good Good
for for for
hockey hockey hockey
/ / /
Bad bad Bad
for for for
hockey hockey hockey
Organization organ Organization
: : :
Western western Western
Kentucky kentucki Kentucky
University univers University
, , ,
Bowling bowl Bowling
Green green Green
, , ,
KY ky KY
Lines line Lines
: : :
25 25 25
In in In
article articl article
< < <
Rs rs Rs
2 2 2
J j J
2 2 2
B b B
8 8 8
w w w
164 164 164
w w w
@ @ @
cellar cellar cellar
. . .
org org org
> > >
, , ,
darling darl darling
@ @ @
cellar cellar cellar
. . .
org org org
( ( (
Thomas thoma Thomas
Darling darl Darling
) ) )
writes write write
: : :
> > >
jmd jmd jmd
@ @ @
cbnewsm cbnewsm cbnewsm
. . .
cb cb cb
. . .
att att att
. . .
com com com
( ( (
joseph joseph joseph
. . .
m m m
. . .
dakes dake dakes
) ) )
writes write write
: : :
> > >
> > >
> > >
In in In
article articl article
< < <
1 1 1
ppdccINNbe ppdccinnb ppdccINNbe
1 1 1
@ @ @
dev dev dev
- - -
null null null
. . .
phys phys phys
. . .
psu psu psu
. . .
edu edu edu
> > >
, , ,
stimpy stimpi stimpy
@ @ @
dev dev dev
- - -
null null null
. . .
phys phys phys
. . .
psu psu psu
. . .
edu edu edu
> > >
> > >
> > >
In in In
article articl article
< < <
C c C
4 4 4
wxnF wxnf wxnF
. . .
Bx bx Bx
1 1 1
@ @ @
constellation constel constellation
. . .
ecn ecn ecn
. . .
uoknor uoknor uoknor
. . .
edu edu edu
> > >
mfoster mfoster mfoster
@ @ @
alliant alliant alliant
. . .
backbo backbo backbo
> > >
> > >
> > >
> > >
I i I
prefer prefer prefer
the the the
Miami miami Miami
Colons colon Colons
myself myself myself
. . .
Headline headlin Headline
: : :
FLAMES flame FLAMES
BLOW blow BLOW
OUT out OUT
COLONS colon COLONS
, , ,
9 9 9
- - -
1 1 1
> > >
> > >
> > >
> > >
> > >
> > >
Would would Would
Kevin kevin Kevin
Dineen dineen Dineen
play play play
for for for
the the the
Miami miami Miami
Colons colon Colons
? ? ?
? ? ?
? ? ?
> > >
> > >
> > >
> > >
As as As
a a a
Flyers flyer Flyers
fan fan fan
, , ,
I i I
resent resent resent
you you you
making make make
Kevin kevin Kevin
Dineen dineen Dineen
the the the
butt butt butt
of of of
your your your
> > >
> > >
jokes joke joke
: : :
- - -
) ) )
! ! !
> > >
> > >
Aw aw Aw
, , ,
just just just
take take take
a a a
moment moment moment
to to to
digest digest digest
it it it
and and and
I i I
' ' '
m m m
sure sure sure
you you you
' ' '
ll ll ll
see see see
the the the
humour humour humour
. . .
. . .
. . .
> > >
> > >
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
\ \ \
\ \ \
\ \ \
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
~ ~ ~
^ ^ ^
> > >
Thomas thoma Thomas
A a A
. . .
Darling darl Darling
\ \ \
\ \ \
\ \ \
The the The
Cellar cellar Cellar
BBS bbs BBS
& & &
Public public Public
Access access Access
System system System
: : :
215 215 215
. . .
539 539 539
. . .
3043 3043 3043
> > >
darling darl darling
@ @ @
cellar cellar cellar
. . .
org org org
\ \ \
\ \ \
\ \ \
GEnie geni GEnie
: : :
T t T
. . .
DARLING darl DARLING
\ \ \
\ \ \
FactHQ facthq FactHQ
" " "
Truth truth Truth
Thru thru Thru
Technology technolog Technology
" " "
> > >
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
\ \ \
\ \ \
\ \ \
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
~ ~ ~
v v v
