From from From
: : :
c c c
5 5 5
ff ff ff
@ @ @
jupiter jupit jupiter
. . .
sun sun sun
. . .
csd csd csd
. . .
unb unb unb
. . .
ca ca ca
( ( (
COOK cook COOK
Charlie charli Charlie
) ) )
Subject subject Subject
: : :
NHL nhl NHL
Summary summari Summary
parse pars parse
results result result
for for for
games game game
played play played
Mon mon Mon
, , ,
April april April
19 19 19
, , ,
1993 1993 1993
Organization organ Organization
: : :
University univers University
of of of
New new New
Brunswick brunswick Brunswick
Lines line Lines
: : :
79 79 79
Toronto toronto Toronto
1 1 1
1 1 1
1 1 1
- - -
- - -
3 3 3
Detroit detroit Detroit
1 1 1
4 4 4
1 1 1
- - -
- - -
6 6 6
First first First
period period period
1 1 1
, , ,
Detroit detroit Detroit
, , ,
Yzerman yzerman Yzerman
1 1 1
( ( (
Gallant gallant Gallant
, , ,
Ciccarelli ciccarelli Ciccarelli
) ) )
4 4 4
: : :
48 48 48
. . .
2 2 2
, , ,
Toronto toronto Toronto
, , ,
Cullen cullen Cullen
1 1 1
( ( (
Clark clark Clark
, , ,
Gill gill Gill
) ) )
10 10 10
: : :
44 44 44
. . .
Second second Second
period period period
3 3 3
, , ,
Detroit detroit Detroit
, , ,
Sheppard sheppard Sheppard
1 1 1
( ( (
Probert probert Probert
, , ,
Coffey coffey Coffey
) ) )
pp pp pp
, , ,
5 5 5
: : :
04 04 04
. . .
4 4 4
, , ,
Detroit detroit Detroit
, , ,
Burr burr Burr
1 1 1
( ( (
Racine racin Racine
) ) )
sh sh sh
, , ,
6 6 6
: : :
42 42 42
. . .
5 5 5
, , ,
Detroit detroit Detroit
, , ,
Chiasson chiasson Chiasson
1 1 1
( ( (
Coffey coffey Coffey
) ) )
pp pp pp
, , ,
11 11 11
: : :
00 00 00
. . .
6 6 6
, , ,
Detroit detroit Detroit
, , ,
Howe howe Howe
1 1 1
( ( (
Yzerman yzerman Yzerman
, , ,
Drake drake Drake
) ) )
14 14 14
: : :
46 46 46
. . .
7 7 7
, , ,
Toronto toronto Toronto
, , ,
Gilmour gilmour Gilmour
1 1 1
( ( (
Borschevsky borschevski Borschevsky
, , ,
Ellett ellett Ellett
) ) )
pp pp pp
, , ,
19 19 19
: : :
59 59 59
. . .
Third third Third
period period period
8 8 8
, , ,
Detroit detroit Detroit
, , ,
Racine racin Racine
1 1 1
( ( (
Primeau primeau Primeau
, , ,
Drake drake Drake
) ) )
5 5 5
: : :
10 10 10
. . .
9 9 9
, , ,
Toronto toronto Toronto
, , ,
Lefebvre lefebvr Lefebvre
1 1 1
( ( (
Cullen cullen Cullen
, , ,
Pearson pearson Pearson
) ) )
7 7 7
: : :
45 45 45
. . .
Detroit detroit Detroit
: : :
6 6 6
Power power Power
play play play
: : :
6 6 6
- - -
2 2 2
Special special Special
goals goal goal
: : :
pp pp pp
: : :
2 2 2
sh sh sh
: : :
1 1 1
Total total Total
: : :
3 3 3
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Burr burr Burr
1 1 1
0 0 0
1 1 1
Chiasson chiasson Chiasson
1 1 1
0 0 0
1 1 1
Ciccarelli ciccarelli Ciccarelli
0 0 0
1 1 1
1 1 1
Coffey coffey Coffey
0 0 0
2 2 2
2 2 2
Drake drake Drake
0 0 0
2 2 2
2 2 2
Gallant gallant Gallant
0 0 0
1 1 1
1 1 1
Howe howe Howe
1 1 1
0 0 0
1 1 1
Primeau primeau Primeau
0 0 0
1 1 1
1 1 1
Probert probert Probert
0 0 0
1 1 1
1 1 1
Racine racin Racine
1 1 1
1 1 1
2 2 2
Sheppard sheppard Sheppard
1 1 1
0 0 0
1 1 1
Yzerman yzerman Yzerman
1 1 1
1 1 1
2 2 2
Toronto toronto Toronto
: : :
3 3 3
Power power Power
play play play
: : :
5 5 5
- - -
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Borschevsky borschevski Borschevsky
0 0 0
1 1 1
1 1 1
Clark clark Clark
0 0 0
1 1 1
1 1 1
Cullen cullen Cullen
1 1 1
1 1 1
2 2 2
Ellett ellett Ellett
0 0 0
1 1 1
1 1 1
Gill gill Gill
0 0 0
1 1 1
1 1 1
Gilmour gilmour Gilmour
1 1 1
0 0 0
1 1 1
Lefebvre lefebvr Lefebvre
1 1 1
0 0 0
1 1 1
Pearson pearson Pearson
0 0 0
1 1 1
1 1 1
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Winnipeg winnipeg Winnipeg
1 1 1
0 0 0
1 1 1
- - -
- - -
2 2 2
Vancouver vancouv Vancouver
2 2 2
0 0 0
2 2 2
- - -
- - -
4 4 4
First first First
period period period
1 1 1
, , ,
Vancouver vancouv Vancouver
, , ,
Adams adam Adams
1 1 1
( ( (
Linden linden Linden
, , ,
Bure bure Bure
) ) )
pp pp pp
, , ,
1 1 1
: : :
23 23 23
. . .
2 2 2
, , ,
Vancouver vancouv Vancouver
, , ,
Craven craven Craven
1 1 1
( ( (
Bure bure Bure
, , ,
Murzyn murzyn Murzyn
) ) )
9 9 9
: : :
56 56 56
. . .
3 3 3
, , ,
Winnipeg winnipeg Winnipeg
, , ,
Steen steen Steen
1 1 1
( ( (
Shannon shannon Shannon
, , ,
Housley housley Housley
) ) )
pp pp pp
, , ,
17 17 17
: : :
53 53 53
. . .
Second second Second
period period period
No no No
scoring score scoring
. . .
Third third Third
period period period
4 4 4
, , ,
Winnipeg winnipeg Winnipeg
, , ,
King king King
1 1 1
( ( (
Barnes barn Barnes
) ) )
3 3 3
: : :
43 43 43
. . .
5 5 5
, , ,
