From from From
: : :
umturne umturn umturne
4 4 4
@ @ @
ccu ccu ccu
. . .
umanitoba umanitoba umanitoba
. . .
ca ca ca
( ( (
Daryl daryl Daryl
Turner turner Turner
) ) )
Subject subject Subject
: : :
Re re Re
: : :
NHL nhl NHL
Team team Team
Captains captain Captains
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
ccu ccu ccu
. . .
umanitoba umanitoba umanitoba
. . .
ca ca ca
Organization organ Organization
: : :
University univers University
of of of
Manitoba manitoba Manitoba
, , ,
Winnipeg winnipeg Winnipeg
, , ,
Manitoba manitoba Manitoba
, , ,
Canada canada Canada
Lines line Lines
: : :
30 30 30
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
20 20 20
. . .
113953 113953 113953
. . .
18879 18879 18879
@ @ @
jarvis jarvi jarvis
. . .
csri csri csri
. . .
toronto toronto toronto
. . .
edu edu edu
> > >
leunggm leunggm leunggm
@ @ @
odin odin odin
. . .
control control control
. . .
utoronto utoronto utoronto
. . .
ca ca ca
( ( (
Gary gari Gary
Leung leung Leung
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
20 20 20
. . .
151818 151818 151818
. . .
4319 4319 4319
@ @ @
samba samba samba
. . .
oit oit oit
. . .
unc unc unc
. . .
edu edu edu
> > >
Scott scott Scott
. . .
Marks mark Marks
@ @ @
launchpad launchpad launchpad
. . .
unc unc unc
. . .
edu edu edu
( ( (
Scott scott Scott
Marks mark Marks
) ) )
writes write write
: : :
> > >
> > >
> > >
And and And
of of of
course cours course
, , ,
Mike mike Mike
Ramsey ramsey Ramsey
was was be
( ( (
at at at
one one one
time time time
) ) )
the the the
captain captain captain
in in in
Buffalo buffalo Buffalo
prior prior prior
to to to
> > >
> > >
> > >
being be be
traded trade trade
to to to
Pittsburgh pittsburgh Pittsburgh
. . .
Currently current Currently
, , ,
the the the
Penguins penguin Penguins
have have have
3 3 3
former former former
captains captain captain
> > >
> > >
> > >
and and and
1 1 1
real real real
captain captain captain
( ( (
Lemieux lemieux Lemieux
) ) )
playing play play
for for for
them them them
. . .
They they They
rotate rotat rotate
the the the
A a A
' ' '
s s s
during dure during
the the the
> > >
> > >
> > >
season season season
( ( (
and and and
even even even
the the the
C c C
while while while
Mario mario Mario
was was be
out out out
) ) )
. . .
Even even Even
Troy troy Troy
Loney loney Loney
has has have
worn worn wear
the the the
C c C
> > >
> > >
> > >
for for for
the the the
Pens pen Pens
. . .
> > >
> > >
> > >
> > >
I i I
think think think
that that that
Mike mike Mike
Foligno foligno Foligno
was was be
the the the
captain captain captain
of of of
the the the
Sabres sabr Sabres
when when when
he he he
> > >
got got get
traded trade trade
to to to
the the the
Leafs leaf Leafs
. . .
Also also Also
, , ,
wasn wasn wasn
' ' '
t t t
Rick rick Rick
Vaive vaiv Vaive
the the the
captain captain captain
of of of
> > >
the the the
Leafs leaf Leafs
when when when
he he he
got got get
traded trade trade
to to to
Chicago chicago Chicago
( ( (
with with with
Steve steve Steve
Thomas thoma Thomas
for for for
> > >
Ed ed Ed
Olcyzk olcyzk Olcyzk
and and and
someone someon someone
) ) )
. . .
Speaking speak Speaking
of of of
the the the
Leafs leaf Leafs
, , ,
I i I
believe believ believe
that that that
> > >
Darryl darryl Darryl
Sittler sittler Sittler
was was be
their their their
captain captain captain
( ( (
he he he
' ' '
d d d
torn torn torn
the the the
" " "
C c C
" " "
off off off
his his his
> > >
jersey jersey jersey
but but but
I i I
think think think
he he he
re re re
- - -
claimed claim claim
the the the
captaincy captainci captaincy
later later later
on on on
) ) )
when when when
he he he
> > >
was was be
traded trade trade
to to to
the the the
Flyers flyer Flyers
. . .
> > >
> > >
Oh oh Oh
yeah yeah yeah
, , ,
of of of
course cours course
, , ,
Gretzky gretzki Gretzky
was was be
the the the
captain captain captain
of of of
the the the
Oilers oiler Oilers
before befor before
> > >
he he he
was was be
traded trade trade
wasn wasn wasn
' ' '
t t t
he he he
? ? ?
Dale dale Dale
Hawerchuk hawerchuk Hawerchuk
and and and
Troy troy Troy
Murray murray Murray
were were be
both both both
captains captain captain
of of of
the the the
Jets jet Jets
when when when
they they they
were were be
traded trade trade
. . .
( ( (
Murray murray Murray
this this this
year year year
in in in
mid mid mid
- - -
season season season
, , ,
Hawerchuk hawerchuk Hawerchuk
a a a
few few few
years year year
ago ago ago
in in in
the the the
off off off
- - -
season season season
. . .
) ) )
Daryl daryl Daryl
Turner turner Turner
: : :
r r r
. . .
s s s
. . .
h h h
contact contact contact
for for for
the the the
Winnipeg winnipeg Winnipeg
Jets jet Jets
Internet internet Internet
: : :
umturne umturn umturne
4 4 4
@ @ @
ccu ccu ccu
. . .
umanitoba umanitoba umanitoba
. . .
ca ca ca
FidoNET fidonet FidoNET
: : :
1 1 1
: : :
348 348 348
/ / /
701 701 701
- - -
or or or
- - -
1 1 1
: : :
348 348 348
/ / /
4 4 4
( ( (
please pleas please
route rout route
through through through
348 348 348
/ / /
700 700 700
) ) )
Tkachuk tkachuk Tkachuk
over over over
to to to
Zhamnov zhamnov Zhamnov
, , ,
up up up
to to to
Sel sel Sel
{ { {
nne nne nne
, , ,
he he he
shoots shoot shoots
, , ,
he he he
scores score score
! ! !
The the The
Jets jet Jets
win win win
the the the
Cup cup Cup
! ! !
The the The
Jets jet Jets
win win win
the the the
Cup cup Cup
! ! !
Essensa essensa Essensa
for for for
Vezina vezina Vezina
! ! !
Housley housley Housley
for for for
Norris norri Norris
! ! !
Sel sel Sel
{ { {
nne nne nne
for for for
Calder calder Calder
! ! !
