From from From
: : :
rrmadiso rrmadiso rrmadiso
@ @ @
undergrad undergrad undergrad
. . .
math math math
. . .
uwaterloo uwaterloo uwaterloo
. . .
ca ca ca
( ( (
* * *
* * *
* * *
CHUCK chuck CHUCK
* * *
* * *
* * *
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Playoff playoff Playoff
predictions predict prediction
Organization organ Organization
: : :
University univers University
of of of
Waterloo waterloo Waterloo
Lines line Lines
: : :
38 38 38
Everybody everybodi Everybody
. . .
Please pleas Please
send send send
me me me
your your your
predictions predict prediction
for for for
the the the
Stanley stanley Stanley
Cup cup Cup
Playoffs playoff Playoffs
! ! !
I i I
want want want
to to to
see see see
who who who
people peopl people
think think think
will will will
win win win
. . .
! ! !
! ! !
! ! !
! ! !
! ! !
! ! !
! ! !
Please pleas Please
Send send Send
them them them
in in in
this this this
format format format
, , ,
or or or
something someth something
comparable compar comparable
: : :
1 1 1
. . .
Winner winner Winner
of of of
Buffalo buffalo Buffalo
- - -
Boston boston Boston
2 2 2
. . .
Winner winner Winner
of of of
Montreal montreal Montreal
- - -
Quebec quebec Quebec
3 3 3
. . .
Winner winner Winner
of of of
Pittsburgh pittsburgh Pittsburgh
- - -
New new New
York york York
4 4 4
. . .
Winner winner Winner
of of of
New new New
Jersey jersey Jersey
- - -
Washington washington Washington
5 5 5
. . .
Winner winner Winner
of of of
Chicago chicago Chicago
- - -
( ( (
Minnesota minnesota Minnesota
/ / /
St st St
. . .
Louis loui Louis
) ) )
6 6 6
. . .
Winner winner Winner
of of of
Toronto toronto Toronto
- - -
Detroit detroit Detroit
7 7 7
. . .
Winner winner Winner
of of of
Vancouver vancouv Vancouver
- - -
Winnipeg winnipeg Winnipeg
8 8 8
. . .
Winner winner Winner
of of of
Calgary calgari Calgary
- - -
Los los Los
Angeles angel Angeles
9 9 9
. . .
Winner winner Winner
of of of
Adams adam Adams
Division divis Division
( ( (
1 1 1
- - -
2 2 2
above abov above
) ) )
10 10 10
. . .
Winner winner Winner
of of of
Patrick patrick Patrick
Division divis Division
( ( (
3 3 3
- - -
4 4 4
above abov above
) ) )
11 11 11
. . .
Winner winner Winner
of of of
Norris norri Norris
Division divis Division
( ( (
5 5 5
- - -
6 6 6
above abov above
) ) )
12 12 12
. . .
Winner winner Winner
of of of
Smythe smyth Smythe
Division divis Division
( ( (
7 7 7
- - -
8 8 8
above abov above
) ) )
13 13 13
. . .
Winner winner Winner
of of of
Wales wale Wales
Conference confer Conference
( ( (
9 9 9
- - -
10 10 10
above abov above
) ) )
14 14 14
. . .
Winner winner Winner
of of of
Campbell campbel Campbell
Conference confer Conference
( ( (
11 11 11
- - -
12 12 12
above abov above
) ) )
15 15 15
. . .
Winner winner Winner
of of of
Stanley stanley Stanley
Cup cup Cup
( ( (
13 13 13
- - -
14 14 14
above abov above
) ) )
I i I
will will will
summarize summar summarize
the the the
predictions predict prediction
, , ,
and and and
see see see
who who who
is is be
the the the
biggest biggest big
INTERNET internet INTERNET
GURU guru GURU
PREDICTING predict PREDICTING
GUY guy GUY
/ / /
GAL gal GAL
. . .
Send send Send
entries entri entries
to to to
Richard richard Richard
Madison madison Madison
rrmadiso rrmadiso rrmadiso
@ @ @
napier napier napier
. . .
uwaterloo uwaterloo uwaterloo
. . .
ca ca ca
PS ps PS
: : :
I i I
will will will
send send send
my my my
entries entri entry
to to to
one one one
of of of
you you you
folks folk folks
so so so
you you you
know know know
when when when
I i I
say say say
I i I
won won win
, , ,
that that that
I i I
won won win
! ! !
! ! !
! ! !
! ! !
! ! !
: : :
) ) )
