From from From
: : :
montana montana montana
@ @ @
pinetree pinetre pinetree
. . .
org org org
( ( (
David david David
Wong wong Wong
) ) )
Subject subject Subject
: : :
hockey hockey hockey
playoff playoff playoff
pool pool pool
: : :
LAST last LAST
CHANCE chanc CHANCE
! ! !
Keywords keyword Keywords
: : :
hockey hockey hockey
playoff playoff playoff
pool pool pool
: : :
LAST last LAST
CHANCE chanc CHANCE
! ! !
Organization organ Organization
: : :
Gordon gordon Gordon
' ' '
s s s
Pinetree pinetre Pinetree
* * *
Ottawa ottawa Ottawa
, , ,
Ontario ontario Ontario
, , ,
Canada canada Canada
Lines line Lines
: : :
66 66 66
This this This
will will will
be be be
my my my
last last last
post post post
( ( (
promotion promot promotion
) ) )
of of of
the the the
hockey hockey hockey
pool pool pool
. . .
. . .
I i I
will will will
update updat update
the the the
pool pool pool
( ( (
or or or
try tri try
to to to
) ) )
every everi every
wednesday wednesday wednesday
Subject subject Subject
: : :
Please pleas Please
join join join
my my my
hockey hockey hockey
playoff playoff playoff
pool pool pool
. . .
Deadline deadlin Deadline
for for for
pool pool pool
: : :
Midnight midnight Midnight
Saturday saturday Saturday
Rules rule Rules
: : :
Read read Read
on on on
Cost cost Cost
: : :
NONE none NONE
PRIZES prize PRIZES
: : :
NONE none NONE
Send send Send
replies repli reply
to to to
: : :
Montana montana Montana
@ @ @
pinetree pinetre pinetree
. . .
org org org
Note note Note
: : :
if if if
your your your
entries entri entry
is is be
send send send
by by by
midnight midnight midnight
saturday saturday saturday
it it it
will will will
be be be
accepted accept accept
please pleas please
include includ include
your your your
name name name
Rules rule Rules
to to to
the the the
ACME acm ACME
hockey hockey hockey
playoff playoff playoff
pool pool pool
Critierias critieria Critierias
Pick pick Pick
9 9 9
forwards forward forward
( ( (
as as as
long long long
as as a
they they they
are are be
forwards forward forward
LW lw LW
= = =
RW rw RW
= = =
C c C
is is be
okay okay okay
) ) )
Pick pick Pick
6 6 6
defensemen defensemen defensemen
( ( (
arrange arrang arrange
them them them
in in in
a a a
lines line line
, , ,
3 3 3
forwards forward forward
and and and
two two two
defense defens defense
= = =
1 1 1
line line line
( ( (
and and and
arranged arrang arrange
them them them
in in in
line line line
order order order
, , ,
which which which
of of of
your your your
players player player
would would would
( ( (
play play play
in in in
the the the
first first first
line line line
and and and
which which which
plays play play
in in in
the the the
second second second
line line line
Pick pick Pick
1 1 1
designated design designate
playmaker playmak playmaker
( ( (
can can can
be be be
any ani any
positions posit position
. . .
. . .
. . .
try tri try
a a a
defensemen defensemen defensemen
) ) )
Pick pick Pick
1 1 1
designated design designate
scorer scorer scorer
( ( (
can can can
be be be
any ani any
positions posit position
) ) )
Pick pick Pick
1 1 1
goal goal goal
- - -
tender tender tender
Pick pick Pick
a a a
team team team
( ( (
the the the
one one one
