From from From
: : :
mmb mmb mmb
@ @ @
lamar lamar lamar
. . .
ColoState colost ColoState
. . .
EDU edu EDU
( ( (
Michael michael Michael
Burger burger Burger
) ) )
Subject subject Subject
: : :
TEAM team TEAM
POOL pool POOL
- - -
Tabulations tabul Tabulations
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
lamar lamar lamar
. . .
acns acn acns
. . .
colostate colost colostate
. . .
edu edu edu
Organization organ Organization
: : :
Colorado colorado Colorado
State state State
University univers University
, , ,
Fort fort Fort
Collins collin Collins
, , ,
CO co CO
80523 80523 80523
Lines line Lines
: : :
40 40 40
Thanks thank Thanks
for for for
the the the
41 41 41
people peopl people
who who who
have have have
entered enter enter
this this this
year year year
' ' '
s s s
TEAM team TEAM
POOL pool POOL
. . .
Here here Here
is is be
a a a
summary summari summary
of of of
what what what
was was be
picked pick pick
: : :
1 1 1
st st st
Round round Round
: : :
Pittsburgh pittsburgh Pittsburgh
41 41 41
, , ,
New new New
Jersey jersey Jersey
0 0 0
Chicago chicago Chicago
40 40 40
, , ,
St st St
. . .
Louis loui Louis
1 1 1
Boston boston Boston
40 40 40
, , ,
Buffalo buffalo Buffalo
1 1 1
Vancouver vancouv Vancouver
30 30 30
, , ,
Winnipeg winnipeg Winnipeg
11 11 11
Calgary calgari Calgary
27 27 27
, , ,
Los los Los
Angeles angel Angeles
14 14 14
Detroit detroit Detroit
26 26 26
, , ,
Toronto toronto Toronto
15 15 15
Washington washington Washington
24 24 24
, , ,
New new New
York york York
Islanders island Islanders
15 15 15
( ( (
2 2 2
people peopl people
picked pick pick
New new New
Jersey jersey Jersey
) ) )
Quebec quebec Quebec
23 23 23
, , ,
Montreal montreal Montreal
18 18 18
2 2 2
nd nd nd
Round round Round
: : :
Pittsburgh pittsburgh Pittsburgh
38 38 38
, , ,
Washington washington Washington
2 2 2
, , ,
New new New
York york York
Islanders island Islanders
1 1 1
Boston boston Boston
31 31 31
, , ,
Quebec quebec Quebec
6 6 6
, , ,
Montreal montreal Montreal
4 4 4
Detroit detroit Detroit
21 21 21
, , ,
Chicago chicago Chicago
15 15 15
, , ,
Toronto toronto Toronto
5 5 5
Calgary calgari Calgary
18 18 18
, , ,
Vancouver vancouv Vancouver
14 14 14
, , ,
Los los Los
Angeles angel Angeles
8 8 8
, , ,
Winnipeg winnipeg Winnipeg
1 1 1
3 3 3
rd rd rd
Round round Round
: : :
Pittsburgh pittsburgh Pittsburgh
31 31 31
, , ,
Boston boston Boston
7 7 7
, , ,
Quebec quebec Quebec
2 2 2
, , ,
Washington washington Washington
1 1 1
Detroit detroit Detroit
18 18 18
, , ,
Chicago chicago Chicago
11 11 11
, , ,
