From from From
: : :
dvb dvb dvb
@ @ @
ick ick ick
( ( (
David david David
Van van Van
Beveren beveren Beveren
) ) )
Subject subject Subject
: : :
Sad sad Sad
day day day
for for for
hockey hockey hockey
Organization organ Organization
: : :
Sunsoft sunsoft Sunsoft
Inc inc Inc
. . .
, , ,
Los los Los
Angeles angel Angeles
, , ,
CA ca CA
. . .
Lines line Lines
: : :
59 59 59
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
ick ick ick
X x X
- - -
Newsreader newsread Newsreader
: : :
Tin tin Tin
1 1 1
. . .
1 1 1
PL pl PL
3 3 3
ee ee ee
0 0 0
i i i
+ + +
@ @ @
andrew andrew andrew
. . .
cmu cmu cmu
. . .
edu edu edu
( ( (
" " "
Ethan ethan Ethan
Z z Z
. . .
Evans evan Evans
" " "
) ) )
writes write write
: : :
: : :
: : :
Of of Of
course cours course
, , ,
penalties penalti penalty
will will will
have have have
to to to
be be be
changed chang change
: : :
: : :
: : :
Roughing rough Roughing
: : :
Chauvanistic chauvanist Chauvanistic
Males male Males
Being be Being
Aggressive aggress Aggressive
: : :
Slashing slash Slashing
: : :
Chauvanistic chauvanist Chauvanistic
Males male Males
Venting vent Venting
Frustration frustrat Frustration
: : :
Fighting fight Fighting
: : :
Proof proof Proof
That that That
Males male Males
Cannot cannot Cannot
Cope cope Cope
With with With
Their their Their
Feelings feel Feelings
: : :
NO no NO
NO no NO
NO no NO
! ! !
since sinc since
all all all
the the the
penalties penalti penalty
fall fall fall
into into into
three three three
classes class class
, , ,
there there there
should should should
only onli only
be be be
three three three
penalties penalti penalty
: : :
1 1 1
. . .
Foul foul Foul
( ( (
Any ani Any
illegal illeg illegal
contact contact contact
with with with
the the the
other other other
player player player
or or or
his his his
stick stick stick
with with with
your your your
body bodi body
or or or
stick stick stick
) ) )
. . .
If if If
you you you
get get get
5 5 5
you you you
are are be
out out out
for for for
the the the
game game game
. . .
2 2 2
. . .
Unsportsmanlike unsportsmanlik Unsportsmanlike
contact contact contact
. . .
( ( (
An an An
intentional intent intentional
foul foul foul
) ) )
. . .
This this This
inlcludes inlclud inlcludes
all all all
the the the
