From from From
: : :
gld gld gld
@ @ @
cunixb cunixb cunixb
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
( ( (
Gary gari Gary
L l L
Dare dare Dare
) ) )
Subject subject Subject
: : :
RUMOUR rumour RUMOUR
- - -
Keenan keenan Keenan
signs sign sign
with with with
Rangers ranger Rangers
? ? ?
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
cunixb cunixb cunixb
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
Reply repli Reply
- - -
To to To
: : :
gld gld gld
@ @ @
cunixb cunixb cunixb
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
( ( (
Gary gari Gary
L l L
Dare dare Dare
) ) )
Organization organ Organization
: : :
PhDs phds PhDs
In in In
The the The
Hall hall Hall
Lines line Lines
: : :
14 14 14
UPI upi UPI
Clarinet clarinet Clarinet
has has have
just just just
relayed relay relay
a a a
" " "
scoop scoop scoop
" " "
from from from
the the the
Toronto toronto Toronto
Sun sun Sun
( ( (
or or or
was was be
that that that
Star star Star
? ? ?
I i I
like like like
the the the
Star star Star
myself myself myself
. . .
. . .
. . .
) ) )
that that that
Iron iron Iron
Mike mike Mike
Keenan keenan Keenan
has has have
come come come
to to to
an an an
agreement agreement agreement
with with with
the the the
New new New
York york York
Rangers ranger Rangers
for for for
next next next
season season season
. . .
Interestingly interest Interestingly
, , ,
this this this
comes come come
the the the
day day day
after after after
the the the
Times time Times
Sports sport Sports
had had have
an an an
editorial editori editorial
about about about
how how how
the the the
Rangers ranger Rangers
need need need
their their their
own own own
Pat pat Pat
Riley riley Riley
. . .
. . .
. . .
who who who
cares care care
about about about
what what what
happens happen happen
after after after
next next next
season season season
? ? ?
gld gld gld
- - -
- - -
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
Je je Je
me me me
souviens souvien souviens
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
Gary gari Gary
L l L
. . .
Dare dare Dare
> > >
gld gld gld
@ @ @
columbia columbia columbia
. . .
EDU edu EDU
GO go GO
Winnipeg winnipeg Winnipeg
Jets jet Jets
GO go GO
! ! !
! ! !
! ! !
> > >
gld gld gld
@ @ @
cunixc cunixc cunixc
. . .
BITNET bitnet BITNET
Selanne selann Selanne
+ + +
Domi domi Domi
= = =
= = =
> > >
Stanley stanley Stanley
