From from From
: : :
beck beck beck
@ @ @
irzr irzr irzr
17 17 17
. . .
inf inf inf
. . .
tu tu tu
- - -
dresden dresden dresden
. . .
de de de
( ( (
Andre andr Andre
Beck beck Beck
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Title titl Title
for for for
XTerm xterm XTerm
Organization organ Organization
: : :
Dept dept Dept
. . .
of of of
Computer comput Computer
Science scienc Science
, , ,
TU tu TU
Dresden dresden Dresden
, , ,
Germany germani Germany
. . .
Lines line Lines
: : :
14 14 14
Distribution distribut Distribution
: : :
world world world
Reply repli Reply
- - -
To to To
: : :
Andre andr Andre
_ _ _
Beck beck Beck
@ @ @
IRS ir IRS
. . .
Inf inf Inf
. . .
TU tu TU
- - -
Dresden dresden Dresden
. . .
DE de DE
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
irzr irzr irzr
17 17 17
. . .
inf inf inf
. . .
tu tu tu
- - -
dresden dresden dresden
. . .
de de de
Yet yet Yet
again again again
, , ,
the the the
escape escap escape
sequences sequenc sequence
you you you
are are be
speaking speak speak
about about about
here here here
are are be
non non non
standard standard standard
and and and
dangerous danger dangerous
. . .
In in In
fact fact fact
, , ,
an an an
ANSI ansi ANSI
compliant compliant compliant
sequence sequenc sequence
parser parser parser
HANGS hang HANGS
on on on
them them them
. . .
Why whi Why
are are be
there there there
such such such
strange strang strange
ESC esc ESC
sequences sequenc sequence
instead instead instead
of of of
compatible compat compatible
DSC dsc DSC
? ? ?
- - -
- - -
+ + +
- - -
o o o
- - -
+ + +
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
+ + +
- - -
o o o
- - -
+ + +
| | |
o o o
| | |
\ \ \
\ \ \
\ \ \
- - -
Brain brain Brain
Inside insid Inside
- - -
/ / /
/ / /
/ / /
| | |
o o o
| | |
| | |
o o o
| | |
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
| | |
o o o
| | |
| | |
o o o
| | |
Andre andr Andre
' ' '
Beck beck Beck
( ( (
ABPSoft abpsoft ABPSoft
) ) )
mehl mehl mehl
: : :
Andre andr Andre
_ _ _
Beck beck Beck
@ @ @
IRS ir IRS
. . .
Inf inf Inf
. . .
TU tu TU
- - -
Dresden dresden Dresden
. . .
de de de
| | |
o o o
| | |
+ + +
- - -
o o o
- - -
+ + +
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
+ + +
- - -
o o o
- - -
+ + +
