From from From
: : :
chongo chongo chongo
@ @ @
toad toad toad
. . .
com com com
( ( (
Landon landon Landon
C c C
. . .
Noll noll Noll
) ) )
Subject subject Subject
: : :
10 10 10
th th th
International intern International
Obfuscated obfusc Obfuscated
C c C
Code code Code
Contest contest Contest
Opening open Opening
( ( (
part part part
2 2 2
of of of
2 2 2
) ) )
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
toad toad toad
. . .
32195 32195 32195
Expires expir Expires
: : :
7 7 7
May may May
93 93 93
00 00 00
: : :
00 00 00
: : :
00 00 00
GMT gmt GMT
Reply repli Reply
- - -
To to To
: : :
chongo chongo chongo
@ @ @
toad toad toad
. . .
com com com
. . .
UUCP uucp UUCP
( ( (
Landon landon Landon
C c C
. . .
Noll noll Noll
) ) )
Distribution distribut Distribution
: : :
world world world
Organization organ Organization
: : :
Nebula nebula Nebula
Consultants consult Consultants
in in in
San san San
Francisco francisco Francisco
Lines line Lines
: : :
1382 1382 1382
Enclosed enclos Enclosed
are are be
the the the
rules rule rule
, , ,
guidelines guidelin guideline
and and and
related relat related
information inform information
for for for
the the the
10 10 10
th th th
International intern International
Obfuscated obfusc Obfuscated
C c C
Code code Code
Contest contest Contest
. . .
( ( (
This this This
is is be
part part part
2 2 2
of of of
a a a
2 2 2
part part part
shar shar shar
file file file
) ) )
. . .
Enjoy enjoy Enjoy
! ! !
chongo chongo chongo
< < <
Landon landon Landon
Curt curt Curt
Noll noll Noll
> > >
/ / /
\ \ \
oo oo oo
/ / /
\ \ \
Larry larri Larry
Bassel bassel Bassel
= = =
- - -
= = =
# # #
! ! !
/ / /
bin bin bin
/ / /
sh sh sh
# # #
This this This
is is be
part part part
02 02 02
of of of
a a a
multipart multipart multipart
archive archiv archive
# # #
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
mkentry mkentri mkentry
. . .
c c c
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
echo echo echo
" " "
x x x
- - -
extracting extract extract
mkentry mkentri mkentry
. . .
c c c
( ( (
Text text Text
) ) )
" " "
sed sed sed
' ' '
s s s
/ / /
^ ^ ^
X x X
/ / /
/ / /
' ' '
< < <
< < <
' ' '
SHAR shar SHAR
_ _ _
EOF eof EOF
' ' '
> > >
mkentry mkentri mkentry
. . .
c c c
& & &
& & &
X x X
/ / /
* * *
@ @ @
( ( (
# # #
) ) )
mkentry mkentri mkentry
. . .
c c c
1 1 1
. . .
24 24 24
3 3 3
/ / /
1 1 1
/ / /
93 93 93
02 02 02
: : :
28 28 28
: : :
49 49 49
* * *
/ / /
X x X
/ / /
* * *
X x X
* * *
Copyright copyright Copyright
( ( (
c c c
) ) )
Landon landon Landon
Curt curt Curt
Noll noll Noll
& & &
Larry larri Larry
