From from From
: : :
mleisher mleisher mleisher
@ @ @
nmsu nmsu nmsu
. . .
edu edu edu
( ( (
Mark mark Mark
Leisher leisher Leisher
) ) )
Subject subject Subject
: : :
CRL crl CRL
Archive archiv Archive
Change chang Change
Announcement announc Announcement
Organization organ Organization
: : :
Computing comput Computing
Research research Research
Lab lab Lab
Lines line Lines
: : :
46 46 46
Distribution distribut Distribution
: : :
world world world
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
pylos pylo pylos
. . .
nmsu nmsu nmsu
. . .
edu edu edu
X x X
- - -
Md md Md
4 4 4
- - -
Signature signatur Signature
: : :
6 6 6
a a a
869 869 869
a a a
6491 6491 6491
f f f
9 9 9
d d d
34 34 34
c c c
90 90 90
b b b
1 1 1
e e e
79 79 79
dcbce dcbce dcbce
325 325 325
b b b
The the The
multi multi multi
- - -
lingual lingual lingual
archives archiv archive
at at at
The the The
Computing comput Computing
Research research Research
Labs lab Labs
, , ,
New new New
Mexico mexico Mexico
State state State
University univers University
will will will
be be be
moving move move
to to to
a a a
new new new
ftp ftp ftp
address address address
soon soon soon
. . .
The the The
archives archiv archive
are are be
being be be
put put put
under under under
control control control
of of of
the the the
Consortium consortium Consortium
for for for
Lexical lexic Lexical
Research research Research
. . .
The the The
new new new
ftp ftp ftp
address address address
will will will
be be be
: : :
clr clr clr
. . .
nmsu nmsu nmsu
. . .
edu edu edu
( ( (
the the the
current current current
IP ip IP
address address address
is is be
128 128 128
. . .
123 123 123
. . .
1 1 1
. . .
12 12 12
but but but
may may may
change chang change
, , ,
so so so
use use use
clr clr clr
. . .
nmsu nmsu nmsu
. . .
edu edu edu
whenever whenev whenever
possible possibl possible
) ) )
. . .
Please pleas Please
note note note
that that that
there there there
is is be
a a a
difference differ difference
between between between
ftp ftp ftp
sites site site
crl crl crl
. . .
nmsu nmsu nmsu
. . .
edu edu edu
and and and
clr clr clr
. . .
nmsu nmsu nmsu
. . .
edu edu edu
. . .
The the The
crl crl crl
. . .
nmsu nmsu nmsu
. . .
edu edu edu
site site site
will will will
be be be
our our our
ftp ftp ftp
site site site
for for for
items item item
not not not
related relat relate
to to to
the the the
Consortium consortium Consortium
for for for
Lexical lexic Lexical
Research research Research
. . .
The the The
Arabic arab Arabic
, , ,
Chinese chines Chinese
, , ,
French french French
, , ,
Italian italian Italian
, , ,
Indian indian Indian
, , ,
Japanese japanes Japanese
, , ,
Korean korean Korean
, , ,
Tibetan tibetan Tibetan
, , ,
and and and
Vietnamese vietnames Vietnamese
archives archiv archive
will will will
all all all
be be be
moved move move
. . .
We we We
will will will
announce announc announce
the the the
new new new
locations locat location
of of of
the the the
relevant relev relevant
directories directori directory
once onc once
the the the
archives archiv archive
have have have
been been be
moved move move
. . .
Please pleas Please
be be be
patient patient patient
if if if
you you you
discover discov discover
directories directori directory
missing miss miss
when when when
you you you
ftp ftp ftp
to to to
either either either
crl crl crl
. . .
nmsu nmsu nmsu
. . .
edu edu edu
or or or
clr clr clr
. . .
nmsu nmsu nmsu
. . .
edu edu edu
. . .
It it It
will will will
take take take
a a a
few few few
days day day
to to to
move move move
everything everyth everything
. . .
If if If
you you you
are are be
not not not
familiar familiar familiar
with with with
our our our
multi multi multi
- - -
lingual lingual lingual
archives archiv archive
, , ,
we we we
have have have
been been be
slowly slowli slowly
collecting collect collect
various various various
software softwar software
, , ,
fonts font font
, , ,
and and and
text text text
for for for
different differ different
languages languag language
over over over
the the the
past past past
2 2 2
years year year
. . .
Most most Most
of of of
the the the
software softwar software
is is be
currently current currently
Unix unix Unix
oriented orient orient
. . .
