From from From
: : :
daniels daniel daniel
@ @ @
NeoSoft neosoft NeoSoft
. . .
com com com
( ( (
Brad brad Brad
Daniels daniel Daniels
) ) )
Subject subject Subject
: : :
Re re Re
: : :
C c C
+ + +
+ + +
toolkit toolkit toolkit
" " "
directions direct direction
" " "
? ? ?
Organization organ Organization
: : :
NeoSoft neosoft NeoSoft
Communications communic Communications
Services servic Services
- - -
- - -
( ( (
713 713 713
) ) )
684 684 684
- - -
5900 5900 5900
Lines line Lines
: : :
41 41 41
In in In
article articl article
< < <
533 533 533
@ @ @
imp imp imp
. . .
HellNet hellnet HellNet
. . .
org org org
> > >
devil devil devil
@ @ @
loki loki loki
. . .
HellNet hellnet HellNet
. . .
org org org
( ( (
Gil gil Gil
Tene tene Tene
) ) )
writes write write
: : :
> > >
I i I
am am be
trying tri try
to to to
figure figur figure
out out out
the the the
current current current
C c C
+ + +
+ + +
toolkit toolkit toolkit
" " "
directions direct direction
" " "
. . .
> > >
More more More
simply simpli simply
, , ,
I i I
' ' '
d d d
like like like
to to to
know know know
which which which
C c C
+ + +
+ + +
toolkit toolkit toolkit
to to to
" " "
bet bet bet
on on on
" " "
> > >
for for for
use use use
in in in
a a a
new new new
long long long
term term term
project project project
. . .
I i I
have have have
the the the
same same same
problem problem problem
. . .
I i I
have have have
looked look look
at at at
Motif motif Motif
+ + +
+ + +
, , ,
WWL wwl WWL
, , ,
InterViews interview InterViews
, , ,
GINA gina GINA
+ + +
+ + +
, , ,
and and and
a a a
few few few
variations variat variation
on on on
the the the
above abov above
. . .
I i I
' ' '
ve ve ve
also also also
done done do
a a a
cursory cursori cursory
examination examin examination
of of of
Rogue rogu Rogue
Wave wave Wave
' ' '
s s s
View view View
. . .
h h h
+ + +
+ + +
. . .
I i I
like like like
View view View
. . .
h h h
+ + +
+ + +
' ' '
s s s
abstractions abstract abstraction
best best best
of of of
all all all
of of of
the the the
toolkits toolkit toolkits
I i I
mentioned mention mention
, , ,
but but but
the the the
resulting result resulting
code code code
looks look look
little littl little
like like like
Motif motif Motif
, , ,
and and and
I i I
have have have
little littl little
confidence confid confidence
that that that
this this this
