From from From
: : :
davesimp davesimp davesimp
@ @ @
soda soda soda
. . .
berkeley berkeley berkeley
. . .
edu edu edu
( ( (
David david David
Simpson simpson Simpson
) ) )
Subject subject Subject
: : :
Trying tri Trying
to to to
find find find
papers paper paper
by by by
Rosenthal rosenth Rosenthal
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
agate agat agate
. . .
1 1 1
r r r
7 7 7
k k k
7 7 7
o o o
$ $ $
feh feh feh
Organization organ Organization
: : :
UC uc UC
Berkeley berkeley Berkeley
, , ,
CS cs CS
Undergraduate undergradu Undergraduate
Association associ Association
Lines line Lines
: : :
29 29 29
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
soda soda soda
. . .
berkeley berkeley berkeley
. . .
edu edu edu
I i I
have have have
the the the
March march March
/ / /
April april April
version version version
of of of
the the the
X x X
Journal journal Journal
open open open
in in in
front front front
of of of
me me me
. . .
I i I
' ' '
ll ll ll
be be be
working work work
on on on
programming program program
x x x
- - -
clients client client
this this this
summer summer summer
, , ,
and and and
since sinc since
I i I
don don don
' ' '
t t t
have have have
much much much
experience experi experience
with with with
programming program program
X x X
, , ,
I i I
thought thought think
this this this
issue issu issue
might might might
be be be
helpful help helpful
as as a
it it it
has has have
a a a
section section section
on on on
debugging debug debugging
, , ,
and and and
a a a
section section section
on on on
the the the
40 40 40
most most most
common common common
errors error error
in in in
programming program program
X x X
. . .
At at At
the the the
end end end
of of of
the the the
errors error error
section section section
, , ,
there there there
are are be
the the the
following follow following
references refer reference
for for for
tutorials tutori tutorial
on on on
X x X
programming program program
style style style
. . .
They they They
are are be
: : :
Rosenthal rosenth Rosenthal
, , ,
David david David
- - -
A a A
simple simpl simple
X x X
11 11 11
client client client
program program program
Proceedings proceed Proceedings
of of of
the the the
Winter winter Winter
1988 1988 1988
Usenix usenix Usenix
Conference confer Conference
, , ,
1988 1988 1988
. . .
Lemke lemk Lemke
, , ,
D d D
. . .
, , ,
and and and
Rosenthal rosenth Rosenthal
, , ,
D d D
. . .
- - -
Visualizing visual Visualizing
X x X
11 11 11
clients client client
Proceedings proceed Proceedings
of of of
the the the
Winter winter Winter
1989 1989 1989
Usenix usenix Usenix
Conference confer Conference
, , ,
1989 1989 1989
. . .
Does doe Does
anyone anyon anyone
know know know
where where where
I i I
could could could
find find find
these these these
in in in
printed print print
or or or
( ( (
preferably prefer preferably
) ) )
electronic electron electronic
form form form
? ? ?
Or or Or
can can can
you you you
suggest suggest suggest
any ani any
net net net
resources resourc resource
devoted devot devote
to to to
the the the
introduction introduct introduction
to to to
programming program program
X x X
( ( (
I i I
' ' '
ll ll ll
be be be
looking look look
at at at
the the the
bookstore bookstor bookstore
for for for
books book book
, , ,
so so so
I i I
am am be
really realli really
only onli only
asking ask ask
about about about
what what what
I i I
can can can
find find find
on on on
the the the
net net net
. . .
) ) )
Thanks thank Thanks
, , ,
David david David
Simpson simpson Simpson
davesimp davesimp davesimp
@ @ @
soda soda soda
. . .
berkeley berkeley berkeley
. . .
edu edu edu
