From from From
: : :
marca marca marca
@ @ @
ncsa ncsa ncsa
. . .
uiuc uiuc uiuc
. . .
edu edu edu
( ( (
Marc marc Marc
Andreessen andreessen Andreessen
) ) )
Subject subject Subject
: : :
NCSA ncsa NCSA
Mosaic mosaic Mosaic
for for for
X x X
1 1 1
. . .
0 0 0
available avail available
. . .
X x X
- - -
Md md Md
4 4 4
- - -
Signature signatur Signature
: : :
b b b
912 912 912
a a a
4 4 4
b b b
59 59 59
c c c
6065 6065 6065
f f f
2 2 2
e e e
86 86 86
a a a
15751149 15751149 15751149
a a a
3 3 3
f f f
2 2 2
Organization organ Organization
: : :
Nat nat Nat
' ' '
l l l
Center center Center
for for for
Supercomputing supercomput Supercomputing
Applications applic Applications
Lines line Lines
: : :
79 79 79
Version version Version
1 1 1
. . .
0 0 0
of of of
NCSA ncsa NCSA
Mosaic mosaic Mosaic
for for for
the the the
X x X
Window window Window
System system System
, , ,
a a a
networked network networked
information inform information
systems system system
and and and
World world World
Wide wide Wide
Web web Web
browser browser browser
, , ,
is is be
hereby herebi hereby
released releas release
: : :
file file file
: : :
/ / /
/ / /
ftp ftp ftp
. . .
ncsa ncsa ncsa
. . .
uiuc uiuc uiuc
. . .
edu edu edu
/ / /
Mosaic mosaic Mosaic
/ / /
xmosaic xmosaic xmosaic
- - -
source sourc source
/ / /
xmosaic xmosaic xmosaic
- - -
1 1 1
. . .
0 0 0
. . .
tar tar tar
. . .
Z z Z
. . .
. . .
. . .
/ / /
xmosaic xmosaic xmosaic
- - -
binaries binari binary
/ / /
xmosaic xmosaic xmosaic
- - -
sun sun sun
. . .
Z z Z
. . .
. . .
. . .
/ / /
xmosaic xmosaic xmosaic
- - -
binaries binari binary
/ / /
xmosaic xmosaic xmosaic
- - -
sgi sgi sgi
. . .
Z z Z
. . .
. . .
. . .
/ / /
xmosaic xmosaic xmosaic
- - -
binaries binari binary
/ / /
xmosaic xmosaic xmosaic
- - -
ibm ibm ibm
. . .
Z z Z
. . .
. . .
. . .
/ / /
xmosaic xmosaic xmosaic
- - -
binaries binari binary
/ / /
xmosaic xmosaic xmosaic
- - -
dec dec dec
. . .
Z z Z
. . .
. . .
. . .
/ / /
xmosaic xmosaic xmosaic
- - -
binaries binari binary
/ / /
xmosaic xmosaic xmosaic
- - -
alpha alpha alpha
. . .
Z z Z
. . .
. . .
. . .
/ / /
xmosaic xmosaic xmosaic
- - -
diffs diff diffs
/ / /
xmosaic xmosaic xmosaic
- - -
0 0 0
. . .
13 13 13
- - -
1 1 1
. . .
0 0 0
- - -
diffs diff diffs
. . .
Z z Z
NCSA ncsa NCSA
Mosaic mosaic Mosaic
provides provid provide
a a a
consistent consist consistent
and and and
easy easi easy
- - -
to to to
- - -
use use use
hypermedia hypermedia hypermedia
- - -
based base base
interface interfac interface
into into into
a a a
wide wide wide
variety varieti variety
of of of
networked network networked
information inform information
sources sourc source
, , ,
including includ include
Gopher gopher Gopher
, , ,
WAIS wai WAIS
, , ,
World world World
Wide wide Wide
Web web Web
, , ,
NNTP nntp NNTP
/ / /
Usenet usenet Usenet
news news news
, , ,
Techinfo techinfo Techinfo
, , ,
FTP ftp FTP
, , ,
local local local
filesystems filesystem filesystems
, , ,
Archie archi Archie
, , ,
finger finger finger
, , ,
Hyper hyper Hyper
- - -
G g G
, , ,
HyTelnet hytelnet HyTelnet
, , ,
TeXinfo texinfo TeXinfo
, , ,
telnet telnet telnet
, , ,
tn tn tn
3270 3270 3270
, , ,
and and and
more more more
. . .
This this This
release releas release
of of of
NCSA ncsa NCSA
Mosaic mosaic Mosaic
is is be
known known know
to to to
compile compil compile
on on on
the the the
following follow following
platforms platform platform
: : :
SGI sgi SGI
( ( (
IRIX irix IRIX
4 4 4
. . .
0 0 0
. . .
2 2 2
) ) )
IBM ibm IBM
( ( (
AIX aix AIX
3 3 3
. . .
2 2 2
) ) )
Sun sun Sun
4 4 4
( ( (
SunOS suno SunOS
4 4 4
. . .
1 1 1
. . .
3 3 3
with with with
stock stock stock
X x X
11 11 11
R r R
4 4 4
and and and
Motif motif Motif
1 1 1
. . .
1 1 1
, , ,
and and and
GCC gcc GCC
) ) )
. . .
DEC dec DEC
Ultrix ultrix Ultrix
. . .
DEC dec DEC
Alpha alpha Alpha
AXP axp AXP
( ( (
OSF osf OSF
/ / /
1 1 1
) ) )
. . .
Documentation document Documentation
is is be
available avail available
online onlin online
. . .
Changes chang Changes
since sinc since
0 0 0
. . .
13 13 13
include includ include
: : :
o o o
Added ad Added
new new new
resource resourc resource
, , ,
gethostbynameIsEvil gethostbynameisevil gethostbynameIsEvil
, , ,
for for for
Sun sun Sun
' ' '
s s s
that that that
coredump coredump coredump
when when when
gethostbyname gethostbynam gethostbyname
( ( (
) ) )
is is be
called call call
to to to
try tri try
to to to
find find find
out out out
what what what
their their their
own own own
names name name
are are be
. . .
( ( (
Command command Command
- - -
line line line
flag flag flag
is is be
- - -
ghbnie ghbnie ghbnie
. . .
) ) )
o o o
Explicitly explicit Explicitly
pop pop pop
down down down
all all all
dialog dialog dialog
boxes box box
when when when
document document document
view view view
window window window
is is be
closed close close
, , ,
for for for
window window window
managers manag manager
too too too
dull dull dull
to to to
do do do
so so so
themselves themselv themselves
. . .
o o o
Better better Better
visited visit visit
anchor anchor anchor
color color color
for for for
non non non
- - -
SGI sgi SGI
' ' '
s s s
. . .
o o o
Added ad Added
. . .
hqx hqx hqx
and and and
. . .
uu uu uu
to to to
list list list
of of of
file file file
extensions extens extension
handled handl handle
like like like
. . .
tar tar tar
files file file
. . .
o o o
Added ad Added
' ' '
Clear clear Clear
' ' '
button button button
to to to
Open open Open
box box box
, , ,
to to to
allow allow allow
more more more
convenient conveni convenient
cut cut cut
- - -
n n n
- - -
paste past paste
entries entri entry
of of of
URL url URL
' ' '
s s s
. . .
o o o
New new New
resource resourc resource
' ' '
autoPlaceWindows autoplacewindow autoPlaceWindows
' ' '
; ; ;
if if if
set set set
to to to
False fals False
, , ,
new new new
document document document
view view view
windows window window
will will will
not not not
be be be
automatically automat automatically
positioned posit position
by by by
the the the
program program program
itself itself itself
( ( (
but but but
it it it
' ' '
s s s
still still still
up up up
to to to
your your your
window window window
manager manag manager
just just just
how how how
they they they
' ' '
re re re
placed place place
) ) )
. . .
o o o
Command command Command
- - -
line line line
flags flag flag
- - -
i i i
and and and
- - -
iconic icon iconic
now now now
have have have
desired desir desire
effect effect effect
( ( (
new new new
resource resourc resource
initialWindowIconic initialwindowicon initialWindowIconic
can can can
also also also
be be be
used use use
) ) )
. . .
o o o
Gif gif Gif
- - -
reading read reading
code code code
is is be
a a a
little littl little
more more more
bulletproof bulletproof bulletproof
. . .
o o o
Obscure obscur Obscure
infinite infinit infinite
loop loop loop
triggered trigger trigger
by by by
extra extra extra
space space space
in in in
IMG img IMG
tag tag tag
fixed fix fix
. . .
o o o
Eliminated elimin Eliminated
nonintuitive nonintuit nonintuitive
error error error
message messag message
when when when
image imag image
can can can
' ' '
t t t
be be be
read read read
( ( (
inlined inlin inlined
NCSA ncsa NCSA
bitmap bitmap bitmap
is is be
indication indic indication
enough enough enough
that that that
something someth something
' ' '
s s s
not not not
right right right
for for for
authors author author
, , ,
and and and
readers reader reader
can can can
' ' '
t t t
do do do
anything anyth anything
about about about
bad bad bad
images imag image
in in in
any ani any
case case case
) ) )
. . .
o o o
Obscure obscur Obscure
parsing pars parse
bug bug bug
( ( (
for for for
constructs construct construct
like like like
< < <
ADDRESS address ADDRESS
> > >
< < <
A a A
HREF href HREF
= = =
. . .
. . .
. . .
> > >
text text text
< < <
A a A
> > >
< < <
/ / /
ADDRESS address ADDRESS
> > >
) ) )
fixed fix fix
. . .
o o o
Fixed fix Fixed
mysterious mysteri mysterious
stupid stupid stupid
coredump coredump coredump
that that that
only onli only
hits hit hit
Suns sun Suns
. . .
o o o
Fixed fix Fixed
stupid stupid stupid
coredump coredump coredump
on on on
URL url URL
' ' '
s s s
like like like
' ' '
: : :
/ / /
/ / /
cbl cbl cbl
. . .
leeds leed leeds
. . .
ac ac ac
. . .
uk uk uk
/ / /
' ' '
. . .
o o o
Fixed fix Fixed
buglet buglet buglet
in in in
handling handl handle
rlogin rlogin rlogin
URL url URL
' ' '
s s s
. . .
o o o
New new New
support support support
for for for
Solaris solari Solaris
/ / /
SYSVR sysvr SYSVR
4 4 4
( ( (
courtesy courtesi courtesy
dana dana dana
@ @ @
thumper thumper thumper
. . .
bellcore bellcor bellcore
. . .
com com com
) ) )
. . .
o o o
Better better Better
support support support
for for for
HP hp HP
- - -
UX ux UX
8 8 8
. . .
x x x
and and and
9 9 9
. . .
x x x
( ( (
courtesy courtesi courtesy
johns john john
@ @ @
hpwarf hpwarf hpwarf
. . .
wal wal wal
. . .
hp hp hp
. . .
com com com
) ) )
. . .
o o o
Better better Better
support support support
for for for
NeXT next NeXT
( ( (
courtesy courtesi courtesy
scott scott scott
@ @ @
shrug shrug shrug
. . .
dur dur dur
. . .
ac ac ac
. . .
uk uk uk
) ) )
. . .
o o o
Some some Some
miscellaneous miscellan miscellaneous
portability portabl portability
fixes fix fix
( ( (
courtesy courtesi courtesy
bingle bingl bingle
@ @ @
cs cs c
. . .
purdue purdu purdue
. . .
edu edu edu
) ) )
. . .
o o o
Miscellaneous miscellan Miscellaneous
bug bug bug
fixes fix fix
and and and
cleanups cleanup cleanup
. . .
Comments comment Comments
, , ,
questions question question
, , ,
and and and
bug bug bug
reports report report
should should should
be be be
sent sent send
to to to
mosaic mosaic mosaic
- - -
x x x
@ @ @
ncsa ncsa ncsa
. . .
uiuc uiuc uiuc
. . .
edu edu edu
. . .
Thanks thank Thanks
in in in
advance advanc advance
for for for
any ani any
feedback feedback feedback
you you you
can can can
provide provid provide
. . .
Cheers cheer Cheers
, , ,
Marc marc Marc
- - -
- - -
- - -
- - -
Marc marc Marc
Andreessen andreessen Andreessen
Software softwar Software
Development develop Development
Group group Group
National nation National
Center center Center
for for for
Supercomputing supercomput Supercomputing
Applications applic Applications
marca marca marca
@ @ @
ncsa ncsa ncsa
. . .
uiuc uiuc uiuc
. . .
edu edu edu
