From from From
: : :
rvloon rvloon rvloon
@ @ @
cv cv cv
. . .
ruu ruu ruu
. . .
NL nl NL
( ( (
Ronald ronald Ronald
van van van
Loon loon Loon
) ) )
Subject subject Subject
: : :
Announcing announc Announcing
the the the
Motif motif Motif
+ + +
+ + +
mailing mail mail
list list list
Organization organ Organization
: : :
University univers University
of of of
Utrecht utrecht Utrecht
, , ,
3 3 3
D d D
Computer comput Computer
Vision vision Vision
Research research Research
Group group Group
Lines line Lines
: : :
132 132 132
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
enterpoop enterpoop enterpoop
. . .
mit mit mit
. . .
edu edu edu
Keywords keyword Keywords
: : :
mailinglist mailinglist mailinglist
, , ,
motif motif motif
+ + +
+ + +
To to To
: : :
xannounce xannounc xannounce
@ @ @
expo expo expo
. . .
lcs lcs lcs
. . .
mit mit mit
. . .
edu edu edu
I i I
am am be
glad glad glad
and and and
proud proud proud
to to to
announce announc announce
the the the
new new new
mailing mail mail
- - -
list list list
for for for
the the the
PD pd PD
Motif motif Motif
C c C
+ + +
+ + +
bindings bind binding
. . .
I i I
got got get
over over over
40 40 40
replies repli reply
in in in
about about about
one one one
week week week
of of of
people peopl people
interested interest interested
in in in
such such such
a a a
list list list
, , ,
and and and
the the the
software softwar software
has has have
now now now
been been be
properly proper properly
installed instal instal
, , ,
so so so
the the the
list list list
is is be
now now now
up up up
and and and
running run run
. . .
For for For
those those those
interested interest interested
in in in
joining join join
, , ,
please pleas please
send send send
e e e
- - -
mail mail mail
to to to
that that that
extend extend extend
to to to
' ' '
motif motif motif
+ + +
+ + +
- - -
request request request
@ @ @
cv cv cv
. . .
ruu ruu ruu
. . .
nl nl nl
' ' '
or or or
' ' '
rvloon rvloon rvloon
@ @ @
cv cv cv
. . .
ruu ruu ruu
. . .
nl nl nl
' ' '
. . .
The the The
blurb blurb blurb
everyone everyon everyone
who who who
joins join join
gets get get
follows follow follow
, , ,
as as as
well well well
as as a
the the the
original origin original
announcement announc announcement
for for for
where where where
Motif motif Motif
+ + +
+ + +
can can can
be be be
obtained obtain obtain
. . .
Enjoy enjoy Enjoy
! ! !
8 8 8
< < <
- - -
8 8 8
< < <
- - -
Welcome welcom Welcome
to to to
the the the
Motif motif Motif
+ + +
+ + +
Mailing mail Mailing
List list List
! ! !
The the The
Motif motif Motif
+ + +
+ + +
mailing mail mail
list list list
is is be
a a a
mailing mail mailing
list list list
dedicated dedic dedicate
to to to
Motif motif Motif
+ + +
+ + +
, , ,
