From from From
: : :
neal neal neal
@ @ @
grover grover grover
. . .
stat stat stat
. . .
washington washington washington
. . .
edu edu edu
( ( (
Phil phil Phil
Neal neal Neal
) ) )
Subject subject Subject
: : :
Wierd wierd Wierd
xdm xdm xdm
behavior behavior behavior
Organization organ Organization
: : :
U u U
. . .
Washington washington Washington
Dept dept Dept
. . .
of of of
Statistics statist Statistics
Lines line Lines
: : :
48 48 48
Distribution distribut Distribution
: : :
world world world
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
grover grover grover
. . .
stat stat stat
. . .
washington washington washington
. . .
edu edu edu
Originator origin Originator
: : :
neal neal neal
@ @ @
grover grover grover
. . .
stat stat stat
. . .
washington washington washington
. . .
edu edu edu
Dear dear Dear
sun sun sun
and and and
windows window windows
people peopl people
, , ,
I i I
am am be
running run run
sun sun sun
workstations workstat workstation
with with with
SunOs suno SunOs
4 4 4
. . .
1 1 1
. . .
1 1 1
and and and
vanilla vanilla vanilla
X x X
11 11 11
R r R
5 5 5
. . .
I i I
have have have
a a a
bunch bunch bunch
of of of
xterminals xtermin xterminals
as as as
well well well
. . .
Today today Today
I i I
had had have
my my my
xdm xdm xdm
fail fail fail
. . .
At at At
about about about
9 9 9
: : :
30 30 30
it it it
was was be
impossible imposs impossible
to to to
login login login
to to to
a a a
host host host
from from from
an an an
xterminal xtermin xterminal
. . .
The the The
message messag message
was was be
the the the
" " "
xdm xdm xdm
too too too
many mani many
retransmissions retransmiss retransmissions
" " "
. . .
In in In
my my my
xdm xdm xdm
- - -
errors error error
file file file
I i I
had had have
the the the
following follow following
entries entri entry
: : :
> > >
error error error
( ( (
pid pid pid
7423 7423 7423
) ) )
: : :
Server server Server
for for for
display display display
: : :
0 0 0
terminated termin terminate
unexpectedly unexpect unexpectedly
: : :
> > >
256 256 256
> > >
error error error
( ( (
pid pid pid
7927 7927 7927
) ) )
: : :
WARNING warn WARNING
: : :
keyboard keyboard keyboard
on on on
display display display
: : :
0 0 0
could could could
not not not
be be be
> > >
secured secur secure
> > >
error error error
( ( (
pid pid pid
7423 7423 7423
) ) )
: : :
Server server Server
for for for
display display display
: : :
0 0 0
terminated termin terminate
unexpectedly unexpect unexpectedly
: : :
> > >
> > >
I i I
also also also
had had have
: : :
> > >
> > >
error error error
( ( (
pid pid pid
7457 7457 7457
) ) )
: : :
WARNING warn WARNING
: : :
keyboard keyboard keyboard
on on on
display display display
: : :
0 0 0
could could could
not not not
be be be
> > >
secured secur secure
> > >
error error error
( ( (
pid pid pid
7423 7423 7423
) ) )
: : :
Server server Server
for for for
display display display
: : :
0 0 0
terminated termin terminate
unexpectedly unexpect unexpectedly
: : :
> > >
256 256 256
> > >
error error error
( ( (
pid pid pid
7462 7462 7462
) ) )
: : :
WARNING warn WARNING
: : :
keyboard keyboard keyboard
on on on
display display display
: : :
0 0 0
could could could
not not not
be be be
> > >
secured secur secure
> > >
error error error
( ( (
pid pid pid
7423 7423 7423
) ) )
: : :
Server server Server
for for for
display display display
: : :
0 0 0
terminated termin terminate
unexpectedly unexpect unexpectedly
: : :
> > >
256 256 256
Also also Also
, , ,
at at at
the the the
console consol console
, , ,
the the the
login login login
box box box
would would would
come come come
up up up
for for for
about about about
2 2 2
seconds second second
and and and
then then then
it it it
would would would
go go go
away away away
. . .
It it It
would would would
do do do
this this this
continuously continu continuously
. . .
I i I
could could could
login login login
from from from
another anoth another
workstation workstat workstation
to to to
the the the
hosts host host
in in in
question question question
, , ,
however howev however
, , ,
I i I
could could could
not not not
login login login
on on on
the the the
console consol console
. . .
I i I
tried tri try
killing kill kill
xdm xdm xdm
and and and
restarting restart restart
it it it
but but but
that that that
didn didn didn
' ' '
t t t
help help help
. . .
I i I
finally final finally
rebooted reboot reboot
all all all
the the the
hosts host host
. . .
( ( (
Which which Which
hurts hurt hurt
when when when
done done do
in in in
the the the
middle middl middle
of of of
the the the
day day day
) ) )
. . .
Any ani Any
help help help
would would would
be be be
appreciated appreci appreciate
. . .
Thanks thank Thanks
, , ,
Phil phil Phil
- - -
- - -
Phil phil Phil
Neal neal Neal
, , ,
Systems system Systems
Programmer programm Programmer
, , ,
Statistics statist Statistics
Department depart Department
GN gn GN
- - -
22 22 22
University univers University
of of of
Washington washington Washington
, , ,
Seattle seattl Seattle
, , ,
Wa wa Wa
. . .
98195 98195 98195
USA usa USA
| | |
206 206 206
- - -
685 685 685
- - -
1627 1627 1627
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
" " "
Look look Look
, , ,
another anoth another
bit bit bit
! ! !
" " "
- - -
- - -
Repo repo Repo
Man man Man
( ( (
the the the
movie movi movie
) ) )
