From from From
: : :
ks ks k
@ @ @
n n n
8 8 8
pph pph pph
52 52 52
. . .
nt nt nt
. . .
com com com
( ( (
Kamlesh kamlesh Kamlesh
Shah shah Shah
) ) )
Subject subject Subject
: : :
Question question Question
on on on
Motif motif Motif
Diaog diaog Diaog
Shell shell Shell
Widget widget Widget
under under under
vuewm vuewm vuewm
. . .
. . .
. . .
Organization organ Organization
: : :
bnr bnr bnr
Distribution distribut Distribution
: : :
usa usa usa
Lines line Lines
: : :
16 16 16
Dear dear Dear
netters netter netters
, , ,
I i I
have have have
noticed notic notice
something someth something
rather rather rather
weared wear wear
( ( (
I i I
think think think
) ) )
about about about
creating creat create
a a a
dialog dialog dialog
shell shell shell
widget widget widget
while while while
running run run
HP hp HP
Vue vue Vue
' ' '
s s s
vuewm vuewm vuewm
. . .
For for For
some some some
reason reason reason
, , ,
every everi every
time time time
I i I
create creat create
a a a
dialog dialog dialog
shell shell shell
the the the
foreground foreground foreground
and and and
backgroun backgroun backgroun
d d d
colors color color
are are be
different differ different
compared compar compare
to to to
my my my
toplevel toplevel toplevel
shell shell shell
. . .
I i I
am am be
not not not
doing do do
anything anyth anything
special special special
/ / /
different differ different
. . .
Does doe Does
any ani any
body bodi body
know know know
anything anyth anything
about about about
this this this
problem problem problem
? ? ?
? ? ?
How how How
to to to
fix fix fix
it it it
without without without
hardcodin hardcodin hardcodin
g g g
the the the
colors color color
? ? ?
Please pleas Please
respond respond respond
to to to
kamlesh kamlesh kamlesh
@ @ @
salzo salzo salzo
. . .
cary cari cary
. . .
nc nc nc
. . .
usa usa usa
. . .
. . .
. . .
. . .
Thanks thank Thanks
! ! !
- - -
Kamlesh kamlesh Kamlesh
