From from From
: : :
brian brian brian
@ @ @
nostromo nostromo nostromo
. . .
NoSubdomain nosubdomain NoSubdomain
. . .
NoDomain nodomain NoDomain
( ( (
Brian brian Brian
Colaric colar Colaric
Sun sun Sun
Dallas dalla Dallas
DSE dse DSE
) ) )
Subject subject Subject
: : :
Help help Help
: : :
OS os OS
2 2 2
Presentation present Presentation
Mgr mgr Mgr
port port port
to to to
X x X
Organization organ Organization
: : :
Sun sun Sun
Microsystems microsystem Microsystems
Lines line Lines
: : :
17 17 17
Distribution distribut Distribution
: : :
world world world
Reply repli Reply
- - -
To to To
: : :
Brian brian Brian
. . .
Colaric colar Colaric
@ @ @
dallas dalla dallas
. . .
Central central Central
. . .
Sun sun Sun
. . .
COM com COM
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
nostromo nostromo nostromo
. . .
central central central
. . .
sun sun sun
. . .
com com com
I i I
need need need
to to to
port port port
several sever several
OS os OS
/ / /
2 2 2
PM pm PM
applications applic application
to to to
X x X
( ( (
OpenWindows openwindow OpenWindows
or or or
Motif motif Motif
) ) )
, , ,
and and and
desperately desper desperately
need need need
any ani any
information inform information
on on on
how how how
to to to
go go go
about about about
doing do do
this this this
( ( (
short short short
of of of
a a a
complete complet complete
rewrite rewrit rewrite
. . .
Are are Are
there there there
any ani any
tool tool tool
to to to
make make make
porting port port
easer easer easer
? ? ?
Any ani Any
References refer References
? ? ?
Any ani Any
talent talent talent
out out out
there there there
to to to
hire hire hire
to to to
do do do
this this this
? ? ?
I i I
will will will
even even even
take take take
an an an
OS os OS
/ / /
2 2 2
Presentation present Presentation
Mgr mgr Mgr
emulator emul emulator
for for for
sun sun sun
! ! !
Any ani Any
, , ,
and and and
all all all
replies repli reply
( ( (
except except except
flames flame flame
) ) )
welcome welcom welcome
! ! !
Brian brian Brian
Colaric colar Colaric
Brian brian Brian
. . .
Colaric colar Colaric
@ @ @
dallas dalla dallas
. . .
Central central Central
. . .
Sun sun Sun
. . .
COM com COM
