From from From
: : :
daniels daniel daniel
@ @ @
NeoSoft neosoft NeoSoft
. . .
com com com
( ( (
Brad brad Brad
Daniels daniel Daniels
) ) )
Subject subject Subject
: : :
Fresco fresco Fresco
status status status
? ? ?
Organization organ Organization
: : :
NeoSoft neosoft NeoSoft
Communications communic Communications
Services servic Services
- - -
- - -
( ( (
713 713 713
) ) )
684 684 684
- - -
5900 5900 5900
Lines line Lines
: : :
15 15 15
I i I
' ' '
ve ve ve
been been be
hearing hear hear
rumblings rumbl rumbling
about about about
Fresco fresco Fresco
, , ,
and and and
it it it
sounds sound sound
like like like
it it it
may may may
be be be
what what what
I i I
' ' '
m m m
looking look look
for for for
, , ,
but but but
how how how
far far far
is is be
it it it
from from from
release releas release
, , ,
or or or
at at at
least least least
some some some
kind kind kind
of of of
availability avail availability
? ? ?
How how How
similar similar similar
is is be
it it it
to to to
InterViews interview InterViews
? ? ?
If if If
I i I
code code code
to to to
InterViews interview InterViews
, , ,
will will will
my my my
code code code
work work work
with with with
Fresco fresco Fresco
? ? ?
How how How
about about about
Motif motif Motif
? ? ?
I i I
' ' '
ve ve ve
heard heard hear
some some some
mention mention mention
of of of
versions version version
of of of
InterViews interview InterViews
which which which
support support support
Motif motif Motif
. . .
Will will Will
it it it
be be be
feasible feasibl feasible
to to to
use use use
Motif motif Motif
with with with
Fresco fresco Fresco
? ? ?
Any ani Any
information inform information
would would would
be be be
much much much
appreciated appreci appreciate
. . .
- - -
Brad brad Brad
- - -
- - -
Brad brad Brad
Daniels daniel Daniels
` ` `
| | |
" " "
If if If
money money money
can can can
' ' '
t t t
buy buy buy
happiness happi happiness
, , ,
daniels daniel daniel
@ @ @
neosoft neosoft neosoft
. . .
com com com
| | |
I i I
guess guess guess
I i I
' ' '
ll ll ll
have have have
to to to
rent rent rent
it it it
. . .
" " "
I i I
don don don
' ' '
t t t
work work work
for for for
NeoSoft neosoft NeoSoft
, , ,
and and and
| | |
- - -
Weird weird Weird
Al al Al
Yenkovic yenkov Yenkovic
don don don
' ' '
t t t
speak speak speak
for for for
my my my
employer employ employer
. . .
| | |
