From from From
: : :
bash bash bash
@ @ @
tware tware tware
. . .
com com com
( ( (
Paul paul Paul
Bash bash Bash
) ) )
Subject subject Subject
: : :
Re re Re
: : :
X x X
11 11 11
R r R
5 5 5
and and and
Open open Open
Look look Look
Organization organ Organization
: : :
Techware techwar Techware
Design design Design
, , ,
Boulder boulder Boulder
, , ,
CO co CO
. . .
USA usa USA
Lines line Lines
: : :
34 34 34
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
12 12 12
. . .
220600 220600 220600
. . .
10691 10691 10691
@ @ @
nrao nrao nrao
. . .
edu edu edu
> > >
rgooch rgooch rgooch
@ @ @
rp rp rp
. . .
CSIRO csiro CSIRO
. . .
AU au AU
( ( (
Richard richard Richard
Gooch gooch Gooch
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
12 12 12
. . .
155820 155820 155820
. . .
82 82 82
@ @ @
aedc aedc aedc
- - -
vax vax vax
. . .
af af af
. . .
mil mil mil
> > >
, , ,
bonds bond bond
@ @ @
aedc aedc aedc
- - -
vax vax vax
. . .
af af af
. . .
mil mil mil
writes write write
: : :
> > >
> > >
I i I
am am be
reposting repost reposting
this this this
because becaus because
I i I
am am be
not not not
sure sure sure
my my my
first first first
post post post
ever ever ever
made made make
it it it
out out out
. . .
> > >
> > >
I i I
have have have
built built build
and and and
installed instal instal
X x X
11 11 11
R r R
5 5 5
on on on
my my my
SPARCstation sparcstat SPARCstation
2 2 2
. . .
My my My
aim aim aim
is is be
to to to
run run run
> > >
> > >
the the the
MIT mit MIT
X x X
server server server
but but but
retain retain retain
the the the
OpenLook openlook OpenLook
Window window Window
Manager manag Manager
. . .
I i I
am am be
sure sure sure
this this this
> > >
> > >
is is be
not not not
uncommon uncommon uncommon
, , ,
but but but
I i I
just just just
want want want
to to to
make make make
sure sure sure
that that that
I i I
change chang change
and and and
/ / /
or or or
delete delet delete
> > >
> > >
everything everyth everything
that that that
I i I
need need need
to to to
. . .
For for For
instance instanc instance
, , ,
I i I
can can can
start start start
xdm xdm xdm
in in in
rc rc rc
. . .
local local local
, , ,
but but but
> > >
> > >
how how how
do do do
I i I
get get get
rid rid rid
of of of
Xnews xnew Xnews
? ? ?
> > >
> > >
> > >
> > >
The the The
OpenLook openlook OpenLook
window window window
manager manag manager
source sourc source
is is be
available avail available
on on on
the the the
MIT mit MIT
contrib contrib contrib
tapes tape tape
> > >
or or or
from from from
export export export
. . .
lcs lcs lcs
. . .
mit mit mit
. . .
edu edu edu
. . .
I i I
would would would
suggest suggest suggest
building build building
this this this
too too too
, , ,
rather rather rather
than than than
> > >
using use use
the the the
version version version
from from from
OpenWindows openwindow OpenWindows
. . .
It it It
is is be
olwm olwm olwm
v v v
3 3 3
. . .
> > >
I i I
would would would
suggest suggest suggest
skipping skip skip
olwm olwm olwm
and and and
getting get get
olvwm olvwm olvwm
instead instead instead
. . .
This this This
version version version
of of of
the the the
olwm olwm olwm
window window window
manager manag manager
implements implement implement
a a a
virtual virtual virtual
desktop desktop desktop
that that that
I i I
find find find
really realli really
handy handi handy
even even even
on on on
large larg large
monitors monitor monitor
. . .
This this This
version version version
is is be
also also also
available avail available
at at at
export export export
. . .
lcs lcs lcs
. . .
mit mit mit
. . .
edu edu edu
: : :
/ / /
contrib contrib contrib
/ / /
olvwm olvwm olvwm
3 3 3
. . .
tar tar tar
. . .
Z z Z
. . .
The the The
README readm README
file file file
also also also
suggest suggest suggest
getting get get
the the the
files file file
in in in
/ / /
contrib contrib contrib
/ / /
xview xview xview
3 3 3
. . .
In in In
my my my
case case case
, , ,
I i I
built built build
the the the
X x X
Server server Server
first first first
, , ,
Xview xview Xview
second second second
, , ,
then then then
olvwm olvwm olvwm
. . .
All all All
of of of
these these these
were were be
installed instal instal
into into into
/ / /
usr usr usr
/ / /
X x X
5 5 5
. . .
Once onc Once
I i I
verified verifi verify
the the the
server server server
worked work work
correctly correct correctly
, , ,
I i I
happily happili happily
issued issu issue
" " "
rm rm rm
- - -
rf rf rf
/ / /
usr usr usr
/ / /
openwin openwin openwin
/ / /
* * *
" " "
. . .
Using use Using
gcc gcc gcc
2 2 2
. . .
3 3 3
. . .
3 3 3
to to to
build build build
all all all
of of of
the the the
above abov above
resulted result result
in in in
a a a
windowing window windowing
system system system
that that that
is is be
, , ,
for for for
all all all
intents intent intent
and and and
purposes purpos purpose
, , ,
identical ident identical
to to to
OpenWindows openwindow OpenWindows
3 3 3
. . .
0 0 0
and and and
that that that
is is be
incredibly incred incredibly
faster faster faster
. . .
There there There
is is be
a a a
bit bit bit
of of of
tweaking tweak tweak
you you you
will will will
have have have
to to to
do do do
if if if
you you you
want want want
things thing thing
to to to
work work work
_ _ _
exactly exact exactly
_ _ _
like like like
OpenWindows openwindow OpenWindows
, , ,
but but but
not not not
much much much
. . .
- - -
- - -
Paul paul Paul
Bash bash Bash
Techware techwar Techware
Design design Design
bash bash bash
@ @ @
tware tware tware
. . .
com com com
Boulder boulder Boulder
, , ,
CO co CO
U u U
. . .
S s S
. . .
A a A
. . .
