From from From
: : :
jnielsen jnielsen jnielsen
@ @ @
magnus magnus magnus
. . .
acs ac ac
. . .
ohio ohio ohio
- - -
state state state
. . .
edu edu edu
( ( (
John john John
F f F
Nielsen nielsen Nielsen
) ) )
Subject subject Subject
: : :
Re re Re
: : :
top top top
10 10 10
reasons reason reason
why whi why
i i i
love love love
CR cr CR
( ( (
not not not
for for for
the the the
humor humor humor
impaired impair impair
) ) )
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
magnus magnus magnus
. . .
1993 1993 1993
Apr apr Apr
6 6 6
. . .
214754 214754 214754
. . .
23608 23608 23608
Distribution distribut Distribution
: : :
na na na
Organization organ Organization
: : :
The the The
Ohio ohio Ohio
State state State
University univers University
Lines line Lines
: : :
52 52 52
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
magnusug magnusug magnusug
. . .
magnus magnus magnus
. . .
acs ac ac
. . .
ohio ohio ohio
- - -
state state state
. . .
edu edu edu
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
6 6 6
. . .
195710 195710 195710
. . .
24227 24227 24227
@ @ @
cs cs c
. . .
tulane tulan tulane
. . .
edu edu edu
> > >
finnegan finnegan finnegan
@ @ @
navo navo navo
. . .
navy navi navy
. . .
mil mil mil
writes write write
: : :
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
6 6 6
. . .
180456 180456 180456
. . .
17573 17573 17573
@ @ @
magnus magnus magnus
. . .
acs ac ac
. . .
ohio ohio ohio
- - -
state state state
. . .
edu edu edu
> > >
, , ,
jnielsen jnielsen jnielsen
@ @ @
magnus magnus magnus
. . .
acs ac ac
. . .
ohio ohio ohio
- - -
state state state
. . .
edu edu edu
( ( (
John john John
F f F
Nielsen nielsen Nielsen
) ) )
writes write write
: : :
> > >
| | |
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
06 06 06
. . .
133319 133319 133319
. . .
7008 7008 7008
@ @ @
metrics metric metric
. . .
com com com
> > >
tomh tomh tomh
@ @ @
metrics metric metric
. . .
com com com
( ( (
Tom tom Tom
Haapanen haapanen Haapanen
) ) )
writes write write
: : :
> > >
| | |
> > >
> > >
CHINTS chint CHINTS
@ @ @
ISCS isc ISCS
. . .
NUS nus NUS
. . .
SG sg SG
writes write write
: : :
> > >
| | |
> > >
> > >
> > >
Here here Here
are are be
" " "
another anoth another
" " "
ten ten ten
reasons reason reason
why whi why
we we we
should should should
all all all
love love love
CR cr CR
> > >
| | |
> > >
> > >
> > >
10 10 10
. . .
Car car Car
salesmen salesmen salesman
love love love
their their their
new new new
car car car
buying buy buying
service servic service
> > >
| | |
> > >
> > >
> > >
2 2 2
. . .
And and And
later later later
on on on
buying buy buy
a a a
CR cr CR
" " "
idealized ideal idealize
family famili family
sedan sedan sedan
" " "
> > >
| | |
> > >
> > >
> > >
| | |
> > >
> > >
And and And
my my my
number number number
1 1 1
: : :
> > >
| | |
> > >
> > >
> > >
| | |
> > >
> > >
1 1 1
. . .
The the The
spectacle spectacl spectacle
of of of
the the the
religious religi religious
fervour fervour fervour
of of of
the the the
