Subject subject Subject
: : :
Re re Re
: : :
MGBs mgbs MGBs
and and and
the the the
real real real
world world world
From from From
: : :
derek derek derek
@ @ @
nezsdc nezsdc nezsdc
. . .
icl icl icl
. . .
co co co
. . .
nz nz nz
( ( (
Derek derek Derek
Tearne tearn Tearne
) ) )
Organization organ Organization
: : :
Fujitsu fujitsu Fujitsu
New new New
Zealand zealand Zealand
- - -
Software softwar Software
Development develop Development
Center center Center
Lines line Lines
: : :
20 20 20
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
8 8 8
. . .
095119 095119 095119
. . .
5367 5367 5367
@ @ @
hasler hasler hasler
. . .
ascom ascom ascom
. . .
ch ch ch
> > >
kevinh kevinh kevinh
@ @ @
hasler hasler hasler
. . .
ascom ascom ascom
. . .
ch ch ch
writes write write
: : :
> > >
> > >
Oh oh Oh
yeah yeah yeah
, , ,
I i I
had had have
a a a
1975 1975 1975
1275 1275 1275
GT gt GT
Mini mini Mini
, , ,
and and and
even even even
before befor before
I i I
did did do
anything anyth anything
> > >
to to to
it it it
, , ,
it it it
could could could
leave leav leave
an an an
MGB mgb MGB
standing stand standing
anywhere anywher anywhere
except except except
, , ,
perhaps perhap perhaps
, , ,
on on on
a a a
long long long
straight straight straight
> > >
motorway motorway motorway
run run run
at at at
90 90 90
+ + +
. . .
> > >
> > >
People peopl People
who who who
bought bought buy
MGB mgb MGB
` ` `
s s s
bought bought buy
them them them
because becaus because
they they they
were were be
an an an
open open open
topped top topped
sportscar sportscar sportscar
> > >
and and and
embodied embodi embody
what what what
people peopl people
thought thought think
they they they
should should should
for for for
an an an
old old old
fashioned fashion fashioned
traditional tradit traditional
> > >
brit brit brit
. . .
sportscar sportscar sportscar
- - -
not not not
because becaus because
they they they
were were be
great great great
at at at
anything anyth anything
. . .
Pretty pretti Pretty
much much much
like like like
the the the
people peopl people
who who who
buy buy buy
the the the
Mazda mazda Mazda
MX mx MX
- - -
5 5 5
( ( (
Miata miata Miata
) ) )
today today today
. . .
Small small Small
fun fun fun
and and and
you you you
can can can
fool fool fool
yourself yourself yourself
( ( (
and and and
a a a
lot lot lot
of of of
other other other
people peopl people
) ) )
that that that
you you you
have have have
the the the
performance perform performance
of of of
many mani many
far far far
superior superior superior
( ( (
and and and
much much much
more more more
expensive expens expensive
) ) )
performnace performnac performnace
cars car car
. . .
- - -
- - -
Derek derek Derek
Tearne tearn Tearne
. . .
- - -
- - -
derek derek derek
@ @ @
nezsdc nezsdc nezsdc
. . .
icl icl icl
. . .
co co co
. . .
nz nz nz
- - -
- - -
Fujitsu fujitsu Fujitsu
New new New
Zealand zealand Zealand
- - -
- - -
Some some Some
of of of
the the the
more more more
aware awar aware
dinosaurs dinosaur dinosaur
were were be
worried worri worry
about about about
the the the
environmental environment environmental
consequences consequ consequence
of of of
an an an
accident accid accident
with with with
the the the
new new new
Iridium iridium Iridium
enriched enrich enrich
fusion fusion fusion
reactor reactor reactor
. . .
" " "
If if If
it it it
goes goe go
off off off
only onli only
the the the
cockroaches cockroach cockroach
and and and
mammals mammal mammal
will will will
survive surviv survive
. . .
. . .
. . .
" " "
they they they
said said say
. . .
