From from From
: : :
tjo tjo tjo
@ @ @
scr scr scr
. . .
siemens siemen siemens
. . .
com com com
( ( (
Tom tom Tom
Ostrand ostrand Ostrand
) ) )
Subject subject Subject
: : :
Radio radio Radio
for for for
Toyota toyota Toyota
Tercel tercel Tercel
Keywords keyword Keywords
: : :
radio radio radio
, , ,
Tercel tercel Tercel
, , ,
replacement replac replacement
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
bugatti bugatti bugatti
. . .
siemens siemen siemens
. . .
com com com
Organization organ Organization
: : :
Siemens siemen Siemens
Corporate corpor Corporate
Research research Research
, , ,
Princeton princeton Princeton
( ( (
Plainsboro plainsboro Plainsboro
) ) )
, , ,
NJ nj NJ
Lines line Lines
: : :
19 19 19
I i I
' ' '
m m m
looking look look
for for for
a a a
replacement replac replacement
radio radio radio
/ / /
tape tape tape
player player player
for for for
a a a
1984 1984 1984
Toyota toyota Toyota
Tercel tercel Tercel
. . .
Standard standard Standard
off off off
- - -
the the the
- - -
shelf shelf shelf
unit unit unit
is is be
fine fine fine
, , ,
but but but
every everi every
place place place
I i I
' ' '
ve ve ve
gone gone go
to to to
( ( (
Service servic Service
Merchandise merchandis Merchandise
, , ,
etc etc etc
. . .
) ) )
doesn doesn doesn
' ' '
t t t
have have have
my my my
car car car
in in in
its it it
model model model
application applic application
book book book
. . .
I i I
want want want
to to to
just just just
take take take
out out out
the the the
old old old
radio radio radio
, , ,
and and and
slide slide slide
in in in
the the the
new new new
, , ,
with with with
minimal minim minimal
time time time
spent spent spend
hooking hook hook
it it it
up up up
and and and
adjusting adjust adjust
the the the
dashboard dashboard dashboard
. . .
If if If
you you you
have have have
put put put
in in in
a a a
new new new
unit unit unit
in in in
a a a
similar similar similar
car car car
, , ,
I i I
' ' '
d d d
like like like
to to to
hear hear hear
what what what
brand brand brand
, , ,
how how how
easy easi easy
it it it
was was be
to to to
do do do
the the the
change chang change
, , ,
and and and
any ani any
other other other
relevant relev relevant
information inform information
. . .
Please pleas Please
answer answer answer
via via via
E e E
- - -
mail mail mail
. . .
Thanks thank Thanks
, , ,
Tom tom Tom
Ostrand ostrand Ostrand
- - -
- - -
Tom tom Tom
Ostrand ostrand Ostrand
E e E
- - -
mail mail mail
: : :
tjo tjo tjo
@ @ @
scr scr scr
. . .
siemens siemen siemens
. . .
com com com
Siemens siemen Siemens
Corporate corpor Corporate
Research research Research
Phone phone Phone
: : :
609 609 609
- - -
734 734 734
- - -
6569 6569 6569
755 755 755
College colleg College
Road road Road
East east East
FAX fax FAX
: : :
609 609 609
- - -
734 734 734
- - -
6565 6565 6565
Princeton princeton Princeton
, , ,
NJ nj NJ
08540 08540 08540
- - -
6668 6668 6668
