From from From
: : :
sekell sekel sekell
@ @ @
bb bb bb
1 1 1
t t t
. . .
monsanto monsanto monsanto
. . .
com com com
Subject subject Subject
: : :
Monthly month Monthly
Posting post Posting
: : :
Buick buick Buick
Grand grand Grand
National nation National
/ / /
Regal regal Regal
T t T
- - -
Type type Type
mailing mail mail
list list list
Lines line Lines
: : :
16 16 16
Organization organ Organization
: : :
Monsanto monsanto Monsanto
Company compani Company
, , ,
St st St
. . .
Louis loui Louis
, , ,
MO mo MO
Monthly month Monthly
posting post post
regarding regard regard
the the the
Buick buick Buick
Grand grand Grand
National nation National
/ / /
Regal regal Regal
T t T
- - -
Type type Type
mailing mail mail
list list list
. . .
This this This
list list list
is is be
for for for
owners owner owner
and and and
other other other
parties parti party
interested interest interest
in in in
the the the
82 82 82
- - -
87 87 87
Buick buick Buick
Grand grand Grand
Nationals nation Nationals
, , ,
Regal regal Regal
T t T
- - -
Types type Types
, , ,
GNXs gnxs GNXs
, , ,
and and and
other other other
turbocharged turbocharg turbocharged
Regals regal Regals
. . .
Discussions discuss Discussions
include includ include
technical technic technical
information inform information
and and and
parts part part
sources sourc source
. . .
Particular particular Particular
emphasis emphasi emphasis
is is be
given given give
to to to
performance perform performance
enhancements enhanc enhancement
and and and
racing race race
. . .
To to To
join join join
, , ,
or or or
ask ask ask
, , ,
about about about
the the the
mailing mail mailing
list list list
, , ,
contact contact contact
: : :
gnttype gnttype gnttype
- - -
request request request
@ @ @
srvsn srvsn srvsn
2 2 2
. . .
monsanto monsanto monsanto
. . .
com com com
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Scott scott Scott
Keller keller Keller
+ + +
1 1 1
314 314 314
537 537 537
6317 6317 6317
The the The
Agricultural agricultur Agricultural
Group group Group
of of of
Monsanto monsanto Monsanto
Company compani Company
sekell sekel sekell
@ @ @
bb bb bb
1 1 1
t t t
. . .
monsanto monsanto monsanto
. . .
com com com
KA ka KA
0 0 0
WCH wch WCH
packet packet packet
: : :
ka ka ka
0 0 0
wch wch wch
@ @ @
k k k
0 0 0
pfx pfx pfx
. . .
mo mo mo
. . .
usa usa usa
. . .
na na na
Keeper keeper Keeper
of of of
the the the
Buick buick Buick
Grand grand Grand
National nation National
/ / /
Regal regal Regal
T t T
- - -
Type type Type
mailing mail mailing
list list list
