From from From
: : :
jmh jmh jmh
@ @ @
hopper hopper hopper
. . .
Virginia virginia Virginia
. . .
EDU edu EDU
( ( (
Jeffrey jeffrey Jeffrey
Hoffmeister hoffmeist Hoffmeister
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Dumbest dumbest Dumbest
automotive automot automotive
concepts concept concept
of of of
all all all
tim tim tim
Organization organ Organization
: : :
ITC itc ITC
/ / /
UVA uva UVA
Community communiti Community
Access access Access
UNIX unix UNIX
/ / /
Internet internet Internet
Project project Project
Lines line Lines
: : :
41 41 41
In in In
article articl article
< < <
1 1 1
ppg ppg ppg
8 8 8
b b b
$ $ $
fvq fvq fvq
@ @ @
armory armori armory
. . .
centerline centerlin centerline
. . .
com com com
> > >
jimf jimf jimf
@ @ @
centerline centerlin centerline
. . .
com com com
( ( (
Jim jim Jim
Frost frost Frost
) ) )
writes write write
: : :
> > >
joes joe joes
@ @ @
telxon telxon telxon
. . .
mis mis mi
. . .
telxon telxon telxon
. . .
com com com
( ( (
Joe joe Joe
Staudt staudt Staudt
) ) )
writes write write
: : :
> > >
> > >
In in In
article articl article
< < <
1 1 1
phoi phoi phoi
3 3 3
$ $ $
s s s
95 95 95
@ @ @
armory armori armory
. . .
centerline centerlin centerline
. . .
com com com
> > >
jimf jimf jimf
@ @ @
centerline centerlin centerline
. . .
com com com
( ( (
Jim jim Jim
Frost frost Frost
) ) )
> > >
> > >
writes write writes
: : :
> > >
> > >
[ [ [
stuff stuff stuff
deleted delet delete
. . .
. . .
. . .
] ] ]
> > >
> > >
> > >
> > >
> > >
> > >
The the The
silly silli silly
thing thing thing
about about about
this this this
whole whole whole
argument argument argument
is is be
that that that
most most most
of of of
the the the
trunk trunk trunk
> > >
> > >
> > >
releases releas release
( ( (
I i I
' ' '
m m m
tempted tempt tempt
to to to
say say say
all all all
, , ,
but but but
there there there
' ' '
s s s
bound bound bound
to to to
be be be
a a a
> > >
> > >
> > >
counterexample counterexampl counterexample
) ) )
only onli only
operate oper operate
if if if
the the the
car car car
is is be
on on on
( ( (
ACC acc ACC
or or or
running run run
) ) )
. . .
Thus thus Thus
> > >
> > >
> > >
you you you
can can can
' ' '
t t t
easily easili easily
pop pop pop
the the the
trunk trunk trunk
without without without
starting start start
the the the
car car car
. . .
> > >
> > >
> > >
" " "
Most most Most
" " "
cars car car
? ? ?
The the The
only onli only
cars car car
I i I
' ' '
ve ve ve
ever ever ever
seen seen see
with with with
this this this
" " "
feature featur feature
" " "
have have have
been been be
> > >
> > >
GM gm GM
cars car car
. . .
My my My
` ` `
88 88 88
Mazda mazda Mazda
, , ,
' ' '
80 80 80
Honda honda Honda
, , ,
and and and
( ( (
coming come come
soon soon soon
) ) )
' ' '
93 93 93
Probe probe Probe
all all all
have have have
> > >
> > >
cable cabl cable
- - -
operated oper operate
releases releas release
[ [ [
. . .
. . .
. . .
] ] ]
. . .
My my My
' ' '
84 84 84
> > >
> > >
Camaro camaro Camaro
had had have
an an an
electric electr electric
hatch hatch hatch
release releas release
that that that
was was be
( ( (
thankfully thank thankfully
) ) )
independent independ independent
of of of
> > >
> > >
the the the
key key key
in in in
the the the
ignition ignit ignition
( ( (
the the the
exception except exception
to to to
the the the
rule rule rule
mentioned mention mention
in in in
my my my
first first first
> > >
> > >
sentence sentenc sentence
) ) )
. . .
> > >
> > >
I i I
should should should
probably probabl probably
have have have
said said say
" " "
glovebox glovebox glovebox
trunk trunk trunk
releases releas release
. . .
" " "
I i I
haven haven haven
' ' '
t t t
> > >
encountered encount encounter
any ani any
glovebox glovebox glovebox
releases releas release
that that that
are are be
cable cabl cable
operated oper operate
. . .
Numerous numer Numerous
> > >
GM gm GM
and and and
several sever several
Ford ford Ford
/ / /
Mercury mercuri Mercury
cars car car
that that that
I i I
' ' '
ve ve ve
encountered encount encounter
have have have
electrical electr electrical
> > >
releases releas release
in in in
the the the
glovebox glovebox glovebox
, , ,
and and and
all all all
of of of
the the the
ones one one
I i I
' ' '
ve ve ve
seen seen see
needed need need
the the the
> > >
ignition ignit ignition
on on on
to to to
some some some
degree degre degree
to to to
operate oper operate
. . .
Your your Your
Camaro camaro Camaro
example exampl example
is is be
noted note note
, , ,
> > >
but but but
since sinc since
it it it
' ' '
s s s
a a a
hardtop hardtop hardtop
it it it
' ' '
s s s
not not not
a a a
big big big
deal deal deal
. . .
I i I
' ' '
ve ve ve
never never never
run run run
into into into
a a a
> > >
convertible convert convertible
with with with
a a a
cable cabl cable
- - -
operated oper operate
trunk trunk trunk
release releas release
- - -
- - -
I i I
' ' '
d d d
agree agre agree
100 100 100
% % %
that that that
> > >
in in in
such such such
an an an
environment environ environment
a a a
cable cabl cable
or or or
always alway always
- - -
active activ active
electrical electr electrical
release releas release
> > >
would would would
be be be
rather rather rather
stupid stupid stupid
. . .
> > >
> > >
jim jim jim
frost frost frost
> > >
jimf jimf jimf
@ @ @
centerline centerlin centerline
. . .
com com com
My my My
Honda honda Honda
has has have
a a a
cable cabl cable
release releas release
that that that
can can can
be be be
locked lock lock
out out out
with with with
the the the
ignition ignit ignition
key key key
. . .
The the The
valet valet valet
key key key
can can can
be be be
left left leave
with with with
someone someon someone
and and and
will will will
NOT not NOT
unlock unlock unlock
the the the
trunk trunk trunk
or or or
enable enabl enable
the the the
cable cabl cable
release releas release
. . .
I i I
remember rememb remember
my my my
mothers mother mother
' ' '
86 86 86
Corvette corvett Corvette
that that that
had had have
an an an
electronic electron electronic
hatch hatch hatch
release releas release
located locat locate
on on on
the the the
drivers driver driver
door door door
, , ,
which which which
was was be
ALWAYS alway ALWAYS
active activ active
. . .
The the The
fact fact fact
that that that
the the the
car car car
had had have
no no no
real real real
trunk trunk trunk
makes make make
the the the
security secur security
measure measur measure
of of of
beign beign beign
able abl able
to to to
dis dis dis
- - -
able abl able
the the the
hatch hatch hatch
release releas release
unnecessary unnecessari unnecessary
. . .
