From from From
: : :
etxmst etxmst etxmst
@ @ @
sta sta sta
. . .
ericsson ericsson ericsson
. . .
se se se
( ( (
Markus markus Markus
Strobl strobl Strobl
98121 98121 98121
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Photo photo Photo
radar radar radar
( ( (
was was be
Re re Re
: : :
rec rec rec
. . .
autos auto auto
: : :
Frequently frequent Frequently
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
st st st
83 83 83
. . .
ericsson ericsson ericsson
. . .
se se se
Reply repli Reply
- - -
To to To
: : :
etxmst etxmst etxmst
@ @ @
sta sta sta
. . .
ericsson ericsson ericsson
. . .
se se se
Organization organ Organization
: : :
Ericsson ericsson Ericsson
Telecom telecom Telecom
AB ab AB
Lines line Lines
: : :
50 50 50
In in In
article articl article
2211 2211 2211
@ @ @
viewlogic viewlog viewlogic
. . .
com com com
, , ,
brad brad brad
@ @ @
buck buck buck
. . .
viewlogic viewlog viewlogic
. . .
com com com
( ( (
Bradford bradford Bradford
Kellogg kellogg Kellogg
) ) )
writes write write
: : :
> > >
> > >
In in In
article articl article
< < <
1993 1993 1993
Mar mar Mar
20 20 20
. . .
050303 050303 050303
. . .
8401 8401 8401
@ @ @
cabot cabot cabot
. . .
balltown balltown balltown
. . .
cma cma cma
. . .
COM com COM
> > >
, , ,
welty welti welty
@ @ @
cabot cabot cabot
. . .
balltown balltown balltown
. . .
cma cma cma
. . .
COM com COM
( ( (
richard richard richard
welty welti welty
) ) )
writes write write
: : :
> > >
> > >
| | |
> > >
Q q Q
: : :
What what What
is is be
Ka ka Ka
band band band
radar radar radar
? ? ?
Where where Where
is is be
it it it
used use use
? ? ?
Should should Should
a a a
radar radar radar
detector detector detector
be be be
> > >
| | |
> > >
able abl able
to to to
handle handl handle
it it it
? ? ?
> > >
| | |
> > >
> > >
| | |
> > >
A a A
: : :
Ka ka Ka
band band band
has has have
recently recent recently
been been be
made made make
available avail available
by by by
the the the
FCC fcc FCC
for for for
use use use
in in in
the the the
US us US
> > >
| | |
> > >
in in in
so so so
- - -
called call call
photo photo photo
- - -
radar radar radar
installations instal installation
. . .
In in In
these these these
installations instal installation
, , ,
a a a
> > >
| | |
> > >
low low low
- - -
powered power power
beam beam beam
is is be
aimed aim aim
across across across
the the the
road road road
at at at
a a a
45 45 45
degree degre degree
angle angl angle
to to to
the the the
> > >
| | |
> > >
direction direct direction
of of of
