From from From
: : :
mchaffee mchaffe mchaffee
@ @ @
dcl dcl dcl
- - -
nxt nxt nxt
07 07 07
( ( (
Michael michael Michael
T t T
Chaffee chaffe Chaffee
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Chryslers chrysler Chryslers
Compact compact Compact
LH lh LH
Sedans sedan Sedans
? ? ?
Organization organ Organization
: : :
University univers University
of of of
Illinois illinoi Illinois
at at at
Urbana urbana Urbana
Lines line Lines
: : :
33 33 33
cka cka cka
52397 52397 52397
@ @ @
uxa uxa uxa
. . .
cso cso cso
. . .
uiuc uiuc uiuc
. . .
edu edu edu
( ( (
CarolinaFan carolinafan CarolinaFan
@ @ @
uiuc uiuc uiuc
) ) )
writes write write
: : :
> > >
shoppa shoppa shoppa
@ @ @
almach almach almach
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
TIM tim TIM
SHOPPA shoppa SHOPPA
) ) )
writes write write
: : :
> > >
> > >
I i I
thought thought think
that that that
the the the
V v V
- - -
10 10 10
was was be
originally origin originally
designed design design
for for for
a a a
truck truck truck
( ( (
not not not
necessarily necessarili necessarily
> > >
> > >
a a a
pickup pickup pickup
! ! !
) ) )
and and and
then then then
just just just
sort sort sort
of of of
dropped drop drop
into into into
the the the
Viper viper Viper
' ' '
s s s
frame frame frame
because becaus because
> > >
> > >
it it it
fit fit fit
and and and
was was be
available avail available
. . .
A a A
friend friend friend
of of of
mine mine mine
and and and
I i I
saw saw saw
( ( (
and and and
heard heard heard
) ) )
a a a
Viper viper Viper
, , ,
> > >
> > >
and and and
my my my
friend friend friend
' ' '
s s s
first first first
response respons response
was was be
that that that
it it it
sounded sound sound
like like like
a a a
truck truck truck
! ! !
It it It
sounded sound sound
> > >
> > >
fine fine fine
to to to
me me me
, , ,
but but but
then then then
again again again
, , ,
I i I
don don don
' ' '
t t t
like like like
the the the
whiny whini whiny
noise nois noise
that that that
most most most
modern modern modern
> > >
> > >
sports sport sport
car car car
engines engin engine
make make make
. . .
BTW btw BTW
, , ,
the the the
Viper viper Viper
we we we
saw saw saw
was was be
moving move move
at at at
about about about
10 10 10
mph mph mph
, , ,
> > >
> > >
just just just
like like like
all all all
of of of
the the the
other other other
cars car car
on on on
the the the
10 10 10
freeway freeway freeway
heading head head
east east east
out out out
of of of
LA la LA
> > >
> > >
on on on
a a a
Friday friday Friday
afternoon afternoon afternoon
. . .
Looked look Looked
really realli really
nice nice nice
, , ,
though though though
. . .
> > >
Actually actual Actually
, , ,
I i I
was was be
under under under
the the the
impression impress impression
that that that
the the the
V v V
- - -
10 10 10
in in in
the the the
Viper viper Viper
was was be
> > >
NOT not NOT
the the the
V v V
- - -
10 10 10
that that that
Dodge dodg Dodge
was was be
developing develop develop
for for for
its it it
new new new
Kenworths kenworth Kenworths
. . .
I i I
have have have
always alway always
> > >
thought thought think
it it it
was was be
the the the
exhaust exhaust exhaust
system system system
and and and
not not not
the the the
engine engin engine
that that that
produced produc produce
the the the
noise nois noise
> > >
of of of
a a a
car car car
. . .
. . .
. . .
? ? ?
Well well Well
, , ,
yes yes yes
, , ,
the the the
exhaust exhaust exhaust
is is be
where where where
the the the
majority major majority
of of of
the the the
noise nois noise
comes come come
out out out
, , ,
but but but
the the the
basics basic basic
( ( (
tone tone tone
, , ,
firing fire fire
cadence cadenc cadence
, , ,
etc etc etc
. . .
) ) )
are are be
determined determin determine
by by by
the the the
engine engin engine
configuration configur configuration
. . .
In in In
the the the
case case case
of of of
the the the
Viper viper Viper
, , ,
yes yes yes
, , ,
we we we
are are be
discussing discuss discuss
a a a
HUGE huge HUGE
multicylinder multicylind multicylinder
90 90 90
- - -
deg deg deg
. . .
engine engin engine
, , ,
which which which
will will will
sound sound sound
somewhat somewhat somewhat
like like like
a a a
truck truck truck
. . .
And and And
my my my
understanding understand understanding
, , ,
btw btw btw
, , ,
is is be
that that that
that that that
V v V
- - -
10 10 10
engine engin engine
was was be
designed design design
originally origin originally
with with with
the the the
intention intent intention
of of of
being be be
ad ad ad
- - -
aptible aptibl aptible
for for for
either either either
the the the
trucks truck truck
or or or
the the the
Viper viper Viper
. . .
And and And
from from from
what what what
I i I
' ' '
ve ve ve
heard heard heard
( ( (
no no no
first first first
hand hand hand
knowledge knowledg knowledge
: : :
- - -
( ( (
) ) )
it it it
' ' '
s s s
doing do do
a a a
pretty pretti pretty
good good good
job job job
at at at
both both both
. . .
And and And
the the the
best best best
exhaust exhaust exhaust
sound sound sound
in in in
the the the
world world world
is is be
now now now
and and and
will will will
always alway always
be be be
a a a
60 60 60
- - -
degree degre degree
DOHC dohc DOHC
Colombo colombo Colombo
- - -
designed design design
V v V
- - -
12 12 12
. . .
Period period Period
. . .
Michael michael Michael
T t T
. . .
Chaffee chaffe Chaffee
mchaffee mchaffe mchaffee
@ @ @
ux ux ux
4 4 4
. . .
cso cso cso
. . .
uiuc uiuc uiuc
. . .
edu edu edu
< < <
- - -
- - -
- - -
- - -
Email email Email
mchaffee mchaffe mchaffee
@ @ @
sumter sumter sumter
. . .
cso cso cso
. . .
uiuc uiuc uiuc
. . .
edu edu edu
< < <
- - -
- - -
- - -
- - -
NeXTMail nextmail NeXTMail
. . .
sig sig sig
under under under
construction construct construction
. . .
< < <
- - -
- - -
- - -
- - -
Excuse excus Excuse
