From from From
: : :
klf klf klf
@ @ @
druwa druwa druwa
. . .
ATT att ATT
. . .
COM com COM
( ( (
FranklinKL franklinkl FranklinKL
) ) )
Subject subject Subject
: : :
Re re Re
: : :
WARNING warn WARNING
. . .
. . .
. . .
. . .
. . .
( ( (
please pleas please
read read read
) ) )
. . .
. . .
. . .
Summary summari Summary
: : :
Be be Be
careful care careful
about about about
concealed conceal concealed
weapons weapon weapon
! ! !
! ! !
! ! !
Lines line Lines
: : :
45 45 45
In in In
article articl article
< < <
C c C
5 5 5
srIB srib srIB
. . .
6 6 6
AH ah AH
@ @ @
constellation constel constellation
. . .
ecn ecn ecn
. . .
uoknor uoknor uoknor
. . .
edu edu edu
> > >
, , ,
callison callison callison
@ @ @
uokmax uokmax uokmax
. . .
ecn ecn ecn
. . .
uoknor uoknor uoknor
. . .
edu edu edu
( ( (
James jame James
P p P
. . .
Callison callison Callison
) ) )
writes write write
: : :
| | |
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
19 19 19
. . .
145238 145238 145238
. . .
9561 9561 9561
@ @ @
magnus magnus magnus
. . .
acs ac ac
. . .
ohio ohio ohio
- - -
state state state
. . .
edu edu edu
> > >
bqueiser bqueiser bqueiser
@ @ @
magnus magnus magnus
. . .
acs ac ac
. . .
ohio ohio ohio
- - -
state state state
. . .
edu edu edu
( ( (
Brian brian Brian
J j J
Queiser queiser Queiser
) ) )
writes write write
: : :
| | |
> > >
anything anyth anything
if if if
he he he
hadn hadn hadn
' ' '
t t t
emptied empti empty
his his his
gun gun gun
into into into
the the the
asshole asshol asshole
. . .
Texas texa Texas
- - -
- - -
it it it
' ' '
s s s
| | |
> > >
whole whole whole
other other other
country countri country
. . .
| | |
| | |
That that That
reminds remind remind
me me me
of of of
one one one
of of of
Texas texa Texas
' ' '
s s s
ads ad ad
. . .
. . .
. . .
you you you
hear hear hear
a a a
guy guy guy
speaking speak speaking
in in in
| | |
French french French
( ( (
like like like
it it it
' ' '
s s s
a a a
letter letter letter
home home home
) ) )
, , ,
then then then
the the the
French french French
moves move move
to to to
the the the
| | |
background background background
, , ,
and and and
a a a
French french French
- - -
accented accent accented
voice voic voice
come come come
to to to
the the the
foreground foreground foreground
, , ,
talking talk talk
| | |
about about about
how how how
he he he
went went go
walking walk walk
on on on
the the the
beach beach beach
, , ,
and and and
it it it
felt felt felt
so so so
much much much
like like like
| | |
home home home
that that that
he he he
decided decid decide
to to to
take take take
his his his
shoes shoe shoe
off off off
. . .
. . .
. . .
and and and
the the the
rest rest rest
of of of
his his his
| | |
clothes cloth clothes
. . .
It it It
ended end end
with with with
" " "
please pleas please
send send send
bail bail bail
. . .
" " "
: : :
- - -
) ) )
| | |
| | |
> > >
On on On
an an an
rec rec rec
. . .
autos auto autos
note note note
, , ,
does doe do
anyone anyon anyone
carry carri carry
a a a
gun gun gun
on on on
them them them
or or or
keep keep keep
one one one
in in in
| | |
> > >
their their their
car car car
( ( (
which which which
is is be
bad bad bad
idea idea idea
, , ,
isn isn isn
' ' '
t t t
it it it
? ? ?
) ) )
if if if
you you you
work work work
in in in
a a a
bad bad bad
part part part
of of of
| | |
> > >
town town town
( ( (
or or or
regularly regular regularly
go go go
through through through
one one one
) ) )
? ? ?
Is is Is
this this this
a a a
loaded load loaded
question question question
? ? ?
: : :
^ ^ ^
) ) )
| | |
| | |
I i I
normally normal normally
have have have
an an an
unloaded unload unloaded
Colt colt Colt
Delta delta Delta
in in in
my my my
glove glove glove
box box box
with with with
a a a
loaded load loaded
| | |
magazine magazin magazine
handy handi handy
( ( (
which which which
is is be
perfectly perfect perfectly
legal legal legal
in in in
Oklahoma oklahoma Oklahoma
) ) )
. . .
For for For
those those those
| | |
times time time
that that that
I i I
' ' '
m m m
travelling travel travel
inter inter inter
- - -
state state state
, , ,
I i I
keep keep keep
an an an
unloaded unload unloaded
| | |
S s S
& & &
W w W
. . .
44 44 44
Magnum magnum Magnum
revolver revolv revolver
in in in
the the the
glove glove glove
box box box
, , ,
with with with
a a a
speed speed speed
- - -
loader loader loader
| | |
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
| | |
in in in
my my my
pocket pocket pocket
( ( (
which which which
is is be
legal legal legal
everywhere everywher everywhere
, , ,
under under under
Federal feder Federal
law law law
, , ,
Illinois illinoi Illinois
| | |
State state State
Police polic Police
be be be
hanged hang hang
) ) )
. . .
| | |
| | |
As as As
I i I
' ' '
ve ve ve
said said say
before befor before
, , ,
this this this
is is be
stricly stric stricly
for for for
defense defens defense
; ; ;
my my my
insurance insur insurance
| | |
will will will
pay pay pay
to to to
replace replac replace
my my my
car car car
, , ,
but but but
I i I
only onli only
have have have
one one one
life life life
. . .
. . .
. . .
| | |
| | |
James jame James
| | |
Carrying carri Carrying
a a a
pistol pistol pistol
, , ,
loaded load load
or or or
unloaded unload unloaded
, , ,
in in in
the the the
glove glove glove
compartment compart compartment
, , ,
is is be
considered consid consider
carrying carri carry
a a a
concealed conceal concealed
weapon weapon weapon
in in in
Colorado colorado Colorado
and and and
is is be
illegal illeg illegal
without without without
a a a
concealed conceal concealed
