From from From
: : :
ernie erni ernie
@ @ @
. . .
cray cray cray
. . .
com com com
( ( (
Ernest ernest Ernest
Smith smith Smith
) ) )
Subject subject Subject
: : :
Re re Re
Aftermarket aftermarket Aftermarket
A a A
/ / /
C c C
units unit unit
Originator origin Originator
: : :
ernie erni ernie
@ @ @
ferris ferri ferris
Lines line Lines
: : :
34 34 34
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
ferris ferri ferris
. . .
cray cray cray
. . .
com com com
Organization organ Organization
: : :
Cray cray Cray
Research research Research
, , ,
Inc inc Inc
. . .
Distribution distribut Distribution
: : :
usa usa usa
> > >
In in In
article articl article
< < <
1 1 1
qcaueINNmt qcaueinnmt qcaueINNmt
8 8 8
@ @ @
axon axon axon
. . .
cs cs c
. . .
unc unc unc
. . .
edu edu edu
> > >
Andrew andrew Andrew
Brandt brandt Brandt
writes write write
: : :
> > >
| | |
> > >
I i I
looked look look
into into into
getting get get
a a a
/ / /
c c c
installed instal instal
on on on
my my my
1987 1987 1987
Honda honda Honda
CRX crx CRX
Si si Si
. . .
> > >
| | |
> > >
The the The
unit unit unit
is is be
$ $ $
875 875 875
plus plus plus
shipping ship shipping
, , ,
installation instal installation
is is be
like like like
5 5 5
1 1 1
/ / /
2 2 2
hours hour hour
on on on
> > >
| | |
> > >
top top top
of of of
that that that
. . .
This this This
is is be
a a a
hunk hunk hunk
of of of
change chang change
. . .
> > >
| | |
> > >
> > >
| | |
> > >
Does doe Does
anyone anyon anyone
know know know
* * *
any ani any
* * *
place place place
that that that
does doe do
aftermarket aftermarket aftermarket
a a a
/ / /
c c c
installation instal installation
> > >
| | |
> > >
( ( (
not not not
with with with
a a a
Honda honda Honda
a a a
/ / /
c c c
unit unit unit
, , ,
but but but
some some some
third third third
party parti party
unit unit unit
) ) )
. . .
> > >
| | |
> > >
> > >
| | |
> > >
I i I
cannot cannot cannot
seem seem seem
to to to
find find find
anyone anyon anyone
who who who
can can can
put put put
a a a
third third third
party parti party
a a a
/ / /
c c c
unit unit unit
in in in
a a a
> > >
| | |
> > >
Honda honda Honda
. . .
I i I
am am be
in in in
No no No
Carolina carolina Carolina
, , ,
so so so
I i I
would would would
prefer prefer prefer
some some some
place place place
nearby nearbi nearby
, , ,
but but but
> > >
| | |
> > >
any ani any
references refer reference
would would would
be be be
handy handi handy
. . .
> > >
| | |
> > >
> > >
| | |
> > >
Thx thx Thx
, , ,
Andy andi Andy
( ( (
brandt brandt brandt
@ @ @
cs cs c
. . .
unc unc unc
. . .
edu edu edu
) ) )
> > >
Les les Les
Bartel bartel Bartel
' ' '
s s s
comments comment comment
: : :
> > >
> > >
> > >
Sorry sorri Sorry
I i I
can can can
' ' '
t t t
help help help
you you you
with with with
your your your
question question question
, , ,
but but but
I i I
do do do
have have have
a a a
comment comment comment
to to to
> > >
make make make
concerning concern concern
aftermarket aftermarket aftermarket
A a A
/ / /
C c C
units unit unit
. . .
I i I
have have have
a a a
Frost frost Frost
- - -
King king King
or or or
Frost frost Frost
- - -
Temp temp Temp
> > >
( ( (
forget forget forget
which which which
) ) )
aftermarket aftermarket aftermarket
unit unit unit
on on on
my my my
Cavalier cavali Cavalier
, , ,
and and and
am am be
quite quit quite
unhappy unhappi unhappy
with with with
> > >
it it it
. . .
The the The
fan fan fan
is is be
noisy noisi noisy
, , ,
and and and
doesn doesn doesn
' ' '
t t t
put put put
out out out
much much much
air air air
. . .
I i I
will will will
never never never
have have have
> > >
an an an
aftermarket aftermarket aftermarket
A a A
/ / /
C c C
installed instal instal
in in in
any ani any
of of of
my my my
vehicles vehicl vehicle
again again again
. . .
I i I
just just just
can can can
' ' '
t t t
> > >
trust trust trust
the the the
quality qualiti quality
and and and
performance perform performance
after after after
this this this
experience experi experience
. . .
> > >
> > >
> > >
- - -
les les les
> > >
> > >
- - -
- - -
> > >
Les les Les
Bartel bartel Bartel
I i I
' ' '
m m m
going go go
to to to
live live live
forever forev forever
Let let Let
me me me
add add add
my my my
. . .
02 02 02
in in in
. . .
I i I
had had have
a a a
A a A
/ / /
C c C
installed instal instal
by by by
the the the
Ford ford Ford
garage garag garage
and and and
it it it
did did do
not not not
work work work
as as as
well well well
as as a
the the the
A a A
/ / /
C c C
that that that
was was be
installed instal instal
by by by
the the the
factory factori factory
in in in
pickups pickup pickups
identical ident identical
to to to
mine mine mine
. . .
I i I
have have have
talked talk talk
to to to
other other other
people peopl people
that that that
have have have
had had have
the the the
same same same
result result result
. . .
Don don Don
' ' '
t t t
know know know
if if if
this this this
is is be
just just just
a a a
problem problem problem
with with with
Ford ford Ford
or or or
what what what
? ? ?
? ? ?
Ernie erni Ernie
Smith smith Smith
