From from From
: : :
europa europa europa
@ @ @
tomcat tomcat tomcat
. . .
raleigh raleigh raleigh
. . .
ibm ibm ibm
. . .
com com com
( ( (
Welch welch Welch
Bryan bryan Bryan
) ) )
Subject subject Subject
: : :
Re re Re
: : :
WARNING warn WARNING
. . .
. . .
. . .
. . .
. . .
( ( (
please pleas please
read read read
) ) )
. . .
. . .
. . .
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
tomcat tomcat tomcat
. . .
raleigh raleigh raleigh
. . .
ibm ibm ibm
. . .
com com com
Organization organ Organization
: : :
IBM ibm IBM
, , ,
Research research Research
Triangle triangl Triangle
Park park Park
, , ,
North north North
Carolina carolina Carolina
Keywords keyword Keywords
: : :
BRICK brick BRICK
, , ,
TRUCK truck TRUCK
, , ,
DANGER danger DANGER
Lines line Lines
: : :
66 66 66
In in In
article articl article
< < <
C c C
5 5 5
JoIt joit JoIt
. . .
E e E
31 31 31
@ @ @
bcstec bcstec bcstec
. . .
ca ca ca
. . .
boeing boe boeing
. . .
com com com
> > >
, , ,
neil neil neil
@ @ @
bcstec bcstec bcstec
. . .
ca ca ca
. . .
boeing boe boeing
. . .
com com com
( ( (
Neil neil Neil
Williams william Williams
) ) )
writes write write
: : :
| | |
> > >
larose laros larose
@ @ @
austin austin austin
. . .
cs cs c
. . .
utk utk utk
. . .
edu edu edu
( ( (
Brian brian Brian
LaRose laros LaRose
) ) )
writes write write
: : :
| | |
> > >
| | |
> > >
> > >
This this This
just just just
a a a
warning warn warning
to to to
EVERYBODY everybodi EVERYBODY
on on on
the the the
net net net
. . .
Watch watch Watch
out out out
for for for
| | |
> > >
> > >
folks folk folk
standing stand stand
NEXT next NEXT
to to to
the the the
road road road
or or or
on on on
overpasses overpass overpass
. . .
They they They
can can can
| | |
> > >
> > >
cause caus cause
SERIOUS serious SERIOUS
HARM harm HARM
to to to
you you you
and and and
your your your
car car car
. . .
| | |
> > >
| | |
> > >
> > >
( ( (
just just just
a a a
cliff cliff cliff
- - -
notes note note
version version version
of of of
my my my
story stori story
follows follow follow
) ) )
| | |
> > >
| | |
> > >
> > >
10 10 10
pm pm pm
last last last
night night night
, , ,
I i I
was was be
travelling travel travel
on on on
the the the
interstate interst interstate
here here here
in in in
| | |
> > >
> > >
knoxville knoxvill knoxville
, , ,
I i I
was was be
taking take take
an an an
offramp offramp offramp
exit exit exit
to to to
another anoth another
interstate interst interstate
| | |
> > >
> > >
and and and
my my my
wife wife wife
suddenly sudden suddenly
screamed scream scream
and and and
something someth something
LARGE larg LARGE
hit hit hit
the the the
side side side
| | |
> > >
> > >
of of of
my my my
truck truck truck
. . .
We we We
slowed slow slow
down down down
, , ,
but but but
after after after
looking look look
back back back
to to to
see see see
the the the
| | |
> > >
> > >
vandals vandal vandal
standing stand stand
there there there
, , ,
we we we
drove drove drive
on on on
to to to
the the the
police polic police
station station station
. . .
| | |
> > >
| | |
> > >
> > >
She she She
did did do
get get get
a a a
good good good
look look look
at at at
the the the
guy guy guy
and and and
saw saw saw
him him him
" " "
cock cock cock
his his his
arm arm arm
" " "
with with with
| | |
> > >
> > >
something someth something
the the the
size size size
of of of
a a a
cinderblock cinderblock cinderblock
, , ,
BUT but BUT
I i I
never never never
saw saw saw
him him him
. . .
We we We
are are be
| | |
> > >
> > >
VERY veri VERY
lucky lucki lucky
the the the
truck truck truck
sits sit sit
up up up
high high high
on on on
the the the
road road road
; ; ;
if if if
it it it
would would would
have have have
hit hit hit
| | |
> > >
> > >
her her her
window window window
, , ,
it it it
would would would
have have have
killed kill kill
her her her
. . .
| | |
> > >
| | |
> > >
> > >
The the The
police polic police
are are be
looking look look
for for for
the the the
guy guy guy
, , ,
but but but
in in in
all all all
likelyhood likelyhood likelyhood
he he he
is is be
gone gone go
. . .
| | |
> > >
| | |
> > >
> > >
I i I
am am be
a a a
very veri very
good good good
driver driver driver
( ( (
knock knock knock
on on on
wood wood wood
) ) )
, , ,
but but but
it it it
was was be
night night night
- - -
time time time
and and and
| | |
> > >
> > >
I i I
never never never
saw saw saw
the the the
guy guy guy
. . .
The the The
police polic police
said said say
they they they
thought thought think
the the the
motive motiv motive
was was be
to to to
| | |
> > >
> > >
hit hit hit
the the the
car car car
, , ,
have have have
us us u
STOP stop STOP
to to to
check check check
out out out
the the the
damage damag damage
, , ,
and and and
then then then
JUMP jump JUMP
US us US
, , ,
| | |
> > >
> > >
and and and
take take take
the the the
truck truck truck
. . .
| | |
> > >
| | |
> > >
> > >
PLEASE pleas PLEASE
BE be BE
AWARE awar AWARE
OF of OF
FOLKS folk FOLKS
. . .
AND and AND
FOR for FOR
YOUR your YOUR
OWN own OWN
GOOD good GOOD
, , ,
PLEASE pleas PLEASE
DON don DON
' ' '
T t T
STOP stop STOP
! ! !
! ! !
! ! !
! ! !
| | |
> > >
| | |
> > >
> > >
peace peac peace
. . .
| | |
> > >
| | |
> > >
| | |
> > >
> > >
- - -
- - -
| | |
> > >
> > >
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
| | |
> > >
> > >
brian brian brian
larose laros larose
larose laros larose
@ @ @
cs cs c
. . .
utk utk utk
. . .
edu edu edu
# # #
12 12 12
, , ,
3103 3103 3103
Essary essari Essary
Rd rd Rd
. . .
Knoxville knoxvill Knoxville
, , ,
TN tn TN
37918 37918 37918
. . .
| | |
> > >
| | |
> > >
> > >
{ { {
} } }
| | |
> > >
| | |
> > >
As as As
long long long
as as a
we we we
' ' '
re re re
on on on
the the the
subject subject subject
. . .
. . .
. . .
Several sever Several
years year year
ago ago ago
myself myself myself
and and and
two two two
others other others
| | |
> > >
were were be
riding ride rid
in in in
the the the
front front front
of of of
a a a
Toyota toyota Toyota
pickup pickup pickup
heading head head
south south south
on on on
Interstate interst Interstate
5 5 5
| | |
> > >
north north north
of of of
Seattle seattl Seattle
, , ,
WA wa WA
. . .
Someone someon Someone
threw threw throw
a a a
rock rock rock
of of of
an an an
overpass overpass overpass
and and and
hit hit hit
our our our
| | |
> > >
windshield windshield windshield
. . .
Not not Not
by by by
accident accid accident
I i I
' ' '
m m m
sure sure sure
, , ,
it it it
was was be
impossible imposs impossible
to to to
get get get
up up up
to to to
the the the
| | |
> > >
overpass overpass overpass
quickly quick quickly
to to to
see see see
who who who
did did do
it it it
. . .
We we We
figured figur figure
it it it
was was be
kids kid kid
, , ,
reported report report
it it it
and and and
| | |
> > >
left left left
. . .
| | |
> > >
A a A
couple coupl couple
of of of
years year year
ago ago ago
it it it
happend happend happend
again again again
and and and
killed kill kill
a a a
guy guy guy
at at at
my my my
company compani company
. . .
He he He
was was be
| | |
> > >
in in in
his his his
mid mid mid
- - -
fourties fourti fourties
and and and
left left leave
behind behind behind
a a a
wife wife wife
and and and
children children child
. . .
Turned turn Turned
out out out
there there there
was was be
| | |
> > >
a a a
reformatory reformatori reformatory
for for for
juviniles juvinil juviniles
a a a
few few few
blocks block block
away away away
. . .
They they They
caught caught catch
the the the
14 14 14
year year year
old old old
| | |
> > >
that that that
did did do
it it it
. . .
They they They
put put put
a a a
cover cover cover
over over over
the the the
overpass overpass overpass
, , ,
what what what
else els else
could could could
they they they
do do do
? ? ?
| | |
> > >
I i I
don don don
' ' '
t t t
think think think
I i I
' ' '
ll ll ll
over over over
forget forget forget
this this this
story stori story
. . .
In in In
Des des Des
Moines moin Moines
, , ,
Iowa iowa Iowa
, , ,
about about about
a a a
year year year
ago ago ago
, , ,
some some some
kid kid kid
dropped drop drop
a a a
rock rock rock
from from from
an an an
overpass overpass overpass
and and and
hit hit hit
car car car
just just just
behind behind behind
the the the
windshield windshield windshield
. . .
It it It
put put put
a a a
dent dent dent
in in in
the the the
roof roof roof
, , ,
so so so
I i I
guess guess guess
I i I
was was be
lucky lucki lucky
it it it
hit hit hit
metal metal metal
. . .
It it It
' ' '
s s s
frustrating frustrat frustrating
that that that
we we we
can can can
' ' '
t t t
do do do
much much much
. . .
Bother bother Bother
the the the
city citi city
government govern government
to to to
put put put
covers cover cover
on on on
all all all
overpasses overpass overpass
? ? ?
Slow slow Slow
down down down
/ / /
speed speed speed
up up up
a a a
bit bit bit
when when when
driving drive drive
under under under
all all all
overpasses overpass overpass
in in in
the the the
city citi city
? ? ?
I i I
like like like
the the the
first first first
better better better
, , ,
but but but
that that that
will will will
take take take
time time time
and and and
lots lot lot
of of of
people peopl people
talking talk talk
to to to
the the the
city citi city
governments govern government
. . .
Just just Just
another anoth another
. . .
02 02 02
. . .
. . .
. . .
- - -
- - -
Bryan bryan Bryan
Welch welch Welch
Amateur amateur Amateur
Radio radio Radio
: : :
N n N
0 0 0
SFG sfg SFG
Internet internet Internet
: : :
europa europa europa
@ @ @
vnet vnet vnet
. . .
ibm ibm ibm
. . .
com com com
( ( (
best best best
) ) )
, , ,
bwelch bwelch bwelch
@ @ @
scf scf scf
. . .
nmsu nmsu nmsu
. . .
edu edu edu
Everything everyth Everything
will will will
perish perish perish
save save save
love love love
and and and
music music music
. . .
- - -
- - -
Scots scot Scots
Gaelic gaelic Gaelic
proverb proverb proverb
Disclaimer disclaim Disclaimer
: : :
It it It
' ' '
s s s
all all all
opinion opinion opinion
. . .
Everything everyth Everything
. . .
So so So
there there there
. . .
