From from From
: : :
srihari srihari srihari
@ @ @
cirrus cirrus cirrus
. . .
com com com
( ( (
Srihari srihari Srihari
Shoroff shoroff Shoroff
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Instead instead Instead
of of of
a a a
Saturn saturn Saturn
SC sc SC
2 2 2
, , ,
What what What
? ? ?
? ? ?
? ? ?
Organization organ Organization
: : :
Cirrus cirrus Cirrus
Logic logic Logic
Inc inc Inc
. . .
Distribution distribut Distribution
: : :
na na na
Lines line Lines
: : :
24 24 24
In in In
< < <
Ifn ifn Ifn
= = =
sPO spo sPO
00 00 00
iV iv iV
18 18 18
_ _ _
A a A
8 8 8
NZ nz NZ
@ @ @
andrew andrew andrew
. . .
cmu cmu cmu
. . .
edu edu edu
> > >
jr jr jr
4 4 4
q q q
+ + +
@ @ @
andrew andrew andrew
. . .
cmu cmu cmu
. . .
edu edu edu
( ( (
Jason jason Jason
M m M
. . .
Roth roth Roth
) ) )
writes write write
: : :
> > >
> > >
R r R
& & &
T t T
had had have
an an an
article articl article
on on on
cars car car
of of of
the the the
SC sc SC
1 1 1
ilk ilk ilk
and and and
they they they
liked like like
the the the
Civic civic Civic
Ex ex Ex
, , ,
> > >
> > >
the the the
Escort escort Escort
GT gt GT
and and and
the the the
MX mx MX
- - -
3 3 3
best best best
of of of
all all all
, , ,
and and and
the the the
SC sc SC
1 1 1
was was be
way way way
down down down
the the the
> > >
> > >
list list list
except except except
for for for
braking brake brake
. . .
> > >
I i I
just just just
looked look look
at at at
that that that
article articl article
; ; ;
first first first
of of of
all all all
, , ,
this this this
summary summari summary
is is be
inaccurate inaccur inaccurate
; ; ;
> > >
of of of
10 10 10
cars car car
, , ,
the the the
SC sc SC
1 1 1
was was be
5 5 5
th th th
, , ,
right right right
behind behind behind
these these these
mentioned mention mention
and and and
the the the
Suzuki suzuki Suzuki
> > >
Swift swift Swift
( ( (
! ! !
) ) )
. . .
As as As
has has have
been been be
pointed point point
out out out
, , ,
it it it
was was be
a a a
semi semi semi
- - -
silly silli silly
comparison comparison comparison
; ; ;
the the the
> > >
Saturn saturn Saturn
was was be
at at at
least least least
$ $ $
500 500 500
cheaper cheaper cheap
than than than
the the the
MX mx MX
- - -
3 3 3
and and and
Escort escort Escort
( ( (
admittedly admit admittedly
> > >
negligible neglig negligible
, , ,
but but but
an an an
issue issu issue
) ) )
, , ,
and and and
$ $ $
1500 1500 1500
( ( (
! ! !
) ) )
less less less
than than than
the the the
Honda honda Honda
. . .
The the The
stated state stated
> > >
goal goal goal
was was be
a a a
base base base
under under under
$ $ $
12 12 12
k k k
; ; ;
the the the
Honda honda Honda
was was be
$ $ $
500 500 500
over over over
, , ,
while while while
the the the
SC sc SC
2 2 2
at at at
> > >
the the the
same same same
price price price
was was be
excluded exclud exclude
. . .
In in In
other other other
words word word
, , ,
they they they
let let let
the the the
best best best
Honda honda Honda
> > >
play play play
, , ,
but but but
not not not
the the the
best best best
Saturn saturn Saturn
. . .
Note note Note
that that that
the the the
Saturn saturn Saturn
did did do
beat beat beat
the the the
$ $ $
13 13 13
k k k
I i I
dont dont dont
know know know
about about about
the the the
car car car
comparison comparison comparison
but but but
as as as
far far far
as as a
the the the
price price price
goes goe go
rest rest rest
assured assur assure
that that that
the the the
street street street
prices price price
for for for
the the the
MX mx MX
- - -
3 3 3
and and and
Escort escort Escort
and and and
( ( (
maybe mayb maybe
) ) )
even even even
the the the
Honda honda Honda
will will will
be be be
lesser lesser less
than than than
that that that
of of of
the the the
Saturn saturn Saturn
you you you
' ' '
re re re
talking talk talk
about about about
. . .
All all All
price price price
comparisons comparison comparison
I i I
' ' '
ve ve ve
seen seen see
are are be
based base base
on on on
MSRP msrp MSRP
and and and
of of of
course cours course
the the the
saturn saturn saturn
dealer dealer dealer
will will will
sell sell sell
the the the
car car car
for for for
sticker sticker sticker
price price price
whereas wherea whereas
the the the
others other others
will will will
do do do
it it it
way way way
below below below
sticker sticker sticker
. . .
Srihari srihari Srihari
