From from From
: : :
dye dye dye
@ @ @
lachman lachman lachman
. . .
com com com
( ( (
Ken ken Ken
R r R
. . .
Dye dye Dye
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Feedback feedback Feedback
requested request request
on on on
lowering lower lower
' ' '
66 66 66
Mustang mustang Mustang
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
london london london
. . .
i i i
88 88 88
. . .
isc isc isc
. . .
com com com
Organization organ Organization
: : :
Lachman lachman Lachman
Technology technolog Technology
, , ,
Inc inc Inc
. . .
, , ,
Naperville napervill Naperville
, , ,
IL il IL
Lines line Lines
: : :
28 28 28
In in In
article articl article
< < <
X x X
3 3 3
XZ xz XZ
2 2 2
B b B
2 2 2
w w w
165 165 165
w w w
@ @ @
vllyoak vllyoak vllyoak
. . .
resun resun resun
. . .
com com com
> > >
jp jp jp
@ @ @
vllyoak vllyoak vllyoak
. . .
resun resun resun
. . .
com com com
( ( (
Jeff jeff Jeff
Perry perri Perry
) ) )
writes write write
: : :
> > >
I i I
have have have
found found find
a a a
kit kit kit
advertised advertis advertise
for for for
lowering lower lower
the the the
front front front
end end end
of of of
an an an
early earli early
> > >
mustang mustang mustang
. . .
Installation instal Installation
envolves envolv envolves
moving move move
the the the
upper upper upper
A a A
- - -
arm arm arm
and and and
installation instal installation
> > >
of of of
a a a
wedge wedg wedge
shaped shape shape
spacer spacer spacer
between between between
the the the
A a A
- - -
arm arm arm
and and and
ball ball ball
joint joint joint
. . .
Apparently appar Apparently
, , ,
> > >
Shelby shelbi Shelby
Mustangs mustang Mustangs
did did do
a a a
similair similair similair
modification modif modification
, , ,
but but but
left left leave
out out out
the the the
spacer spacer spacer
. . .
> > >
> > >
I i I
would would would
be be be
interested interest interested
in in in
feedback feedback feedback
, , ,
pro pro pro
or or or
con con con
, , ,
on on on
such such such
a a a
modification modif modification
. . .
I i I
' ' '
m m m
no no no
mustang mustang mustang
head head head
, , ,
but but but
don don don
' ' '
t t t
the the the
early earli early
ones one one
have have have
a a a
simple simpl simple
strut strut strut
suspension suspens suspension
( ( (
that that that
is is be
, , ,
with with with
no no no
upper upper upper
A a A
- - -
arm arm arm
) ) )
? ? ?
Just just Just
a a a
strut strut strut
going go go
down down down
to to to
a a a
lower lower low
control control control
arm arm arm
( ( (
single singl single
bushing bush bushing
: : :
not not not
an an an
A a A
- - -
arm arm arm
) ) )
, , ,
with with with
a a a
tension tension tension
/ / /
compression compress compression
rod rod rod
locating locat locate
it it it
in in in
the the the
forward forward forward
/ / /
backward backward backward
direction direct direction
? ? ?
Anyway anyway Anyway
, , ,
simple simpl simple
strut strut strut
suspensions suspens suspension
like like like
this this this
can can can
be be be
lowered lower lower
just just just
by by by
using use use
shorter shorter short
springs spring spring
, , ,
cutting cut cut
the the the
springs spring spring
, , ,
lowering lower lower
the the the
spring spring spring
perch perch perch
or or or
shortening shorten shorten
the the the
strut strut strut
below below below
the the the
perch perch perch
. . .
In in In
each each each
of of of
these these these
cases case case
, , ,
the the the
suspension suspens suspension
geometry geometri geometry
will will will
suffer suffer suffer
because becaus because
the the the
lower lower low
control control control
arms arm arm
will will will
not not not
be be be
at at at
the the the
intended intend intended
angle angl angle
. . .
A a A
spacer spacer spacer
placed place place
between between between
control control control
arm arm arm
and and and
the the the
bottom bottom bottom
of of of
the the the
strut strut strut
( ( (
roughly rough roughly
the the the
height height height
of of of
the the the
reduction reduct reduction
) ) )
will will will
restore restor restore
the the the
suspension suspens suspension
geometry geometri geometry
. . .
IMHO imho IMHO
, , ,
the the the
kit kit kit
that that that
includes includ include
the the the
spacer spacer spacer
is is be
the the the
only onli only
way way way
to to to
go go go
. . .
. . .
. . .
- - -
- - -
Ken ken Ken
- - -
- - -
Ken ken Ken
R r R
. . .
Dye dye Dye
an an an
optimist optimist optimist
is is be
a a a
guy guy guy
| | |
Lachman lachman Lachman
Technology technolog Technology
, , ,
Inc inc Inc
. . .
, , ,
Chicago chicago Chicago
that that that
has has have
never never never
had had have
| | |
( ( (
708 708 708
) ) )
505 505 505
- - -
9555 9555 9555
x x x
341 341 341
much much much
experience experi experience
| | |
dye dye dye
@ @ @
lachman lachman lachman
. . .
com com com
archy archi archy
| | |
