From from From
: : :
nataraja nataraja nataraja
@ @ @
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
( ( (
Kumaravel kumaravel Kumaravel
Natarajan natarajan Natarajan
) ) )
Subject subject Subject
: : :
Dirty dirti Dirty
Diesels diesel Diesels
? ? ?
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
opal opal opal
12 12 12
Organization organ Organization
: : :
Motorola motorola Motorola
Inc inc Inc
. . .
, , ,
Cellular cellular Cellular
Infrastructure infrastructur Infrastructure
Group group Group
Distribution distribut Distribution
: : :
na na na
Lines line Lines
: : :
17 17 17
I i I
heard heard hear
the the the
diesels diesel diesel
are are be
considered consid consider
cleaner cleaner clean
- - -
burning burn burning
than than than
gas gas gas
engines engin engine
because becaus because
the the the
emit emit emit
less less less
of of of
: : :
Carbon carbon Carbon
Monoxide monoxid Monoxide
, , ,
Hydrocarbons hydrocarbon Hydrocarbons
, , ,
and and and
Oxides oxid Oxides
of of of
Nitrogen nitrogen Nitrogen
. . .
( ( (
CO co CO
, , ,
HC hc HC
, , ,
NOX nox NOX
) ) )
. . .
But but But
they they they
can can can
put put put
out out out
a a a
lot lot lot
of of of
particulate particul particulate
matter matter matter
. . .
I i I
heard heard hear
something someth something
about about about
legislation legisl legislation
being be be
discussed discuss discuss
to to to
" " "
clean clean clean
up up up
diesel diesel diesel
emissions emiss emission
" " "
. . .
Is is Is
there there there
anything anyth anything
in in in
the the the
works work work
to to to
install instal install
" " "
scrubbers scrubber scrubber
" " "
for for for
diesels diesel diesel
? ? ?
How how How
about about about
the the the
feasibility feasibl feasibility
of of of
installing instal instal
them them them
on on on
trucks truck truck
and and and
cars car car
? ? ?
Would would Would
it it it
be be be
any ani any
different differ different
than than than
a a a
catylitic catylit catylitic
converter convert converter
? ? ?
I i I
' ' '
d d d
assume assum assume
easier easier easier
, , ,
since sinc since
we we we
' ' '
re re re
removing remov remove
particulate particul particulate
matter matter matter
instead instead instead
of of of
converting convert convert
gasses gass gas
. . .
Let let Let
' ' '
s s s
hear hear hear
people peopl people
' ' '
s s s
opinions opinion opinion
. . .
. . .
. . .
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Vel vel Vel
Natarajan natarajan Natarajan
nataraja nataraja nataraja
@ @ @
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
Motorola motorola Motorola
Cellular cellular Cellular
, , ,
Arlington arlington Arlington
Hts hts Hts
IL il IL
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
