From from From
: : :
kimata kimata kimata
@ @ @
convex convex convex
. . .
com com com
( ( (
Hiroki hiroki Hiroki
Kimata kimata Kimata
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Open open Open
letter letter letter
to to to
NISSAN nissan NISSAN
Distribution distribut Distribution
: : :
na na na
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
zeppelin zeppelin zeppelin
. . .
convex convex convex
. . .
com com com
Organization organ Organization
: : :
Engineering engin Engineering
, , ,
CONVEX convex CONVEX
Computer comput Computer
Corp corp Corp
. . .
, , ,
Richardson richardson Richardson
, , ,
Tx tx Tx
. . .
, , ,
USA usa USA
X x X
- - -
Disclaimer disclaim Disclaimer
: : :
This this This
message messag message
was was be
written written write
by by by
a a a
user user user
at at at
CONVEX convex CONVEX
Computer comput Computer
Corp corp Corp
. . .
The the The
opinions opinion opinion
expressed express express
are are be
those those those
of of of
the the the
user user user
and and and
not not not
necessarily necessarili necessarily
those those those
of of of
CONVEX convex CONVEX
. . .
Lines line Lines
: : :
43 43 43
In in In
< < <
1 1 1
qideqINNl qideqinnl qideqINNl
79 79 79
@ @ @
sumax sumax sumax
. . .
seattleu seattleu seattleu
. . .
edu edu edu
> > >
smorris smorri smorris
@ @ @
sumax sumax sumax
. . .
seattleu seattleu seattleu
. . .
edu edu edu
( ( (
Steven steven Steven
A a A
. . .
Morris morri Morris
) ) )
writes write write
: : :
> > >
Hey hey Hey
, , ,
NISSAN nissan NISSAN
, , ,
why whi why
aren aren aren
' ' '
t t t
you you you
guys guy guy
making make make
any ani any
station station station
wagons wagon wagon
? ? ?
You you You
used use use
> > >
to to to
make make make
a a a
wagon wagon wagon
on on on
every everi every
platform platform platform
( ( (
SENTRA sentra SENTRA
, , ,
STANZA stanza STANZA
, , ,
MAXIMA maxima MAXIMA
) ) )
and and and
now now now
> > >
NONE none NONE
AT at AT
ALL all ALL
. . .
In in In
fact fact fact
, , ,
they they they
make make make
some some some
, , ,
but but but
they they they
just just just
don don don
' ' '
t t t
sell sell sell
them them them
here here here
in in in
U u U
. . .
S s S
. . .
Sunny sunni Sunny
California california California
is is be
a a a
1 1 1
. . .
6 6 6
l l l
wagon wagon wagon
based base base
on on on
Sentra sentra Sentra
. . .
Avenil avenil Avenil
is is be
a a a
2 2 2
. . .
0 0 0
l l l
4 4 4
WD wd WD
/ / /
2 2 2
WD wd WD
wagon wagon wagon
. . .
( ( (
It it It
looks look look
like like like
Infinity infin Infinity
G g G
20 20 20
but but but
actually actual actually
it it it
' ' '
s s s
independently independ independently
designed design design
to to to
be be be
a a a
wagon wagon wagon
. . .
I i I
mean mean mean
, , ,
it it it
' ' '
s s s
not not not
based base base
on on on
any ani any
sedans sedan sedan
. . .
) ) )
Nissan nissan Nissan
had had have
better better well
consider consid consider
to to to
sell sell sell
them them them
here here here
. . .
> > >
After after After
buying buy buy
my my my
SE se SE
- - -
R r R
and and and
really realli really
loving love love
it it it
, , ,
I i I
would would would
like like like
to to to
buy buy buy
another anoth another
> > >
NISSAN nissan NISSAN
product product product
for for for
my my my
wife wife wife
- - -
- - -
but but but
prefer prefer prefer
a a a
wagon wagon wagon
( ( (
I i I
' ' '
ve ve ve
owned own own
minivans minivan minivan
> > >
and and and
don don don
' ' '
t t t
prefer prefer prefer
them them them
. . .
) ) )
> > >
How how How
about about about
an an an
ALTIMA altima ALTIMA
wagon wagon wagon
? ? ?
or or or
a a a
sentra sentra sentra
wagon wagon wagon
would would would
do do do
. . .
. . .
. . .
Sounds sound Sounds
nice nice nice
. . .
But but But
I i I
doubt doubt doubt
they they they
have have have
a a a
plan plan plan
. . .
Coz coz Coz
Avenil avenil Avenil
was was be
introduced introduc introduce
to to to
replace replac replace
any ani any
sedan sedan sedan
based base base
wagon wagon wagon
. . .
> > >
or or or
, , ,
here here here
' ' '
s s s
an an an
even even even
better better good
suggestion suggest suggestion
, , ,
why whi why
don don don
' ' '
t t t
you you you
guys guy guy
go go go
ahead ahead ahead
and and and
> > >
buy buy buy
the the the
rest rest rest
of of of
Fuji fuji Fuji
Heavy heavi Heavy
Industries industri Industries
( ( (
Subaru subaru Subaru
) ) )
and and and
put put put
either either either
an an an
> > >
in in in
- - -
line line line
4 4 4
or or or
V v V
- - -
6 6 6
into into into
the the the
LEGACY legaci LEGACY
4 4 4
WD wd WD
wagon wagon wagon
. . .
I i I
' ' '
d d d
buy buy buy
the the the
Legacy legaci Legacy
in in in
a a a
> > >
minute minut minute
if if if
it it it
had had have
a a a
Nissan nissan Nissan
engine engin engine
instead instead instead
of of of
the the the
Horizontal horizont Horizontal
4 4 4
that that that
they they they
> > >
seem seem seem
sentimentally sentiment sentimentally
attached attach attach
to to to
. . .
> > >
With with With
all all all
the the the
Camry camri Camry
, , ,
Accord accord Accord
, , ,
Taurus taurus Taurus
, , ,
Volvo volvo Volvo
and and and
Subaru subaru Subaru
wagons wagon wagon
out out out
there there there
> > >
- - -
- - -
it it it
' ' '
s s s
got got get
to to to
be be be
a a a
market market market
segment segment segment
that that that
would would would
be be be
worthwhile worthwhil worthwhile
! ! !
> > >
I i I
can can can
wait wait wait
a a a
year year year
or or or
two two two
- - -
- - -
but but but
if if if
you you you
don don don
