From from From
: : :
mart mart mart
@ @ @
csri csri csri
. . .
toronto toronto toronto
. . .
edu edu edu
( ( (
Mart mart Mart
Molle moll Molle
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Changing chang Changing
oil oil oil
by by by
self self self
. . .
Distribution distribut Distribution
: : :
mxmsd mxmsd mxmsd
Lines line Lines
: : :
26 26 26
bobml bobml bobml
@ @ @
mxmsd mxmsd mxmsd
. . .
msd msd msd
. . .
measurex measurex measurex
. . .
com com com
( ( (
Bob bob Bob
LaGesse lagess LaGesse
) ) )
writes write write
: : :
[ [ [
Long long Long
silly silli silly
discussion discuss discussion
deleted delet delete
. . .
. . .
. . .
] ] ]
> > >
And and And
while while while
you you you
' ' '
re re re
at at at
it it it
, , ,
why whi why
bother bother bother
with with with
removing remov remove
> > >
the the the
drain drain drain
plug plug plug
when when when
you you you
could could could
remove remov remove
the the the
dipstick dipstick dipstick
instead instead instead
and and and
suck suck suck
it it it
out out out
from from from
> > >
there there there
with with with
your your your
mouth mouth mouth
and and and
then then then
spit spit spit
it it it
out out out
? ? ?
This this This
suggestion suggest suggestion
isn isn isn
' ' '
t t t
as as a
far far far
- - -
fetched fetch fetch
as as a
it it it
sounds sound sound
. . .
Years year Years
ago ago ago
in in in
another anoth another
time time time
and and and
place place place
, , ,
I i I
used use use
to to to
do do do
oil oil oil
changes chang change
in in in
boats boat boat
powered power power
by by by
automotive automot automotive
engines engin engine
. . .
In in In
many mani many
cases case case
, , ,
there there there
was was be
no no no
way way way
to to to
get get get
any ani any
sort sort sort
of of of
a a a
tray tray tray
under under under
the the the
oil oil oil
pan pan pan
because becaus because
it it it
was was be
boxed box box
in in in
by by by
the the the
bottom bottom bottom
of of of
the the the
hull hull hull
and and and
various various various
floation floation floation
chambers chamber chamber
on on on
each each each
side side side
. . .
And and And
if if if
you you you
* * *
did did do
* * *
get get get
something someth something
there there there
, , ,
you you you
' ' '
d d d
spill spill spill
all all all
the the the
oil oil oil
out out out
of of of
it it it
for for for
sure sure sure
trying tri try
to to to
get get get
it it it
back back back
out out out
again again again
. . .
So so So
we we we
used use use
a a a
small small small
pump pump pump
powered power power
by by by
an an an
electric electr electric
drill drill drill
to to to
suck suck suck
the the the
oil oil oil
out out out
the the the
dipstick dipstick dipstick
hole hole hole
. . .
There there There
was was be
a a a
long long long
/ / /
thin thin thin
hose hose hose
on on on
the the the
inlet inlet inlet
side side side
designed design design
to to to
fit fit fit
down down down
the the the
dipstick dipstick dipstick
tube tube tube
, , ,
and and and
another anoth another
, , ,
thicker thicker thicker
/ / /
shorter shorter shorter
hose hose hose
on on on
the the the
outlet outlet outlet
side side side
that that that
you you you
put put put
into into into
any ani any
convenient conveni convenient
container contain container
. . .
I i I
' ' '
m m m
sure sure sure
these these these
gadgets gadget gadget
are are be
still still still
available avail available
from from from
marine marin marine
hardware hardwar hardware
suppliers supplier supplier
if if if
you you you
want want want
one one one
. . .
Mart mart Mart
L l L
. . .
Molle moll Molle
Computer comput Computer
Systems system Systems
Research research Research
Institute institut Institute
University univers University
of of of
Toronto toronto Toronto
Toronto toronto Toronto
, , ,
Canada canada Canada
M m M
5 5 5
S s S
1 1 1
A a A
4 4 4
( ( (
416 416 416
) ) )
978 978 978
- - -
4928 4928 4928
