From from From
: : :
wrat wrat wrat
@ @ @
unisql unisql unisql
. . .
UUCP uucp UUCP
( ( (
wharfie wharfi wharfie
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Where where Where
can can can
I i I
get get get
a a a
New new New
York york York
taxi taxi taxi
? ? ?
Distribution distribut Distribution
: : :
na na na
Organization organ Organization
: : :
UniSQL unisql UniSQL
, , ,
Inc inc Inc
. . .
, , ,
Austin austin Austin
, , ,
Texas texa Texas
, , ,
USA usa USA
Lines line Lines
: : :
7 7 7
In in In
article articl article
< < <
C c C
5 5 5
r r r
66 66 66
A a A
. . .
6 6 6
rB rb rB
@ @ @
srgenprp srgenprp srgenprp
. . .
sr sr sr
. . .
hp hp hp
. . .
com com com
> > >
almanb almanb almanb
@ @ @
sr sr sr
. . .
hp hp hp
. . .
com com com
( ( (
Bob bob Bob
Alman alman Alman
) ) )
writes write write
: : :
> > >
" " "
hose hose hose
" " "
h h h
- - -
o o o
- - -
s s s
- - -
e e e
Dork dork Dork
. . .
d d d
- - -
o o o
- - -
r r r
- - -
k k k
. . .
