From from From
: : :
welty welti welty
@ @ @
cabot cabot cabot
. . .
balltown balltown balltown
. . .
cma cma cma
. . .
COM com COM
( ( (
richard richard richard
welty welti welty
) ) )
Subject subject Subject
: : :
rec rec rec
. . .
autos auto auto
: : :
Automotive automot Automotive
Mailing mail Mailing
Lists list Lists
Keywords keyword Keywords
: : :
Monthly month Monthly
Posting post Posting
Reply repli Reply
- - -
To to To
: : :
welty welti welty
@ @ @
balltown balltown balltown
. . .
cma cma cma
. . .
com com com
Organization organ Organization
: : :
New new New
York york York
State state State
Institute institut Institute
for for for
Sebastian sebastian Sebastian
Cabot cabot Cabot
Studies studi Studies
Expires expir Expires
: : :
Thu thu Thu
, , ,
20 20 20
May may May
1993 1993 1993
04 04 04
: : :
01 01 01
: : :
03 03 03
GMT gmt GMT
Lines line Lines
: : :
166 166 166
Archive archiv Archive
- - -
Name name Name
: : :
rec rec rec
- - -
autos auto auto
/ / /
part part part
2 2 2
Automotive automot Automotive
Mailing mail Mailing
Lists list Lists
( ( (
Electronic electron Electronic
Mail mail Mail
, , ,
that that that
is is be
) ) )
: : :
[ [ [
last last last
updated updat updated
3 3 3
/ / /
17 17 17
/ / /
93 93 93
; ; ;
new new new
lotus lotus lotus
, , ,
exotic exot exotic
cars car car
list list list
subscription subscript subscription
info info info
; ; ;
added ad add
Portland portland Portland
, , ,
OR or OR
motorsports motorsport motorsports
list list list
, , ,
Corvair corvair Corvair
list list list
, , ,
Triumph triumph Triumph
TR tr TR
8 8 8
list list list
- - -
- - -
rpw rpw rpw
] ] ]
There there There
are are be
a a a
number number number
of of of
electronic electron electronic
mailing mail mailing
lists list list
on on on
the the the
network network network
devoted devot devote
to to to
various various various
special special special
automotive automot automotive
topics topic topic
. . .
To to To
the the the
best best best
of of of
my my my
knowledge knowledg knowledge
, , ,
all all all
the the the
lists list list
appearing appear appear
here here here
have have have
open open open
membership membership membership
policies polici policy
. . .
It it It
is is be
my my my
policy polici policy
not not not
to to to
list list list
` ` `
closed close closed
' ' '
mailing mail mailing
lists list list
here here here
. . .
Most most Most
mailing mail mailing
lists list list
provide provid provide
separate separ separate
addresses address address
for for for
administrative administr administrative
queries queri query
and and and
for for for
general general general
mail mail mail
; ; ;
where where where
separate separ separate
administrative administr administrative
addresses address address
exist exist exist
, , ,
I i I
have have have
listed list list
those those those
below below below
, , ,
as as a
the the the
general general general
addresses address address
are are be
not not not
appropriate appropri appropriate
for for for
inquirys inquiri inquiry
and and and
requests request request
. . .
Audi audi Audi
( ( (
send send send
requests request request
to to to
quattro quattro quattro
- - -
request request request
@ @ @
aries ari aries
. . .
east east east
. . .
sun sun sun
. . .
com com com
) ) )
Autocross autocross Autocross
/ / /
Solo solo Solo
( ( (
send send send
requests request request
to to to
autox autox autox
- - -
request request request
@ @ @
hoosier hoosier hoosier
. . .
cs cs c
. . .
utah utah utah
. . .
edu edu edu
) ) )
BMW bmw BMW
( ( (
send send send
requests request request
to to to
bmw bmw bmw
- - -
request request request
@ @ @
balltown balltown balltown
. . .
cma cma cma
. . .
com com com
both both both
regular regular regular
and and and
digest digest digest
forms form form
available avail available
) ) )
British british British
Cars car Cars
( ( (
send send send
requests request request
to to to
british british british
- - -
cars car car
- - -
request request request
@ @ @
hoosier hoosier hoosier
. . .
cs cs c
. . .
utah utah utah
. . .
edu edu edu
) ) )
Buick buick Buick
Grand grand Grand
National nation National
/ / /
Regal regal Regal
/ / /
GNX gnx GNX
