From from From
: : :
mwbg mwbg mwbg
9715 9715 9715
@ @ @
uxa uxa uxa
. . .
cso cso cso
. . .
uiuc uiuc uiuc
. . .
edu edu edu
( ( (
Mark mark Mark
Wayne wayn Wayne
Blunier blunier Blunier
) ) )
Subject subject Subject
: : :
Re re Re
: : :
male male male
/ / /
female femal female
mystery mysteri mystery
[ [ [
Re re Re
: : :
Dumbest dumbest Dumbest
automotive automot automotive
concepts concept concept
of of of
all all all
time time time
] ] ]
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
news news news
. . .
C c C
52 52 52
M m M
5 5 5
t t t
. . .
n n n
55 55 55
Organization organ Organization
: : :
University univers University
of of of
Illinois illinoi Illinois
at at at
Urbana urbana Urbana
Lines line Lines
: : :
30 30 30
bets bet bet
@ @ @
chester chester chester
. . .
ksu ksu ksu
. . .
ksu ksu ksu
. . .
edu edu edu
( ( (
Beth beth Beth
Schwindt schwindt Schwindt
) ) )
writes write write
: : :
> > >
> > >
This this This
has has have
me me me
thinking think think
. . .
Is is Is
there there there
a a a
biological biolog biological
reason reason reason
why whi why
women women woman
can can can
' ' '
t t t
put put put
> > >
> > >
their their their
keys key key
in in in
their their their
pants pant pant
pockets pocket pocket
like like like
men men men
do do do
? ? ?
I i I
have have have
two two two
pockets pocket pocket
on on on
the the the
> > >
> > >
back back back
of of of
each each each
of of of
my my my
pants pant pant
. . .
I i I
put put put
my my my
keys key key
in in in
one one one
and and and
wallent wallent wallent
in in in
another anoth another
. . .
> > >
> > >
Many mani Many
of of of
the the the
pockets pocket pocket
even even even
have have have
a a a
botton botton botton
on on on
them them them
so so so
I i I
can can can
close close close
them them them
securely secur securely
. . .
> > >
> > >
Everything everyth Everything
is is be
that that that
much much much
simpler simpler simpler
for for for
me me me
. . .
Why whi Why
can can can
' ' '
t t t
women women woman
do do do
the the the
same same same
? ? ?
> > >
> > >
Is is Is
is is be
biological biolog biological
( ( (
ie ie ie
, , ,
not not not
enough enough enough
room room room
for for for
a a a
bigger bigger big
bottom bottom bottom
plus plus plus
keys key key
and and and
> > >
> > >
a a a
wallet wallet wallet
) ) )
or or or
is is be
it it it
the the the
way way way
they they they
are are be
raised rais raise
by by by
the the the
parents parent parent
? ? ?
> > >
I i I
' ' '
ve ve ve
found found find
that that that
it it it
has has have
to to to
do do do
with with with
the the the
way way way
women women woman
' ' '
s s s
clothes cloth clothes
are are be
made made make
. . .
> > >
If if If
you you you
put put put
keys key key
in in in
the the the
front front front
pocket pocket pocket
of of of
women women woman
' ' '
s s s
jeans jean jean
or or or
slacks slack slack
, , ,
you you you
> > >
get get get
a a a
bulge bulg bulge
that that that
also also also
tends tend tend
to to to
make make make
it it it
impossible imposs impossible
to to to
sit sit sit
down down down
because becaus because
> > >
they they they
stick stick stick
you you you
constantly constant constantly
. . .
ditto ditto ditto
in in in
the the the
back back back
pocket pocket pocket
. . .
> > >
Also also Also
, , ,
try tri try
* * *
looking look look
* * *
at at at
the the the
back back back
pockets pocket pocket
of of of
women women woman
' ' '
s s s
jeans jean jean
and and and
compare compar compare
> > >
them them them
to to to
the the the
back back back
pockets pocket pocket
on on on
men men men
' ' '
s s s
jeans jean jean
. . .
They they They
are are be
usually usual usually
( ( (
if if if
you you you
buy buy buy
> > >
jeans jean jean
that that that
you you you
expect expect expect
to to to
last last last
for for for
any ani any
length length length
of of of
time time time
) ) )
about about about
half half half
the the the
> > >
size size size
. . .
There there There
flat flat flat
out out out
isn isn isn
' ' '
t t t
* * *
room room room
* * *
for for for
a a a
wallet wallet wallet
or or or
a a a
bunch bunch bunch
of of of
keys key key
. . .
> > >
Besides besid Besides
which which which
, , ,
where where where
would would would
men men men
put put put
all all all
their their their
crap crap crap
if if if
their their their
wives wive wife
> > >
didn didn didn
' ' '
t t t
carry carri carry
purses purs purse
? ? ?
: : :
- - -
) ) )
The the The
same same same
place place place
single singl single
men men men
do do do
, , ,
wallet wallet wallet
in in in
back back back
pocket pocket pocket
, , ,
comb comb comb
in in in
other other other
back back back
pocket pocket pocket
, , ,
keys key key
in in in
front front front
pocket pocket pocket
, , ,
knive knive knive
in in in
other other other
from from from
pocket pocket pocket
, , ,
pen pen pen
in in in
shirt shirt shirt
pocket pocket pocket
, , ,
or or or
front front front
pants pant pant
pocket pocket pocket
. . .
Or or Or
do do do
married marri marry
men men men
start start start
carrying carri carry
around around around
a a a
bunch bunch bunch
of of of
stuff stuff stuff
to to to
keep keep keep
there there there
women women woman
happy happi happy
? ? ?
> > >
Beth beth Beth
Mark mark Mark
B b B
. . .
