From from From
: : :
bob bob bob
1 1 1
@ @ @
cos cos co
. . .
com com com
( ( (
Bob bob Bob
Blackshaw blackshaw Blackshaw
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Dumbest dumbest Dumbest
Driver driver Driver
Action action Action
Organization organ Organization
: : :
Corporation corpor Corporation
for for for
Open open Open
Systems system Systems
Distribution distribut Distribution
: : :
usa usa usa
Lines line Lines
: : :
41 41 41
In in In
< < <
C c C
5 5 5
Dq dq Dq
2 2 2
n n n
. . .
5 5 5
uB ub uB
@ @ @
news news news
. . .
cso cso cso
. . .
uiuc uiuc uiuc
. . .
edu edu edu
> > >
mwbg mwbg mwbg
9715 9715 9715
@ @ @
uxa uxa uxa
. . .
cso cso cso
. . .
uiuc uiuc uiuc
. . .
edu edu edu
( ( (
Mark mark Mark
Wayne wayn Wayne
Blunier blunier Blunier
) ) )
writes write write
: : :
> > >
jimf jimf jimf
@ @ @
centerline centerlin centerline
. . .
com com com
( ( (
Jim jim Jim
Frost frost Frost
) ) )
writes write write
: : :
> > >
> > >
I i I
wish wish wish
I i I
had had have
the the the
figures figur figure
with with with
me me me
to to to
back back back
me me me
up up up
, , ,
but but but
I i I
recall recal recall
> > >
> > >
statistics statist statistic
showing show show
that that that
women women woman
tended tend tend
to to to
have have have
more more more
accidents accid accident
than than than
men men men
> > >
> > >
but but but
the the the
damage damag damage
was was be
generally general generally
quite quit quite
minor minor minor
. . .
Men men Men
had had have
fewer fewer few
but but but
far far far
more more more
> > >
> > >
expensive expens expensive
accidents accid accident
. . .
The the The
rate rate rate
of of of
total total total
vehicle vehicl vehicle
destruction destruct destruction
was was be
> > >
> > >
* * *
significantly signific significantly
* * *
higher higher high
for for for
men men men
than than than
women women woman
, , ,
particularly particular particularly
in in in
the the the
younger younger young
> > >
> > >
male male male
age age age
groups group group
. . .
> > >
> > >
IMHO imho IMHO
social social social
considerations consider consideration
are are be
probably probabl probably
the the the
strongest strongest strong
influence influenc influence
here here here
, , ,
> > >
> > >
possibly possibl possibly
more more more
so so so
than than than
any ani any
difference differ difference
between between between
the the the
sexes sex sex
. . .
Social social Social
> > >
> > >
influences influenc influence
often often often
affect affect affect
the the the
type type type
of of of
car car car
that that that
' ' '
s s s
bought bought bought
and and and
the the the
> > >
> > >
situations situat situations
the the the
car car car
is is be
used use use
in in in
, , ,
and and and
the the the
type type type
of of of
car car car
and and and
driving drive drive
> > >
> > >
situations situat situation
have have have
a a a
major major major
effect effect effect
on on on
accident accid accident
risk risk risk
. . .
Thus thus Thus
if if if
society societi society
> > >
> > >
expects expect expect
you you you
to to to
buy buy buy
a a a
Mustang mustang Mustang
and and and
race race race
it it it
on on on
the the the
street street street
you you you
' ' '
re re re
more more more
> > >
> > >
likely like likely
to to to
do do do
it it it
, , ,
and and and
our our our
society societi society
expects expect expect
that that that
of of of
males male male
more more more
than than than
> > >
> > >
females femal female
. . .
> > >
I i I
agree agre agree
with with with
some some some
of of of
your your your
social social social
influences influenc influence
, , ,
such such such
as as a
driving drive drive
conditions condit condition
, , ,
> > >
but but but
lets let let
get get get
real real real
here here here
. . .
Guys guy Guys
don don don
' ' '
t t t
drag drag drag
race race race
becuase becuas becuase
there there there
expected expect expect
too too too
, , ,
> > >
we we we
do do do
it it it
becuase becuas becuase
its it it
fun fun fun
! ! !
( ( (
and and and
we we we
find find find
out out out
whose whose whose
car car car
is is be
faster faster faster
) ) )
. . .
> > >
Guys guy Guys
drive drive drive
different differ different
than than than
women women woman
becuase becuas becuase
there there there
men men men
. . .
When when When
a a a
driver driver driver
is is be
> > >
driving drive drive
' ' '
unusually unusu unusually
' ' '
, , ,
I i I
can can can
usually usual usually
figure figur figure
out out out
if if if
it it it
is is be
a a a
male male male
or or or
female femal female
> > >
driver driver driver
without without without
looking look look
at at at
the the the
driver driver driver
. . .
> > >
Social social Social
influences influenc influence
may may may
give give give
a a a
person person person
more more more
reason reason reason
to to to
buy buy buy
a a a
vehicle vehicl vehicle
that that that
> > >
has has have
a a a
certain certain certain
amount amount amount
of of of
character charact character
which which which
he he he
or or or
she she she
would would would
like like like
associated associ associate
> > >
with with with
. . .
Do do Do
you you you
change chang change
your your your
driving drive drive
habits habit habit
when when when
no no no
one one one
is is be
around around around
? ? ?
Sheesh sheesh Sheesh
! ! !
I i I
don don don
' ' '
t t t
know know know
what what what
kind kind kind
of of of
women women woman
they they they
have have have
where where where
you you you
guys guy guy
live live live
, , ,
but but but
there there there
are are be
some some some
ladies ladi lady
here here here
who who who
will will will
blow blow blow
your your your
doors door door
off off off
. . .
Or or Or
at at at
least least least
they they they
will will will
try tri try
to to to
, , ,
but but but
we we we
just just just
can can can
' ' '
t t t
let let let
the the the
youngsters youngster youngster
get get get
too too too
uppity uppiti uppity
with with with
us us u
old old old
folks folk folk
: : :
- - -
) ) )
. . .
> > >
> > >
My my My
$ $ $
. . .
02 02 02
. . .
> > >
Mark mark Mark
B b B
. . .
> > >
> > >
jim jim jim
frost frost frost
> > >
> > >
jimf jimf jimf
@ @ @
centerline centerlin centerline
. . .
com com com
Bob bob Bob
