From from From
: : :
rkim rkim rkim
@ @ @
eecg eecg eecg
. . .
toronto toronto toronto
. . .
edu edu edu
( ( (
Ryan ryan Ryan
Kim kim Kim
) ) )
Subject subject Subject
: : :
New new New
break break break
pads pad pad
& & &
exhausts exhaust exhaust
after after after
96 96 96
K k K
km km km
( ( (
60 60 60
K k K
mi mi mi
) ) )
on on on
' ' '
90 90 90
Maxima maxima Maxima
? ? ?
Organization organ Organization
: : :
CSRI csri CSRI
, , ,
University univers University
of of of
Toronto toronto Toronto
Lines line Lines
: : :
43 43 43
Hi hi Hi
, , ,
maybe mayb maybe
someone someon someone
can can can
help help help
me me me
here here here
. . .
. . .
. . .
I i I
am am be
looking look look
to to to
buy buy buy
this this this
1990 1990 1990
Nissan nissan Nissan
Maxima maxima Maxima
GXE gxe GXE
for for for
CDN cdn CDN
$ $ $
14000 14000 14000
right right right
now now now
. . .
The the The
car car car
has has have
96000 96000 96000
km km km
( ( (
or or or
about about about
60000 60000 60000
miles mile mile
) ) )
on on on
it it it
. . .
A a A
typical typic typical
mileage mileag mileage
for for for
1990 1990 1990
cars car car
seem seem seem
to to to
be be be
about about about
70000 70000 70000
km km km
( ( (
or or or
about about about
43 43 43
K k K
mi mi mi
) ) )
. . .
The the The
seller seller seller
just just just
informed inform inform
me me me
that that that
when when when
he he he
brought brought bring
the the the
car car car
in in in
for for for
certification certif certification
he he he
was was be
told told tell
that that that
the the the
front front front
break break break
pads pad pad
and and and
the the the
exhausts exhaust exhaust
had had have
to to to
be be be
replaced replac replace
to to to
meet meet meet
the the the
legal legal legal
standards standard standard
. . .
( ( (
He he He
said said say
he he he
will will will
replace replac replace
the the the
components compon component
before befor before
selling sell sell
the the the
car car car
to to to
me me me
. . .
) ) )
Being be Being
copmletely copmlet copmletely
ignorant ignor ignorant
to to to
the the the
technical technic technical
stuff stuff stuff
on on on
cars car car
, , ,
I i I
don don don
' ' '
t t t
know know know
what what what
this this this
could could could
mean mean mean
. . .
. . .
. . .
Is is Is
96 96 96
K k K
km km km
about about about
the the the
time time time
typical typic typical
for for for
replacing replac replace
the the the
above abov above
mentioned mention mention
items item item
? ? ?
Or or Or
is is be
this this this
an an an
indication indic indication
that that that
the the the
car car car
was was be
abused abus abuse
? ? ?
Would would Would
other other other
things thing thing
break break break
down down down
or or or
have have have
to to to
be be be
replaced replac replace
soon soon soon
? ? ?
The the The
seller seller seller
told told tell
me me me
that that that
he he he
used use use
the the the
car car car
on on on
the the the
highway highway highway
a a a
lot lot lot
, , ,
but but but
, , ,
I i I
don don don
' ' '
t t t
know know know
how how how
to to to
verify verifi verify
this this this
. . .
. . .
. . .
I i I
' ' '
ve ve ve
seen seen see
the the the
paint paint paint
chipped chip chip
away away away
in in in
tiny tini tiny
dots dot dot
in in in
the the the
front front front
edge edg edge
of of of
the the the
hood hood hood
, , ,
though though though
. . .
Although although Although
the the the
Maxima maxima Maxima
is is be
an an an
excellent excel excellent
car car car
and and and
the the the
car car car
is is be
very veri very
clean clean clean
and and and
well well well
kept kept keep
, , ,
it it it
' ' '
s s s
currently current currently
out out out
of of of
warranty warranti warranty
( ( (
a a a
similarly similar similarly
priced price price
' ' '
90 90 90
Accord accord Accord
with with with
70 70 70
K k K
km km km
will will will
have have have
2 2 2
years year year
or or or
30 30 30
K k K
km km km
worth worth worth
of of of
warranty warranti warranty
left left leave
) ) )
and and and
I i I
don don don
' ' '
t t t
want want want
to to to
worry worri worry
about about about
paying pay pay
for for for
any ani any
repair repair repair
bills bill bill
. . .
. . .
. . .
But but But
, , ,
I i I
also also also
need need need
a a a
car car car
for for for
5 5 5
people peopl people
. . .
. . .
. . .
When when When
will will will
the the the
new new new
Maxima maxima Maxima
come come come
out out out
, , ,
by by by
the the the
way way way
? ? ?
I i I
would would would
very veri very
much much much
appreciate appreci appreciate
your your your
input input input
in in in
this this this
. . .
Please pleas Please
reply repli reply
by by by
e e e
- - -
mail mail mail
( ( (
preferred prefer prefer
) ) )
or or or
post post post
in in in
this this this
newsgroup newsgroup newsgroup
. . .
Thanks thank Thanks
! ! !
Ryan ryan Ryan
= = =
= = =
= = =
= = =
= = =
= = =
= = =
= = =
Ryan ryan Ryan
Kim kim Kim
University univers University
of of of
Toronto toronto Toronto
, , ,
EECG eecg EECG
, , ,
Computer comput Computer
Graphics graphic Graphics
rkim rkim rkim
@ @ @
eecg eecg eecg
. . .
toronto toronto toronto
. . .
edu edu edu
" " "
Do do Do
not not not
weave weav weave
between between between
traffic traffic traffic
cones cone cone
at at at
road road road
works work work
. . .
" " "
- - -
from from from
the the the
new new new
British british British
Highway highway Highway
Code code Code
( ( (
Toronto toronto Toronto
Star star Star
April april April
3 3 3
, , ,
1993 1993 1993
) ) )
