From from From
: : :
alung alung alung
@ @ @
megatest megatest megatest
. . .
com com com
( ( (
Aaron aaron Aaron
Lung lung Lung
) ) )
Subject subject Subject
: : :
Re re Re
: : :
electronic electron electronic
odometers odomet odometer
( ( (
was was be
: : :
Used use Used
BMW bmw BMW
Question question Question
. . .
. . .
. . .
. . .
. . .
? ? ?
? ? ?
? ? ?
) ) )
Organization organ Organization
: : :
Megatest megatest Megatest
Corporation corpor Corporation
Lines line Lines
: : :
21 21 21
In in In
article articl article
< < <
9833 9833 9833
@ @ @
dirac dirac dirac
. . .
physics physic physic
. . .
purdue purdu purdue
. . .
edu edu edu
> > >
lovall loval lovall
@ @ @
bohr bohr bohr
. . .
physics physic physic
. . .
purdue purdu purdue
. . .
edu edu edu
( ( (
Daniel daniel Daniel
L l L
. . .
Lovall loval Lovall
) ) )
writes write write
: : :
> > >
> > >
It it It
shouldn shouldn shouldn
' ' '
t t t
be be be
THAT that THAT
hard hard hard
if if if
you you you
know know know
much much much
about about about
digital digit digital
electronics electron electronics
. . .
If if If
the the the
> > >
counter counter counter
is is be
made made make
with with with
standard standard standard
TTL ttl TTL
chips chip chip
, , ,
all all all
you you you
should should should
need need need
to to to
do do do
is is be
find find find
> > >
the the the
chip chip chip
( ( (
s s s
) ) )
used use use
for for for
counting count counting
, , ,
figure figur figure
out out out
what what what
mileage mileag mileage
you you you
want want want
to to to
put put put
in in in
, , ,
> > >
and and and
preset preset preset
it it it
but but but
wiring wire wire
the the the
preset preset preset
pins pin pin
directly direct directly
to to to
low low low
/ / /
high high high
( ( (
you you you
' ' '
d d d
also also also
have have have
> > >
to to to
know know know
what what what
the the the
conventions convent convention
are are be
for for for
low low low
and and and
high high high
) ) )
. . .
It it It
might might might
be be be
a a a
little littl little
more more more
> > >
involved involv involve
than than than
this this this
, , ,
but but but
it it it
shouldn shouldn shouldn
' ' '
t t t
be be be
beyond beyond beyond
someone someon someone
with with with
a a a
BSEE bsee BSEE
or or or
BS bs BS
EET eet EET
. . .
> > >
All all All
the the the
display display display
does doe do
is is be
convert convert convert
what what what
the the the
counter counter counter
chips chip chip
say say say
into into into
digits digit digit
using use use
> > >
a a a
" " "
translation translat translation
table tabl table
" " "
stored store store
in in in
ROM rom ROM
. . .
> > >
Nobody nobodi Nobody
is is be
using use use
discrete discret discrete
IC ic IC
' ' '
s s s
to to to
do do do
these these these
functions function function
anymore anymor anymore
if if if
at at at
all all all
. . .
I i I
doubt doubt doubt
any ani any
of of of
the the the
Motor motor Motor
electronics electron electronics
had had have
any ani any
to to to
start start start
with with with
. . .
. . .
. . .
. . .
Much much Much
less less less
TTL ttl TTL
. . .
I i I
can can can
almost almost almost
guarantee guarante guarantee
that that that
it it it
' ' '
ll ll ll
a a a
fruitless fruitless fruitless
attempt attempt attempt
to to to
figure figur figure
out out out
how how how
BMW bmw BMW
does doe do
it it it
without without without
breaking break break
anything anyth anything
and and and
invalidating invalid invalidate
any ani any
warranty warranti warranty
on on on
the the the
car car car
. . .
If if If
you you you
' ' '
re re re
lucky lucki lucky
, , ,
you you you
' ' '
d d d
still still still
be be be
able abl able
to to to
start start start
the the the
car car car
. . .
