From from From
: : :
ct ct ct
22 22 22
@ @ @
cunixa cunixa cunixa
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
( ( (
Constantino constantino Constantino
Tobio tobio Tobio
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Quick quick Quick
Question question Question
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
news news news
. . .
1993 1993 1993
Apr apr Apr
6 6 6
. . .
050302 050302 050302
. . .
13153 13153 13153
Organization organ Organization
: : :
Columbia columbia Columbia
University univers University
Lines line Lines
: : :
62 62 62
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
cunixa cunixa cunixa
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
Newsgroups newsgroup Newsgroups
: : :
rec rec rec
. . .
autos auto auto
, , ,
rec rec rec
. . .
autos auto auto
. . .
vw vw vw
Subject subject Subject
: : :
Re re Re
: : :
Quick quick Quick
question question question
Summary summari Summary
: : :
Expires expir Expires
: : :
Sender sender Sender
: : :
Reply repli Reply
- - -
To to To
: : :
ct ct ct
22 22 22
@ @ @
cunixa cunixa cunixa
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
( ( (
Constantino constantino Constantino
Tobio tobio Tobio
) ) )
Followup followup Followup
- - -
To to To
: : :
Distribution distribut Distribution
: : :
Organization organ Organization
: : :
Columbia columbia Columbia
University univers University
Keywords keyword Keywords
: : :
Removing remov Removing
panels panel panel
. . .
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
5 5 5
. . .
211457 211457 211457
. . .
12789 12789 12789
@ @ @
ole ole ole
. . .
cdac cdac cdac
. . .
com com com
> > >
ssave ssave ssave
@ @ @
ole ole ole
. . .
cdac cdac cdac
. . .
com com com
( ( (
The the The
Devil devil Devil
Reincarnate reincarn Reincarnate
) ) )
writes write write
: : :
> > >
How how How
do do do
you you you
take take take
off off off
the the the
driver driver driver
side side side
door door door
panel panel panel
from from from
the the the
inside insid inside
> > >
on on on
an an an
' ' '
87 87 87
