From from From
: : :
noye noy noye
@ @ @
midway midway midway
. . .
uchicago uchicago uchicago
. . .
edu edu edu
( ( (
vera vera vera
shanti shanti shanti
noyes noy noyes
) ) )
Subject subject Subject
: : :
Re re Re
: : :
An an An
agnostic agnost agnostic
' ' '
s s s
question question question
Reply repli Reply
- - -
To to To
: : :
noye noy noye
@ @ @
midway midway midway
. . .
uchicago uchicago uchicago
. . .
edu edu edu
Organization organ Organization
: : :
University univers University
of of of
Chicago chicago Chicago
Lines line Lines
: : :
23 23 23
perhaps perhap perhaps
you you you
can can can
tell tell tell
your your your
friend friend friend
that that that
you you you
feel feel feel
pressured pressur pressure
by by by
his his his
continual continu continual
discussions discuss discussion
of of of
this this this
topic topic topic
- - -
- - -
surely sure surely
he he he
doesn doesn doesn
' ' '
t t t
feel feel feel
you you you
should should should
be be be
_ _ _
pressured pressur pressured
_ _ _
into into into
something someth something
you you you
feel feel feel
uncomfortable uncomfort uncomfortable
about about about
( ( (
since sinc since
christianity christian christianity
should should should
be be be
a a a
choice choic choice
one one one
should should should
make make make
on on on
one one one
' ' '
s s s
own own own
) ) )
. . .
please pleas please
also also also
realize realiz realize
that that that
he he he
is is be
doing do do
this this this
out out out
of of of
friendship friendship friendship
- - -
- - -
he he he
probably probabl probably
feels feel feel
you you you
are are be
missing miss miss
out out out
on on on
something someth something
great great great
, , ,
and and and
wants want want
to to to
tell tell tell
you you you
about about about
it it it
. . .
but but but
since sinc since
you you you
know know know
where where where
you you you
can can can
learn learn learn
about about about
christianity christian christianity
, , ,
you you you
can can can
tell tell tell
him him him
that that that
it it it
is is be
now now now
up up up
to to to
you you you
to to to
make make make
that that that
choice choic choice
, , ,
and and and
if if if
the the the
choice choic choice
is is be
no no no
, , ,
you you you
should should should
be be be
respected respect respect
for for for
that that that
. . .
personally person personally
i i i
believe believ believe
that that that
a a a
christian christian christian
' ' '
s s s
mission mission mission
is is be
just just just
to to to
be be be
christ christ christ
- - -
like like like
, , ,
showing show show
his his his
/ / /
her her her
own own own
faith faith faith
and and and
happiness happi happiness
in in in
that that that
faith faith faith
, , ,
and and and
make make make
sure sure sure
people peopl people
know know know
they they they
are are be
welcome welcom welcome
to to to
talk talk talk
to to to
you you you
about about about
it it it
. . .
i i i
do do do
not not not
believe believ believe
in in in
imposing impos impose
your your your
beliefs belief belief
upon upon upon
others other others
- - -
- - -
but but but
then then then
again again again
everyone everyon everyone
' ' '
s s s
definitions definit definition
of of of
" " "
imposing impos impose
" " "
may may may
differ differ differ
. . .
i i i
hope hope hope
i i i
have have have
made made make
myself myself myself
clear clear clear
. . .
. . .
. . .
. . .
if if if
not not not
, , ,
please pleas please
correct correct correct
me me me
! ! !
: : :
) ) )
vera vera vera
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
I i I
am am be
your your your
CLOCK clock CLOCK
! ! !
| | |
I i I
bind bind bind
unto unto unto
myself myself myself
today today today
| | |
Vera vera Vera
Noyes noy Noyes
I i I
am am be
your your your
religion religion religion
! ! !
| | |
the the the
strong strong strong
name name name
of of of
the the the
| | |
noye noy noye
@ @ @
midway midway midway
. . .
uchicago uchicago uchicago
. . .
edu edu edu
I i I
own own own
you you you
! ! !
| | |
Trinity triniti Trinity
. . .
. . .
. . .
. . .
| | |
no no no
disclaimer disclaim disclaimer
- - -
- - -
what what what
- - -
Lard lard Lard
| | |
- - -
St st St
. . .
Patrick patrick Patrick
' ' '
s s s
Breastplate breastplat Breastplate
| | |
is is be
there there there
to to to
disclaim disclaim disclaim
? ? ?
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
