From from From
: : :
vbv vbv vbv
@ @ @
r r r
2 2 2
d d d
2 2 2
. . .
eeap eeap eeap
. . .
cwru cwru cwru
. . .
edu edu edu
( ( (
Virgilio virgilio Virgilio
( ( (
Dean dean Dean
) ) )
B b B
. . .
Velasco velasco Velasco
Jr jr Jr
. . .
) ) )
Subject subject Subject
: : :
Re re Re
: : :
The the The
arrogance arrog arrogance
of of of
Christians christian Christians
Organization organ Organization
: : :
Case case Case
Western western Western
Reserve reserv Reserve
Univ univ Univ
. . .
Cleveland cleveland Cleveland
, , ,
Ohio ohio Ohio
( ( (
USA usa USA
) ) )
Lines line Lines
: : :
72 72 72
In in In
article articl article
< < <
Apr apr Apr
. . .
13 13 13
. . .
00 00 00
. . .
08 08 08
. . .
35 35 35
. . .
1993 1993 1993
. . .
28412 28412 28412
@ @ @
athos atho athos
. . .
rutgers rutger rutgers
. . .
edu edu edu
> > >
caralv caralv caralv
@ @ @
caralv caralv caralv
. . .
auto auto auto
- - -
trol trol trol
. . .
com com com
( ( (
Carol carol Carol
Alvin alvin Alvin
) ) )
writes write write
: : :
> > >
vbv vbv vbv
@ @ @
r r r
2 2 2
d d d
2 2 2
. . .
eeap eeap eeap
. . .
cwru cwru cwru
. . .
edu edu edu
( ( (
Virgilio virgilio Virgilio
( ( (
Dean dean Dean
) ) )
B b B
. . .
Velasco velasco Velasco
Jr jr Jr
. . .
) ) )
writes write write
: : :
> > >
> > >
In in In
article articl article
< < <
Apr apr Apr
. . .
10 10 10
. . .
05 05 05
. . .
32 32 32
. . .
29 29 29
. . .
1993 1993 1993
. . .
14388 14388 14388
@ @ @
athos atho athos
. . .
rutgers rutger rutgers
. . .
edu edu edu
> > >
caralv caralv caralv
@ @ @
caralv caralv caralv
. . .
auto auto auto
- - -
trol trol trol
. . .
com com com
( ( (
Carol carol Carol
Alvin alvin Alvin
) ) )
writes write write
: : :
> > >
> > >
> > >
. . .
. . .
. . .
> > >
> > >
> > >
> > >
> > >
> > >
Are are Are
all all all
truths truth truth
also also also
absolutes absolut absolutes
? ? ?
> > >
> > >
> > >
Is is Is
