From from From
: : :
news news news
@ @ @
cbnewsk cbnewsk cbnewsk
. . .
att att att
. . .
com com com
Subject subject Subject
: : :
Re re Re
: : :
Bible bibl Bible
Unsuitable unsuit Unsuitable
for for for
New new New
Christians christian Christians
Organization organ Organization
: : :
AT at AT
& & &
T t T
Bell bell Bell
Labs lab Labs
Lines line Lines
: : :
8 8 8
True true True
. . .
Also also Also
read read read
2 2 2
Peter peter Peter
3 3 3
: : :
16 16 16
Peter peter Peter
warns warn warns
that that that
the the the
scriptures scriptur scripture
are are be
often often often
hard hard hard
to to to
understand understand understand
by by by
those those those
who who who
are are be
not not not
learned learn learn
on on on
the the the
subject subject subject
. . .
Joe joe Joe
Moore moor Moore
