From from From
: : :
will will will
@ @ @
futon futon futon
. . .
webo webo webo
. . .
dg dg dg
. . .
com com com
( ( (
Will will Will
Taber taber Taber
) ) )
Subject subject Subject
: : :
[ [ [
soc soc soc
. . .
religion religion religion
. . .
christian christian christian
] ] ]
Re re Re
: : :
The the The
arrogance arrog arrogance
of of of
Christians christian Christians
Lines line Lines
: : :
50 50 50
In in In
a a a
previous previous previous
message messag message
aa aa aa
888 888 888
@ @ @
freenet freenet freenet
. . .
carleton carleton carleton
. . .
ca ca ca
( ( (
Mark mark Mark
Baker baker Baker
) ) )
writes write write
: : :
> > >
If if If
I i I
don don don
' ' '
t t t
think think think
my my my
belief belief belief
is is be
right right right
and and and
everyone everyon everyone
else els else
' ' '
s s s
belief belief belief
is is be
wrong wrong wrong
, , ,
> > >
then then then
I i I
don don don
' ' '
t t t
have have have
a a a
belief belief belief
. . .
This this This
is is be
simply simpli simply
what what what
belief belief belief
means mean mean
. . .
[ [ [
More more More
stuff stuff stuff
deleted delet delete
] ] ]
This this This
seems seem seem
to to to
be be be
a a a
pretty pretti pretty
arogant arog arogant
definition definit definition
of of of
belief belief belief
. . .
My my My
beliefs belief belief
are are be
those those those
things thing thing
which which which
I i I
find find find
to to to
be be be
true true true
based base base
on on on
my my my
experience experi experience
of of of
the the the
world world world
. . .
This this This
experience experi experience
includes includ include
study studi study
of of of
things thing thing
that that that
I i I
may may may
not not not
have have have
experienced experienc experience
directly direct directly
. . .
But but But
even even even
then then then
, , ,
I i I
can can can
only onli only
understand understand understand
the the the
studies studi study
to to to
the the the
extent extent extent
to to to
which which which
I i I
can can can
relate relat relate
what what what
I i I
study studi study
back back back
to to to
what what what
I i I
have have have
experienced experienc experience
. . .
Which which Which
means mean mean
that that that
by by by
beliefs belief belief
about about about
God god God
are are be
directly direct directly
related relat relate
to to to
my my my
experience experi experience
of of of
God god God
. . .
Having have Having
experienced experienc experienced
God god God
, , ,
I i I
try tri try
to to to
make make make
sense sens sense
of of of
that that that
experience experi experience
. . .
I i I
study studi study
religion religion religion
and and and
read read read
the the the
Bible bibl Bible
. . .
I i I
find find find
things thing thing
that that that
echo echo echo
what what what
I i I
have have have
already alreadi already
experienced experienc experience
. . .
Out out Out
of of of
this this this
I i I
build build build
my my my
beliefs belief belief
. . .
I i I
also also also
find find find
things thing thing
that that that
don don don
' ' '
t t t
match match match
my my my
experience experi experience
. . .
That that That
doesn doesn doesn
' ' '
t t t
make make make
them them them
false fals false
. . .
They they They
just just just
don don don
' ' '
t t t
match match match
my my my
experience experi experience
. . .
Maybe mayb Maybe
I i I
will will will
understand understand understand
that that that
stuff stuff stuff
later later later
. . .
I i I
don don don
' ' '
t t t
know know know
. . .
Maybe mayb Maybe
all all all
of of of
my my my
beliefs belief belief
are are be
wrong wrong wrong
. . .
I i I
can can can
change chang change
my my my
beliefs belief belief
. . .
If if If
someone someon someone
else els else
has has have
beliefs belief belief
that that that
are are be
different differ different
from from from
mine mine mine
, , ,
so so so
what what what
. . .
Neither neither Neither
of of of
us us u
are are be
necessarily necessarili necessarily
wrong wrong wrong
. . .
Someone someon Someone
else els else
is is be
making make make
sense sens sense
out out out
of of of
a a a
different differ different
set set set
of of of
experiences experi experience
. . .
Even even Even
though though though
we we we
have have have
different differ different
explanations explan explanation
and and and
beliefs belief belief
, , ,
if if if
we we we
talk talk talk
we we we
might might might
even even even
discover discov discover
that that that
the the the
underlying under underlying
experiences experi experience
are are be
similar similar similar
. . .
Some some Some
people peopl people
approach approach approach
religion religion religion
as as a
a a a
truth truth truth
that that that
can can can
only onli only
exist exist exist
in in in
one one one
form form form
, , ,
and and and
usually usual usually
has has have
a a a
single singl single
revelation revel revelation
. . .
The the The
more more more
dogmatic dogmat dogmatic
and and and
inflexible inflex inflexible
the the the
belief belief belief
system system system
, , ,
the the the
more more more
arrogant arrog arrogant
it it it
will will will
appear appear appear
to to to
an an an
outsider outsid outsider
. . .
There there There
is is be
another anoth another
approach approach approach
possible possibl possible
, , ,
however howev however
. . .
God god God
is is be
a a a
mystery mysteri mystery
. . .
I i I
am am be
trying tri try
to to to
solve solv solve
the the the
mystery mysteri mystery
, , ,
so so so
I i I
look look look
at at at
the the the
evidence evid evidence
available avail available
to to to
me me me
. . .
I i I
try tri try
to to to
arrive arriv arrive
at at at
the the the
best best best
understanding understand understanding
that that that
I i I
can can can
based base base
on on on
the the the
evidence evid evidence
. . .
New new New
evidence evid evidence
may may may
cause caus cause
me me me
to to to
change chang change
my my my
understanding understand understanding
. . .
When when When
I i I
encounter encount encounter
someone someon someone
with with with
a a a
different differ different
belief belief belief
than than than
my my my
own own own
, , ,
it it it
isn isn isn
' ' '
t t t
a a a
threat threat threat
, , ,
it it it
is is be
an an an
opportunity opportun opportunity
to to to
perhaps perhap perhaps
discover discov discover
something someth something
new new new
about about about
this this this
mystery mysteri mystery
I i I
can can can
never never never
fully fulli fully
comprehend comprehend comprehend
. . .
Peace peac Peace
Will will Will
Taber taber Taber
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
| | |
William william William
Taber taber Taber
| | |
Will will Will
_ _ _
Taber taber Taber
@ @ @
dg dg dg
. . .
com com com
| | |
Any ani Any
opinions opinion opinion
expressed express express
| | |
| | |
Data data Data
General general General
Corp corp Corp
. . .
| | |
will will will
@ @ @
futon futon futon
. . .
webo webo webo
. . .
dg dg dg
. . .
com com com
| | |
are are be
mine mine mine
alone alon alone
and and and
may may may
| | |
| | |
Westboro westboro Westboro
, , ,
Mass mass Mass
. . .
01580 01580 01580
| | |
| | |
change chang change
without without without
notice notic notice
. . .
| | |
| | |
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
| | |
When when When
all all all
your your your
dreams dream dream
are are be
laid laid lay
to to to
rest rest rest
, , ,
you you you
can can can
get get get
what what what
' ' '
s s s
second second second
best best best
, , ,
| | |
| | |
But but But
it it it
' ' '
s s s
hard hard hard
to to to
get get get
enough enough enough
. . .
David david David
Wilcox wilcox Wilcox
| | |
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
