From from From
: : :
JEK jek JEK
@ @ @
cu cu cu
. . .
nih nih nih
. . .
gov gov gov
Subject subject Subject
: : :
When when When
are are be
two two two
people peopl people
married marri married
Lines line Lines
: : :
128 128 128
LISTOWNER listown LISTOWNER
: : :
I i I
have have have
sent sent send
this this this
to to to
Mr mr Mr
Anderson anderson Anderson
privately privat privately
. . .
Post post Post
it it it
only onli only
if if if
you you you
think think think
it it it
of of of
general general general
interest interest interest
. . .
Here here Here
is is be
a a a
copy copi copy
of of of
something someth something
I i I
wrote wrote write
for for for
another anoth another
list list list
. . .
You you You
may may may
find find find
it it it
relevant relev relevant
. . .
A a A
listmember listmemb listmember
asks ask asks
: : :
> > >
What what What
makes make make
common common common
- - -
law law law
marriages marriag marriage
wrong wrong wrong
? ? ?
A a A
common common common
- - -
law law law
marriage marriag marriage
is is be
not not not
necessarily necessarili necessarily
wrong wrong wrong
in in in
itself itself itself
. . .
There there There
is is be
nothing noth nothing
in in in
the the the
Bible bibl Bible
( ( (
Old old Old
or or or
New new New
Testament testament Testament
) ) )
about about about
getting get get
married marri marry
by by by
a a a
preacher preacher preacher
, , ,
or or or
by by by
a a a
priest priest priest
( ( (
Jewish jewish Jewish
or or or
Christian christian Christian
) ) )
. . .
And and And
in in in
fact fact fact
Jewish jewish Jewish
priests priest priest
have have have
never never never
had had have
any ani any
connection connect connection
with with with
weddings wed wedding
. . .
There there There
is is be
a a a
common common common
notion notion notion
that that that
the the the
marriage marriag marriage
is is be
performed perform perform
by by by
the the the
clergyman clergyman clergyman
. . .
In in In
fact fact fact
, , ,
the the the
traditional tradit traditional
Christian christian Christian
view view view
( ( (
at at at
least least least
in in in
the the the
West west West
) ) )
is is be
that that that
the the the
bride bride bride
and and and
groom groom groom
are are be
the the the
ministers minist minister
of of of
the the the
marriage marriag marriage
, , ,
and and and
that that that
the the the
clergyman clergyman clergyman
is is be
there there there
only onli only
as as a
a a a
witness wit witness
. . .
HOWEVER howev HOWEVER
! ! !
The the The
essential essenti essential
ingredient ingredi ingredient
of of of
a a a
marriage marriag marriage
is is be
mutual mutual mutual
commitment commit commitment
. . .
Two two Two
persons person person
are are be
