From from From
: : :
rjb rjb rjb
@ @ @
akgua akgua akgua
. . .
att att att
. . .
com com com
Subject subject Subject
: : :
Re re Re
: : :
When when When
are are be
two two two
people peopl people
married marri marry
in in in
God god God
' ' '
s s s
eyes eye eye
? ? ?
Organization organ Organization
: : :
AT at AT
& & &
T t T
Lines line Lines
: : :
69 69 69
In in In
article articl article
< < <
Apr apr Apr
. . .
23 23 23
. . .
02 02 02
. . .
55 55 55
. . .
25 25 25
. . .
1993 1993 1993
. . .
3117 3117 3117
@ @ @
geneva geneva geneva
. . .
rutgers rutger rutgers
. . .
edu edu edu
> > >
, , ,
rjs rjs rjs
2 2 2
@ @ @
po po po
. . .
cwru cwru cwru
. . .
edu edu edu
( ( (
Richard richard Richard
J j J
. . .
Szanto szanto Szanto
) ) )
writes write write
: : :
> > >
In in In
a a a
previous previous previous
article articl article
, , ,
randerso randerso randerso
@ @ @
acad acad acad
1 1 1
. . .
sahs sah sahs
. . .
uth uth uth
. . .
tmc tmc tmc
. . .
edu edu edu
( ( (
Robert robert Robert
Anderson anderson Anderson
) ) )
says say say
: : :
> > >
> > >
> > >
I i I
would would would
like like like
to to to
get get get
your your your
opinions opinion opinion
on on on
this this this
: : :
when when when
exactly exact exactly
does doe do
an an an
engaged engag engage
> > >
> > >
couple coupl couple
become becom become
" " "
married marri married
" " "
in in in
God god God
' ' '
s s s
eyes eye eye
? ? ?
Some some Some
say say say
that that that
if if if
the the the
two two two
have have have
> > >
> > >
publically public publically
announced announc announce
their their their
plans plan plan
to to to
marry marri marry
, , ,
have have have
made made make
their their their
vows vow vow
to to to
God god God
, , ,
and and and
> > >
> > >
are are be
unswervingly unswerv unswervingly
committed commit commit
to to to
one one one
another anoth another
( ( (
I i I
realize realiz realize
this this this
is is be
a a a
subjective subject subjective
> > >
> > >
qualifier qualifi qualifier
) ) )
they they they
are are be
married marri married
/ / /
joined join join
in in in
God god God
' ' '
s s s
sight sight sight
. . .
> > >
> > >
I i I
have have have
discussed discuss discuss
this this this
with with with
my my my
girlfriend girlfriend girlfriend
often often often
. . .
I i I
consider consid consider
myself myself myself
married marri marry
, , ,
> > >
though though though
legally legal legally
I i I
am am be
not not not
. . .
Neither neither Neither
of of of
us us u
have have have
been been be
with with with
other other other
people peopl people
sexually sexual sexually
, , ,
> > >
although although although
we we we
have have have
been been be
with with with
each each each
other other other
. . .
We we We
did did do
not not not
have have have
sexual sexual sexual
relations relat relation
> > >
until until until
we we we
decided decid decide
to to to
marry marri marry
eventually eventu eventually
. . .
For for For
financial financi financial
and and and
distance distanc distance
reasons reason reason
, , ,
> > >
we we we
will will will
not not not
be be be
legally legal legally
married marri marry
for for for
another anoth another
year year year
and and and
a a a
half half half
. . .
Until until Until
then then then
, , ,
> > >
I i I
consider consid consider
myself myself myself
married marri marry
for for for
life life life
in in in
God god God
' ' '
s s s
eyes eye eye
. . .
I i I
have have have
faith faith faith
that that that
we we we
> > >
have have have
a a a
strong strong strong
relationship relationship relationship
, , ,
and and and
have have have
had had have
for for for
over over over
4 4 4
years year year
, , ,
and and and
will will will
be be be
> > >
full full full
of of of
joy joy joy
when when when
we we we
marry marri marry
in in in
a a a
church church church
. . .
First first First
, , ,
however howev however
, , ,
we we we
must must must
find find find
a a a
> > >
church church church
( ( (
we we we
will will will
be be be
living live live
in in in
a a a
new new new
area area area
when when when
we we we
marry marri marry
, , ,
and and and
will will will
need need need
to to to
> > >
find find find
a a a
new new new
church church church
community communiti community
) ) )
. . .
> > >
> > >
Anyway anyway Anyway
, , ,
I i I
feel feel feel
that that that
if if if
two two two
people peopl people
commit commit commit
to to to
marriage marriag marriage
before befor before
God god God
, , ,
they they they
are are be
> > >
married marri married
and and and
are are be
bound bound bind
by by by
that that that
commitment commit commitment
. . .
> > >
> > >
- - -
- - -
> > >
- - -
Rick rick Rick
Szanto szanto Szanto
Rick rick Rick
has has have
nailed nail nail
the the the
problem problem problem
down down down
pretty pretti pretty
well well well
. . .
As as As
I i I
can can can
find find find
no no no
Scripture scriptur Scripture
( ( (
have have have
I i I
missed miss miss
it it it
? ? ?
) ) )
that that that
details detail detail
when when when
you you you
are are be
married marri married
, , ,
I i I
have have have
to to to
make make make
some some some
assumptions assumpt assumption
based base base
on on on
the the the
PRINCIPLES principl PRINCIPLES
of of of
Scripture scriptur Scripture
. . .
It it It
seems seem seem
to to to
me me me
that that that
it it it
takes take take
3 3 3
parties parti party
to to to
make make make
a a a
marriage marriag marriage
: : :
husband husband husband
- - -
to to to
- - -
be be be
, , ,
wife wife wife
- - -
to to to
- - -
be be be
, , ,
and and and
God god God
. . .
If if If
you you you
promise promis promise
before befor before
each each each
other other other
and and and
God god God
that that that
you you you
will will will
convenant conven convenant
together togeth together
to to to
be be be
married marri marry
, , ,
then then then
. . .
. . .
. . .
you you you
are are be
( ( (
IMO imo IMO
) ) )
. . .
So so So
why whi why
do do do
we we we
have have have
the the the
ceremonial ceremoni ceremonial
part part part
? ? ?
That that That
seems seem seem
to to to
be be be
there there there
for for for
" " "
connectedness connected connectedness
" " "
in in in
the the the
Body bodi Body
of of of
Christ christ Christ
. . .
My my My
brothers brother brother
and and and
sisters sister sister
ought ought ought
to to to
be be be
involved involv involve
so so so
that that that
there there there
can can can
be be be
some some some
accountability account accountability
on on on
both both both
our our our
parts part part
. . .
That that That
' ' '
s s s
part part part
of of of
the the the
concept concept concept
from from from
Hebrews hebrew Hebrews
about about about
" " "
not not not
