From from From
: : :
smayo smayo smayo
@ @ @
world world world
. . .
std std std
. . .
com com com
( ( (
Scott scott Scott
A a A
Mayo mayo Mayo
) ) )
Subject subject Subject
: : :
Re re Re
: : :
proof proof proof
of of of
resurection resurect resurection
Organization organ Organization
: : :
The the The
World world World
Public public Public
Access access Access
UNIX unix UNIX
, , ,
Brookline brooklin Brookline
, , ,
MA ma MA
Lines line Lines
: : :
33 33 33
jsledd jsledd jsledd
@ @ @
ssdc ssdc ssdc
. . .
sas sas sa
. . .
upenn upenn upenn
. . .
edu edu edu
( ( (
James jame James
Sledd sledd Sledd
) ) )
writes write write
: : :
> > >
Finally final Finally
: : :
> > >
There there There
is is be
no no no
proof proof proof
of of of
the the the
resurrection resurrect resurrection
of of of
Christ christ Christ
, , ,
except except except
in in in
our our our
spirits spirit spirit
> > >
communion communion communion
with with with
his his his
, , ,
and and and
the the the
Father father Father
' ' '
s s s
. . .
It it It
is is be
a a a
matter matter matter
of of of
FAITH faith FAITH
, , ,
belief belief belief
> > >
without without without
logical logic logical
proof proof proof
. . .
Incedently inced Incedently
one one one
of of of
the the the
largest largest large
stumbling stumbl stumbling
blocks block block
for for for
> > >
rational ration rational
western western western
man man man
, , ,
myself myself myself
included includ include
. . .
> > >
I i I
hope hope hope
that that that
this this this
is is be
taken taken take
in in in
the the the
spirit spirit spirit
it it it
was was be
intended intend intend
and and and
not not not
as as a
a a a
> > >
rejection reject rejection
of of of
the the the
resurrection resurrect resurrection
' ' '
s s s
occurance occur occurance
. . .
I i I
beleive beleiv beleive
, , ,
but but but
I i I
wanted want want
to to to
point point point
> > >
out out out
the the the
weakness weak weakness
of of of
logical logic logical
proofs proof proof
. . .
Terms term Terms
are are be
being be be
used use use
in in in
a a a
loaded load loaded
way way way
here here here
. . .
" " "
Logical logic Logical
proof proof proof
" " "
is is be
an an an
extremely extrem extremely
messy messi messy
thing thing thing
to to to
apply appli apply
to to to
real real real
life life life
. . .
If if If
you you you
think think think
otherwise otherwis otherwise
, , ,
try tri try
to to to
construct construct construct
a a a
proof proof proof
that that that
yesterday yesterday yesterday
happened happen happen
. . .
Obviously obvious Obviously
it it it
did did do
; ; ;
anyone anyon anyone
old old old
enough enough enough
to to to
be be be
reading read read
this this this
was was be
there there there
for for for
it it it
and and and
remembers rememb remember
that that that
it it it
happened happen happen
. . .
But but But
* * *
proof proof proof
* * *
? ? ?
A a A
proof proof proof
starts start start
with with with
axioms axiom axiom
and and and
goes goe go
somewhere somewher somewhere
. . .
You you You
need need need
axioms axiom axiom
to to to
talk talk talk
about about about
logical logic logical
proof proof proof
. . .
You you You
can can can
say say say
that that that
you you you
remember rememb remember
yesterday yesterday yesterday
, , ,
and and and
that that that
you you you
take take take
as as a
axiom axiom axiom
that that that
anything anyth anything
you you you
clearly clear clearly
remember rememb remember
happened happen happen
. . .
I i I
could could could
counterclaim counterclaim counterclaim
that that that
you you you
hallucinated hallucin hallucinate
the the the
whole whole whole
thing thing thing
. . .
To to To
talk talk talk
about about about
proofs proof proof
of of of
historical histor historical
events event event
, , ,
you you you
have have have
to to to
relax relax relax
the the the
terms term term
a a a
bit bit bit
. . .
You you You
can can can
show show show
evidences evid evidence
, , ,
not not not
proofs proof proof
. . .
Evidences evid Evidences
of of of
the the the
resurrected resurrect resurrected
Jesus jesus Jesus
exist exist exist
. . .
Proofs proof Proofs
do do do
not not not
. . .
I i I
think think think
Christianity christian Christianity
goes goe go
down down down
in in in
flames flame flame
if if if
the the the
resurrection resurrect resurrection
is is be
ever ever ever
disproved disprov disprove
. . .
I i I
also also also
think think think
that that that
this this this
will will will
not not not
happen happen happen
, , ,
as as a
the the the
evidence evid evidence
for for for
the the the
resurrection resurrect resurrection
is is be
quite quit quite
good good good
as as a
these these these
things thing thing
go go go
. . .
It it It
is is be
not not not
entirely entir entirely
fair fair fair
to to to
claim claim claim
that that that
you you you
can can can
only onli only
take take take
the the the
resurrection resurrect resurrection
on on on
faith faith faith
. . .
There there There
are are be
reasons reason reason
to to to
believe believ believe
it it it
that that that
appeal appeal appeal
to to to
the the the
mind mind mind
, , ,
too too too
. . .
