From from From
: : :
wquinnan wquinnan wquinnan
@ @ @
sdcc sdcc sdcc
13 13 13
. . .
ucsd ucsd ucsd
. . .
edu edu edu
( ( (
Malcusco malcusco Malcusco
) ) )
Subject subject Subject
: : :
Re re Re
: : :
The the The
arrogance arrog arrogance
of of of
Christians christian Christians
Organization organ Organization
: : :
University univers University
of of of
California california California
, , ,
San san San
Diego diego Diego
Lines line Lines
: : :
60 60 60
In in In
article articl article
< < <
Apr apr Apr
. . .
10 10 10
. . .
05 05 05
. . .
32 32 32
. . .
15 15 15
. . .
1993 1993 1993
. . .
14385 14385 14385
@ @ @
athos atho athos
. . .
rutgers rutger rutgers
. . .
edu edu edu
> > >
dleonar dleonar dleonar
@ @ @
andy andi andy
. . .
bgsu bgsu bgsu
. . .
edu edu edu
( ( (
Pixie pixi Pixie
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
Apr apr Apr
. . .
7 7 7
. . .
01 01 01
. . .
55 55 55
. . .
50 50 50
. . .
1993 1993 1993
. . .
22771 22771 22771
@ @ @
athos atho athos
. . .
rutgers rutger rutgers
. . .
edu edu edu
> > >
, , ,
> > >
> > >
Pardon pardon Pardon
me me me
, , ,
a a a
humble humbl humble
atheist atheist atheist
, , ,
but but but
exactly exact exactly
what what what
is is be
the the the
difference differ difference
> > >
between between between
holding hold hold
a a a
revealed reveal revealed
truth truth truth
with with with
blind blind blind
faith faith faith
as as a
its it it
basis basi basis
( ( (
i i i
. . .
e e e
. . .
> > >
regardless regardless regardless
of of of
any ani any
evidence evid evidence
that that that
you you you
may may may
find find find
to to to
the the the
contrary contrari contrary
) ) )
as as a
an an an
> > >
absolute absolut absolute
truth truth truth
, , ,
fully fulli fully
expecting expect expect
people peopl people
to to to
believe believ believe
you you you
and and and
arrogance arrog arrogance
? ? ?
> > >
They they They
sound sound sound
like like like
one one one
and and and
the the the
same same same
to to to
me me me
. . .
> > >
Pixie pixi Pixie
> > >
> > >
> > >
p p p
. . .
s s s
. . .
If if If
you you you
do do do
sincerely sincer sincerely
believe believ believe
that that that
a a a
god god god
exists exist exist
, , ,
why whi why
do do do
you you you
follow follow follow
> > >
it it it
blindly blind blindly
? ? ?
Why whi Why
do do do
we we we
follow follow follow
God god God
so so so
blindly blind blindly
? ? ?
Have have Have
you you you
ever ever ever
asked ask ask
a a a
physically physic physically
blind blind blind
person person person
why whi why
he he he
or or or
she she she
follows follow follow
a a a
seeing see see
eye eye eye
dog dog dog
? ? ?
The the The
answer answer answer
is is be
quite quit quite
simple simpl simple
- - -
- - -
the the the
dog dog dog
can can can
see see see
, , ,
and and and
the the the
blind blind blind
person person person
cannot cannot cannot
. . .
I i I
acknowledge acknowledg acknowledge
, , ,
as as a
a a a
Christian christian Christian
, , ,
that that that
I i I
am am be
blind blind blind
. . .
I i I
see see see
, , ,
but but but
I i I
see see see
illusions illus illusion
as as as
well well well
as as a
reality realiti reality
. . .
( ( (
Watched watch Watched
TV tv TV
lately late lately
? ? ?
) ) )
I i I
hear hear hear
, , ,
but but but
I i I
hear hear hear
lies lie lie
as as as
well well well
as as a
truth truth truth
. . .
( ( (
Listen listen Listen
to to to
your your your
radio radio radio
or or or
read read read
a a a
newspaper newspap newspaper
. . .
) ) )
Remember rememb Remember
, , ,
all all all
that that that
tastes tast taste
well well well
is is be
not not not
healthy healthi healthy
. . .
So so So
, , ,
I i I
rely reli rely
one one one
the the the
one one one
who who who
can can can
see see see
, , ,
hear hear hear
, , ,
and and and
taste tast taste
everything everyth everything
, , ,
and and and
knows know know
what what what
is is be
real real real
, , ,
and and and
what what what
is is be
not not not
. . .
That that That
is is be
God god God
. . .
Of of Of
course cours course
, , ,
you you you
may may may
ask ask ask
, , ,
if if if
I i I
cannot cannot cannot
trust trust trust
my my my
own own own
senses sens sens
, , ,
how how how
do do do
I i I
know know know
whether whether whether
what what what
I i I
see see see
and and and
hear hear hear
about about about
God god God
is is be
truth truth truth
or or or
a a a
lie lie lie
. . .
That that That
is is be
why whi why
we we we
need need need
faith faith faith
to to to
be be be
saved save save
. . .
We we We
must must must
force forc force
ourselves ourselv ourselves
to to to
believe believ believe
that that that
God god God
knows know know
the the the
truth truth truth
, , ,
and and and
loves love love
us us u
enough enough enough
to to to
share share share
it it it
with with with
us us u
, , ,
even even even
when when when
it it it
defies defi defy
what what what
we we we
think think think
we we we
know know know
. . .
Why whi Why
would would would
He he He
have have have
created creat create
us us u
if if if
He he He
did did do
not not not
love love love
us us u
enough enough enough
to to to
help help help
us us u
through through through
this this this
world world world
? ? ?
I i I
also also also
do do do
trust trust trust
my my my
experiences experi experience
to to to
some some some
extent extent extent
. . .
When when When
I i I
do do do
things thing thing
that that that
defy defi defy
the the the
seeming seem seem
logic logic logic
of of of
my my my
experience experi experience
, , ,
because becaus because
it it it
is is be
what what what
my my my
Father father Father
commands command command
me me me
to to to
do do do
, , ,
and and and
I i I
see see see
the the the
results result result
in in in
the the the
long long long
term term term
, , ,
I i I
find find find
that that that
He he He
has has have
led led lead
me me me
in in in
the the the
proper proper proper
direction direct direction
, , ,
even even even
though though though
it it it
did did do
not not not
feel feel feel
right right right
at at at
the the the
time time time
. . .
This this This
is is be
where where where
our our our
works work work
as as a
Christians christian Christians
are are be
important import important
: : :
As as As
exercises exercis exercise
of of of
the the the
body bodi body
make make make
the the the
body bodi body
strong strong strong
, , ,
excercises excercis excercises
of of of
faith faith faith
make make make
the the the
faith faith faith
strong strong strong
. . .
As as As
for for for
you you you
, , ,
no no no
one one one
can can can
" " "
convert convert convert
" " "
you you you
. . .
You you You
must must must
choose choos choose
to to to
follow follow follow
God god God
of of of
your your your
own own own
will will will
, , ,
if if if
you you you
are are be
ever ever ever
to to to
follow follow follow
Him him Him
