From from From
: : :
sml sml sml
@ @ @
rpsyc rpsyc rpsyc
. . .
nott nott nott
. . .
ac ac ac
. . .
uk uk uk
( ( (
Steve steve Steve
Lang lang Lang
) ) )
Subject subject Subject
: : :
Re re Re
: : :
The the The
arrogance arrog arrogance
of of of
Christians christian Christians
Organization organ Organization
: : :
Nottingham nottingham Nottingham
University univers University
Lines line Lines
: : :
60 60 60
In in In
article articl article
< < <
May may May
. . .
2 2 2
. . .
09 09 09
. . .
51 51 51
. . .
49 49 49
. . .
1993 1993 1993
. . .
11841 11841 11841
@ @ @
geneva geneva geneva
. . .
rutgers rutger rutgers
. . .
edu edu edu
> > >
, , ,
you you you
wrote wrote write
: : :
> > >
The the The
genius genius genius
of of of
science scienc science
is is be
that that that
it it it
discovered discov discover
that that that
enormous enorm enormous
progress progress progress
> > >
in in in
knowledge knowledg knowledge
could could could
be be be
made made make
by by by
isolating isol isolate
the the the
study studi study
of of of
physical physic physical
> > >
interactions interact interaction
for for for
the the the
more more more
general general general
areas area area
of of of
study studi study
and and and
proceeding proceed proceed
> > >
not not not
by by by
logical logic logical
argument argument argument
but but but
by by by
experiment experi experiment
. . .
The the The
scientific scientif scientific
method method method
> > >
is is be
hypothesize hypothes hypothesize
, , ,
attempt attempt attempt
to to to
disprove disprov disprove
the the the
hypothesis hypothesi hypothesis
, , ,
if if if
you you you
fail fail fail
, , ,
> > >
publish publish publish
, , ,
if if if
others other others
fail fail fail
to to to
disprove disprov disprove
your your your
hypothesis hypothesi hypothesis
, , ,
accept accept accept
it it it
> > >
as as a
a a a
working work work
theory theori theory
and and and
move move move
on on on
. . .
This this This
method method method
is is be
suitable suitabl suitable
only onli only
> > >
for for for
the the the
study studi study
of of of
objects object object
without without without
will will will
, , ,
objects object object
which which which
do do do
not not not
> > >
take take take
an an an
interest interest interest
in in in
the the the
experiment experi experiment
. . .
Science scienc Science
does doe do
not not not
progress progress progress
via via via
experimentation experiment experimentation
but but but
by by by
philosophising philosophis philosophise
. . .
One one One
aim aim aim
of of of
experiments experi experiment
is is be
to to to
investigate investig investigate
the the the
validity valid validity
of of of
the the the
hyptheses hypthes hyptheses
resulting result result
from from from
the the the
models model model
produced produc produce
by by by
this this this
thinking think thinking
process process process
. . .
> > >
The the The
arrogance arrog arrogance
of of of
science scienc science
is is be
the the the
assumption assumpt assumption
many mani many
advocates advoc advocate
of of of
> > >
science scienc science
make make make
that that that
the the the
scientific scientif scientific
method method method
is is be
the the the
only onli only
method method method
of of of
> > >
serious serious serious
study studi study
, , ,
the the the
only onli only
one one one
leading lead lead
to to to
knowledge knowledg knowledge
rather rather rather
than than than
> > >
belief belief belief
. . .
Science scienc Science
has has have
one one one
advantage advantag advantage
of of of
all all all
other other other
approaches approach approach
to to to
explaining explain explain
the the the
world world world
. . .
It it It
is is be
objective object objective
. . .
> > >
Its it Its
further further further
arrogance arrog arrogance
, , ,
is is be
the the the
assumption assumpt assumption
which which which
arises aris arise
> > >
that that that
, , ,
since sinc since
science scienc science
is is be
the the the
only onli only
valid valid valid
method method method
of of of
thought thought thought
, , ,
everything everyth everything
> > >
which which which
exists exist exist
must must must
be be be
the the the
sort sort sort
of of of
thing thing thing
which which which
the the the
scientific scientif scientific
> > >
method method method
can can can
study studi study
, , ,
and and and
that that that
if if if
the the the
scientific scientif scientific
method method method
cannot cannot cannot
> > >
study studi study
it it it
it it it
either either either
does doe do
not not not
exist exist exist
or or or
cannot cannot cannot
in in in
any ani any
way way way
be be be
known known know
. . .
Anything anyth Anything
which which which
affects affect affect
the the the
physical physic physical
world world world
can can can
be be be
studied studi study
. . .
For for For
example exampl example
, , ,
since sinc since
we we we
are are be
part part part
of of of
the the the
physical physic physical
world world world
, , ,
anything anyth anything
( ( (
including includ include
spirits spirit spirit
) ) )
which which which
affects affect affect
our our our
behaviour behaviour behaviour
can can can
be be be
observed observ observe
. . .
Science scienc Science
does doe do
not not not
make make make
any ani any
claims claim claim
about about about
the the the
existence exist existence
or or or
non non non
- - -
existence exist existence
of of of
objects object object
which which which
do do do
not not not
affect affect affect
the the the
physical physic physical
world world world
. . .
> > >
Since sinc Since
these these these
asumptions asumpt asumptions
about about about
the the the
nature natur nature
of of of
the the the
world world world
cannot cannot cannot
> > >
themselves themselv themselves
be be be
made made make
the the the
subject subject subject
of of of
experiment experi experiment
, , ,
it it it
is is be
bad bad bad
science scienc science
> > >
to to to
believe believ believe
them them them
, , ,
as as as
well well well
as as a
arrogance arrog arrogance
, , ,
illogic illog illogic
, , ,
and and and
just just just
plain plain plain
> > >
sloppy sloppi sloppy
thinking think thinking
. . .
The the The
purpose purpos purpose
of of of
science scienc science
is is be
to to to
produce produc produce
a a a
model model model
of of of
the the the
* * *
physical physic physical
* * *
world world world
. . .
The the The
model model model
must must must
be be be
able abl able
to to to
explain explain explain
all all all
past past past
observations observ observation
and and and
predict predict predict
the the the
outcome outcom outcome
of of of
future futur future
observations observ observation
. . .
One one One
of of of
the the the
aims aim aim
of of of
experiments experi experiment
is is be
to to to
carry carri carry
out out out
well well well
defined defin defined
observations observ observation
which which which
are are be
objective object objective
. . .
Ideally ideal Ideally
scientist scientist scientist
will will will
except except except
the the the
model model model
which which which
best best best
describes describ describe
the the the
world world world
, , ,
and and and
the the the
model model model
which which which
realises realis realise
on on on
the the the
minimal minim minimal
number number number
of of of
assumptions assumpt assumption
. . .
At at At
the the the
moment moment moment
models model model
which which which
do do do
not not not
rely reli rely
on on on
the the the
assumption assumpt assumption
of of of
some some some
* * *
spiritual spiritu spiritual
* * *
world world world
existing exist exist
are are be
equally equal equally
powerful power powerful
to to to
ones one one
which which which
assume assum assume
the the the
assumption assumpt assumption
of of of
a a a
* * *
spiritual spiritu spiritual
* * *
world world world
. . .
As as As
the the the
non non non
- - -
spiritual spiritu spiritual
models model model
has has have
fewer fewer few
assumptions assumpt assumption
it it it
should should should
be be be
the the the
currently current currently
accepted accept accept
models model model
. . .
The the The
scientific scientif scientific
process process process
never never never
assumes assum assume
that that that
its it it
present present present
models model model
are are be
the the the
correct correct correct
ones one one
, , ,
whereas wherea whereas
many mani many
religions religion religion
claim claim claim
to to to
represent repres represent
the the the
truth truth truth
. . .
The the The
arrogance arrog arrogance
of of of
many mani many
theists theist theist
is is be
that that that
they they they
claim claim claim
to to to
represent repres represent
the the the
truth truth truth
, , ,
this this this
cannot cannot cannot
be be be
said said say
of of of
scientists scientist scientist
. . .
Steve steve Steve
Lang lang Lang
SLANG slang SLANG
- - -
> > >
SLING sling SLING
- - -
> > >
SLINK slink SLINK
- - -
> > >
SLICK slick SLICK
- - -
> > >
SLACK slack SLACK
- - -
> > >
SHACK shack SHACK
- - -
> > >
SHANK shank SHANK
- - -
> > >
THANK thank THANK
- - -
> > >
THINK think THINK
- - -
> > >
THICK thick THICK
