From from From
: : :
mcovingt mcovingt mcovingt
@ @ @
aisun aisun aisun
3 3 3
. . .
ai ai ai
. . .
uga uga uga
. . .
edu edu edu
( ( (
Michael michael Michael
Covington covington Covington
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Translations translat Translations
Organization organ Organization
: : :
AI ai AI
Programs program Programs
, , ,
University univers University
of of of
Georgia georgia Georgia
, , ,
Athens athen Athens
Lines line Lines
: : :
25 25 25
In in In
article articl article
< < <
May may May
. . .
9 9 9
. . .
05 05 05
. . .
41 41 41
. . .
02 02 02
. . .
1993 1993 1993
. . .
27540 27540 27540
@ @ @
athos atho athos
. . .
rutgers rutger rutgers
. . .
edu edu edu
> > >
ab ab ab
4 4 4
z z z
@ @ @
virginia virginia virginia
. . .
edu edu edu
( ( (
Andi andi Andi
Beyer beyer Beyer
) ) )
writes write write
: : :
> > >
Which which Which
Version version Version
of of of
the the the
Bible bibl Bible
do do do
you you you
consider consid consider
to to to
be be be
the the the
most most most
> > >
accurate accur accurate
translation translat translation
? ? ?
Well well Well
, , ,
knowing know know
Greek greek Greek
and and and
Hebrew hebrew Hebrew
, , ,
I i I
' ' '
m m m
probably probabl probably
not not not
as as a
picky picki picky
about about about
translations translat translation
as as a
I i I
would would would
be be be
if if if
English english English
translations translat translation
were were be
my my my
only onli only
source sourc source
of of of
information inform information
. . .
BUT but BUT
. . .
. . .
. . .
( ( (
1 1 1
) ) )
Any ani Any
verse vers verse
that that that
comes come come
out out out
substantially substanti substantially
different differ different
in in in
different differ different
trans tran trans
- - -
lations lation lations
is is be
almost almost almost
certainly certain certainly
unclear unclear unclear
in in in
the the the
original origin original
. . .
( ( (
2 2 2
) ) )
It it It
is is be
very veri very
bad bad bad
practice practic practice
to to to
" " "
shop shop shop
" " "
for for for
a a a
translation translat translation
that that that
fits fit fit
your your your
own own own
doctrinal doctrin doctrinal
positions posit position
. . .
Personally person Personally
, , ,
I i I
still still still
like like like
the the the
RSV rsv RSV
. . .
NRSV nrsv NRSV
and and and
NASV nasv NASV
are are be
also also also
very veri very
good good good
. . .
I i I
have have have
a a a
strong strong strong
preference prefer preference
for for for
editions edit edition
that that that
do do do
_ _ _
not not not
_ _ _
indent indent indent
the the the
beginning begin beginning
of of of
each each each
verse vers verse
as as a
if if if
verses vers verse
were were be
paragraphs paragraph paragraphs
. . .
The the The
verse vers verse
numbering number numbering
is is be
a a a
relatively relat relatively
modern modern modern
addition addit addition
and and and
should should should
not not not
be be be
given given give
undue undu undue
prominence promin prominence
. . .
- - -
- - -
: : :
- - -
Michael michael Michael
A a A
. . .
Covington covington Covington
, , ,
Associate associ Associate
Research research Research
Scientist scientist Scientist
: : :
* * *
* * *
* * *
* * *
* * *
: : :
- - -
Artificial artifici Artificial
Intelligence intellig Intelligence
Programs program Programs
mcovingt mcovingt mcovingt
@ @ @
ai ai ai
. . .
uga uga uga
. . .
edu edu edu
: : :
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
: : :
- - -
The the The
University univers University
of of of
Georgia georgia Georgia
phone phone phone
706 706 706
542 542 542
- - -
0358 0358 0358
: : :
* * *
* * *
* * *
: : :
- - -
Athens athen Athens
, , ,
Georgia georgia Georgia
30602 30602 30602
- - -
7415 7415 7415
U u U
. . .
S s S
. . .
A a A
. . .
amateur amateur amateur
radio radio radio
N n N
4 4 4
TMI tmi TMI
: : :
* * *
* * *
* * *
* * *
* * *
* * *
* * *
< < <
> > >
< < <
