From from From
: : :
gchin gchin gchin
@ @ @
ssf ssf ssf
. . .
Eng eng Eng
. . .
Sun sun Sun
. . .
COM com COM
( ( (
Gary gari Gary
Chin chin Chin
) ) )
Subject subject Subject
: : :
Re re Re
: : :
When when When
are are be
two two two
people peopl people
married marri marry
in in in
God god God
' ' '
s s s
e e e
Reply repli Reply
- - -
To to To
: : :
gchin gchin gchin
@ @ @
ssf ssf ssf
. . .
Eng eng Eng
. . .
Sun sun Sun
. . .
COM com COM
Organization organ Organization
: : :
Sun sun Sun
Microsystems microsystem Microsystems
, , ,
Inc inc Inc
. . .
Lines line Lines
: : :
32 32 32
In in In
article articl article
28727 28727 28727
@ @ @
athos atho athos
. . .
rutgers rutger rutgers
. . .
edu edu edu
, , ,
62 62 62
johnson johnson johnson
@ @ @
cua cua cua
. . .
edu edu edu
( ( (
Yusef yusef Yusef
Al al Al
- - -
Tariq tariq Tariq
) ) )
writes write write
: : :
> > >
Who who Who
' ' '
s s s
law law law
is is be
it it it
that that that
a a a
wedding wed wedding
has has have
to to to
happen happen happen
in in in
a a a
church church church
? ? ?
the the the
only onli only
reqirement reqir reqirement
> > >
is is be
that that that
you you you
and and and
the the the
bride bride bride
agreee agree agreee
to to to
marry marri marry
each each each
other other other
. . .
How how How
also also also
can can can
you you you
say say say
" " "
> > >
" " "
christian christian christian
wedding wed wedding
" " "
when when when
the the the
proces proce proces
of of of
marriage marriag marriage
is is be
nt nt nt
really realli really
discussed discuss discuss
in in in
the the the
> > >
bible bibl bible
. . .
why whi why
mus mus mus
t t t
a a a
person person person
get get get
a a a
civil civil civil
marriage marriag marriage
also also also
? ? ?
The the The
only onli only
standards standard standard
i i i
> > >
look look look
to to to
are are be
those those those
imposed impos impose
upon upon upon
me me me
by by by
god god god
. . .
. . .
. . .
not not not
of of of
society societi society
. . .
If if If
you you you
want want want
to to to
live live live
with with with
someone someon someone
, , ,
you you you
can can can
. . .
If if If
you you you
don don don
' ' '
t t t
want want want
to to to
have have have
a a a
civil civil civil
marriage marriag marriage
, , ,
don don don
' ' '
t t t
. . .
If if If
you you you
don don don
' ' '
t t t
want want want
to to to
have have have
a a a
wedding wed wedding
in in in
a a a
church church church
, , ,
don don don
' ' '
t t t
. . .
If if If
you you you
want want want
to to to
call call call
that that that
a a a
marriage marriag marriage
, , ,
go go go
right right right
ahead ahead ahead
. . .
I i I
hope hope hope
that that that
the the the
young young young
people peopl people
that that that
are are be
around around around
you you you
, , ,
don don don
' ' '
t t t
follow follow follow
your your your
example exampl example
. . .
| | |
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
| | |
| | |
Gary gari Gary
Chin chin Chin
| | |
| | |
Staff staff Staff
Engineer engin Engineer
| | |
| | |
Sun sun Sun
Microsystems microsystem Microsystems
| | |
| | |
Mt mt Mt
. . .
View view View
, , ,
CA ca CA
| | |
| | |
gchin gchin gchin
@ @ @
Eng eng Eng
. . .
Sun sun Sun
. . .
Com com Com
| | |
| | |
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
| | |
[ [ [
If if If
the the the
original origin original
message messag message
claims claim claim
that that that
marriage marriag marriage
is is be
not not not
discussed discuss discuss
in in in
the the the
Bible bibl Bible
, , ,
I i I
have have have
to to to
disagree disagre disagree
. . .
Various various Various
aspects aspect aspect
of of of
marriage marriag marriage
are are be
discussed discuss discuss
in in in
some some some
of of of
Paul paul Paul
' ' '
s s s
letters letter letter
, , ,
Ephesians ephesian Ephesians
5 5 5
sees see see
marriage marriag marriage
as as a
a a a
symbol symbol symbol
of of of
God god God
' ' '
s s s
relationship relationship relationship
with with with
the the the
church church church
. . .
If if If
it it it
means mean mean
specifically specif specifically
that that that
the the the
marriage marriag marriage
ceremony ceremoni ceremony
isn isn isn
' ' '
t t t
described describ describe
, , ,
then then then
that that that
seems seem seem
to to to
be be be
true true true
. . .
But but But
I i I
think think think
what what what
most most most
people peopl people
mean mean mean
by by by
Christian christian Christian
marriage marriag marriage
is is be
not not not
so so so
much much much
that that that
it it it
takes take take
place place place
in in in
a a a
church church church
as as a
that that that
the the the
parties parti party
undertake undertak undertake
the the the
various various various
commitments commit commitment
to to to
each each each
other other other
that that that
are are be
associated associ associate
with with with
marriage marriag marriage
in in in
the the the
Bible bibl Bible
. . .
- - -
- - -
clh clh clh
] ] ]
