From from From
: : :
news news news
@ @ @
cbnewsk cbnewsk cbnewsk
. . .
att att att
. . .
com com com
Subject subject Subject
: : :
Re re Re
: : :
When when When
are are be
two two two
people peopl people
married marri marry
in in in
God god God
' ' '
s s s
eyes eye eye
? ? ?
Organization organ Organization
: : :
AT at AT
& & &
T t T
Bell bell Bell
Labs lab Labs
Lines line Lines
: : :
23 23 23
In in In
article articl article
< < <
Apr apr Apr
. . .
16 16 16
. . .
23 23 23
. . .
15 15 15
. . .
03 03 03
. . .
1993 1993 1993
. . .
1820 1820 1820
@ @ @
geneva geneva geneva
. . .
rutgers rutger rutgers
. . .
edu edu edu
> > >
mcovingt mcovingt mcovingt
@ @ @
aisun aisun aisun
3 3 3
. . .
ai ai ai
. . .
uga uga uga
. . .
edu edu edu
( ( (
Michael michael Michael
Covington covington Covington
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
Apr apr Apr
. . .
14 14 14
. . .
03 03 03
. . .
07 07 07
. . .
21 21 21
. . .
1993 1993 1993
. . .
5402 5402 5402
@ @ @
athos atho athos
. . .
rutgers rutger rutgers
. . .
edu edu edu
> > >
randerso randerso randerso
@ @ @
acad acad acad
1 1 1
. . .
sahs sah sahs
. . .
uth uth uth
. . .
tmc tmc tmc
. . .
edu edu edu
( ( (
Robert robert Robert
Anderson anderson Anderson
) ) )
writes write write
: : :
> > >
> > >
I i I
would would would
like like like
to to to
get get get
your your your
opinions opinion opinion
on on on
this this this
: : :
when when when
exactly exact exactly
does doe do
an an an
engaged engag engage
> > >
> > >
couple coupl couple
become becom become
" " "
married marri married
" " "
in in in
God god God
' ' '
s s s
eyes eye eye
? ? ?
> > >
> > >
Not not Not
if if if
they they they
are are be
unwilling unwil unwilling
to to to
go go go
through through through
a a a
public public public
marriage marriag marriage
ceremony ceremoni ceremony
, , ,
> > >
nor nor nor
if if if
they they they
say say say
they they they
are are be
willing will willing
but but but
have have have
not not not
actually actual actually
done done do
so so so
. . .
> > >
> > >
Let let Let
' ' '
s s s
distinguish distinguish distinguish
_ _ _
real real real
_ _ _
logistical logist logistical
problems problem problem
( ( (
like like like
being be be
stranded strand strand
on on on
a a a
> > >
desert desert desert
island island island
) ) )
from from from
_ _ _
excuses excus excuse
_ _ _
( ( (
such such such
as as a
waiting wait wait
for for for
so so so
- - -
and and and
- - -
so so so
' ' '
s s s
brother brother brother
> > >
to to to
come come come
back back back
from from from
being be be
in in in
the the the
army armi army
so so so
he he he
can can can
be be be
in in in
the the the
ceremony ceremoni ceremony
) ) )
. . .
. . .
. . .
I i I
disagree disagre disagree
. . .
People peopl People
marry marri marry
each each each
other other other
. . .
When when When
they they they
commit commit commit
fully fulli fully
to to to
each each each
other other other
as as a
life life life
partners partner partner
, , ,
they they they
are are be
married marri marry
. . .
The the The
ceremony ceremoni ceremony
may may may
assist assist assist
in in in
emphasizing emphas emphasize
the the the
depth depth depth
of of of
such such such
a a a
commitment commit commitment
, , ,
but but but
is is be
of of of
itself itself itself
nothing noth nothing
. . .
God god God
knows know know
our our our
hearts heart heart
. . .
He he He
knows know know
when when when
two two two
have have have
committed commit commit
themselves themselv themselves
to to to
be be be
one one one
, , ,
he he he
knows know know
the the the
fears fear fear
and and and
delusions delus delusion
we we we
have have have
that that that
keep keep keep
us us u
from from from
fully fulli fully
giving give give
ourselves ourselv ourselves
to to to
another anoth another
. . .
The the The
way way way
I i I
see see see
it it it
, , ,
you you you
' ' '
d d d
have have have
to to to
be be be
living live live
together togeth together
in in in
a a a
marriage marriag marriage
for for for
somewhere somewher somewhere
between between between
10 10 10
and and and
100 100 100
years year year
before befor before
anyone anyon anyone
knew knew knew
if if if
a a a
marriage marriag marriage
really realli really
existed exist exist
, , ,
but but but
God god God
knows know know
. . .
I i I
don don don
' ' '
t t t
think think think
God god God
keeps keep keep
a a a
scorebook scorebook scorebook
. . .
Joe joe Joe
Moore moor Moore
