From from From
: : :
dwatson dwatson dwatson
@ @ @
cser cser cser
. . .
encore encor encore
. . .
com com com
( ( (
Drew drew Drew
Watson watson Watson
) ) )
Subject subject Subject
: : :
Ethics ethic Ethics
vs vs vs
. . .
Freedom freedom Freedom
Organization organ Organization
: : :
Encore encor Encore
Computer comput Computer
Corporation corpor Corporation
Lines line Lines
: : :
70 70 70
Being be Being
a a a
parent parent parent
in in in
need need need
of of of
some some some
help help help
, , ,
I i I
ask ask ask
that that that
you you you
bear bear bear
with with with
me me me
while while while
I i I
describe describ describe
the the the
situation situat situation
which which which
plagues plagu plague
me me me
. . .
. . .
. . .
I i I
am am be
a a a
divorced divorc divorced
father father father
. . .
Chance chanc Chance
would would would
have have have
it it it
that that that
" " "
my my my
weekend weekend weekend
" " "
with with with
my my my
daughter daughter daughter
has has have
fallen fallen fall
upon upon upon
Easter easter Easter
Weekend weekend Weekend
this this this
year year year
. . .
Although although Although
I i I
am am be
Presbyterian presbyterian Presbyterian
, , ,
I i I
had had have
married marri marry
a a a
Catholic cathol Catholic
woman woman woman
. . .
We we We
decided decid decide
that that that
the the the
Catholic cathol Catholic
moray moray moray
of of of
indoctrination indoctrin indoctrination
of of of
the the the
spouse spous spouse
into into into
the the the
faith faith faith
was was be
too too too
confining confin confining
( ( (
and and and
restrictive restrict restrictive
due due due
to to to
time time time
as as a
we we we
had had have
already alreadi already
set set set
a a a
date date date
) ) )
, , ,
and and and
we we we
were were be
married marri marry
in in in
a a a
Christian christian Christian
Church church Church
which which which
was was be
non non non
- - -
denominational denomin denominational
. . .
During dure During
the the the
years year year
of of of
our our our
marriage marriag marriage
, , ,
we we we
did did do
not not not
often often often
attend attend attend
church church church
. . .
When when When
our our our
daughter daughter daughter
was was be
born born bear
, , ,
some some some
years year year
later later later
, , ,
my my my
wife wife wife
insisted insist insist
that that that
she she she
be be be
baptised baptis baptise
as as a
Catholic cathol Catholic
. . .
This this This
wasn wasn wasn
' ' '
t t t
a a a
problem problem problem
with with with
me me me
. . .
During dure During
a a a
separation separ separation
of of of
five five five
years year year
, , ,
my my my
ex ex ex
- - -
wife wife wife
was was be
taken taken take
ill ill ill
with with with
a a a
disease diseas disease
that that that
affected affect affect
her her her
mental mental mental
capacities capac capacity
. . .
She she She
was was be
confined confin confine
to to to
a a a
mental mental mental
ward ward ward
for for for
two two two
months month month
before befor before
it it it
was was be
diagnosed diagnos diagnose
. . .
It it It
has has have
since sinc since
been been be
treated treat treat
" " "
