From from From
: : :
neal neal neal
@ @ @
cmptrc cmptrc cmptrc
. . .
lonestar lonestar lonestar
. . .
org org org
( ( (
Neal neal Neal
Howard howard Howard
) ) )
Subject subject Subject
: : :
Do do Do
Splitfires splitfir Splitfires
Help help Help
Spagthorpe spagthorp Spagthorpe
Diesels diesel Diesels
? ? ?
Keywords keyword Keywords
: : :
Using use Using
Splitfire splitfir Splitfire
plugs plug plug
for for for
performance perform performance
. . .
Distribution distribut Distribution
: : :
rec rec rec
. . .
motorcycles motorcycl motorcycle
Organization organ Organization
: : :
CompuTrac computrac CompuTrac
Inc inc Inc
. . .
, , ,
Richardson richardson Richardson
TX tx TX
Lines line Lines
: : :
34 34 34
In in In
article articl article
< < <
C c C
5 5 5
JF jf JF
22 22 22
. . .
DJr djr DJr
@ @ @
news news news
. . .
cso cso cso
. . .
uiuc uiuc uiuc
. . .
edu edu edu
> > >
wcd wcd wcd
82671 82671 82671
@ @ @
uxa uxa uxa
. . .
cso cso cso
. . .
uiuc uiuc uiuc
. . .
edu edu edu
( ( (
daniel daniel daniel
warren warren warren
c c c
) ) )
writes write write
: : :
> > >
Earlier earlier Earlier
, , ,
I i I
was was be
reading read read
on on on
the the the
net net net
about about about
using use use
Splitfire splitfir Splitfire
plugs plug plug
. . .
One one One
> > >
guy guy guy
was was be
thinking think think
about about about
it it it
and and and
almost almost almost
everybody everybodi everybody
shot shot shoot
him him him
to to to
hell hell hell
. . .
Well well Well
, , ,
> > >
I i I
saw saw saw
one one one
think think think
that that that
someone someon someone
said said say
about about about
" " "
Show show Show
me me me
a a a
team team team
that that that
used use use
Split split Split
- - -
> > >
fires fire fire
. . .
. . .
. . .
. . .
" " "
Well well Well
, , ,
here here here
' ' '
s s s
some some some
additional addit additional
insight insight insight
and and and
some some some
theories theori theory
> > >
about about about
splitfire splitfir splitfire
plugs plug plug
and and and
how how how
they they they
boost boost boost
us us u
as as a
oppossed opposs oppossed
to to to
cages cage cage
. . .
> > >
> > >
Splitfires splitfir Splitfires
were were be
originally origin originally
made made make
to to to
burn burn burn
fuel fuel fuel
more more more
efficiently effici efficiently
and and and
> > >
increased increas increased
power power power
