From from From
: : :
edw edw edw
@ @ @
boi boi boi
. . .
hp hp hp
. . .
com com com
( ( (
Edward edward Edward
Walsh walsh Walsh
) ) )
Subject subject Subject
: : :
Guzzi guzzi Guzzi
850 850 850
- - -
T t T
tires tire tire
, , ,
plus plus plus
fairing fair fair
question question question
Organization organ Organization
: : :
Hewlett hewlett Hewlett
- - -
Packard packard Packard
/ / /
Boise bois Boise
, , ,
Idaho idaho Idaho
X x X
- - -
Newsreader newsread Newsreader
: : :
Tin tin Tin
1 1 1
. . .
1 1 1
PL pl PL
4 4 4
Lines line Lines
: : :
59 59 59
I i I
have have have
a a a
question question question
about about about
tires tire tire
for for for
my my my
Guzzi guzzi Guzzi
. . .
It it It
is is be
a a a
' ' '
75 75 75
850 850 850
- - -
T t T
. . .
The the The
tires tire tire
that that that
were were be
on on on
it it it
when when when
I i I
just just just
bought bought buy
it it it
are are be
old old old
and and and
cracked crack cracked
. . .
I i I
do do do
not not not
have have have
an an an
owners owner owner
manual manual manual
for for for
it it it
( ( (
yet yet yet
) ) )
, , ,
but but but
the the the
tires tire tire
listed list list
in in in
the the the
Haynes hayn Haynes
manual manual manual
are are be
: : :
Front front Front
, , ,
3 3 3
, , ,
50 50 50
H h H
18 18 18
; ; ;
Rear rear Rear
4 4 4
. . .
10 10 10
H h H
18 18 18
, , ,
and and and
pressures pressur pressure
recommended recommend recommend
are are be
26 26 26
front front front
and and and
33 33 33
rear rear rear
. . .
Oddly odd Oddly
, , ,
the the the
pressure pressur pressure
for for for
the the the
same same same
tire tire tire
on on on
the the the
T t T
- - -
3 3 3
is is be
listed list list
at at at
29 29 29
psi psi psi
instead instead instead
. . .
Anyone anyon Anyone
know know know
the the the
reason reason reason
? ? ?
As as As
I i I
know know know
though though though
, , ,
the the the
pressure pressur pressure
I i I
should should should
run run run
at at at
is is be
that that that
recommended recommend recommend
by by by
the the the
manufacturer manufactur manufacturer
of of of
the the the
new new new
tires tire tire
I i I
purchase purchas purchase
. . .
The the The
real real real
question question question
I i I
have have have
is is be
this this this
. . .
The the The
old old old
tires tire tire
that that that
are are be
on on on
the the the
bike bike bike
are are be
for for for
the the the
front front front
, , ,
a a a
Metzler metzler Metzler
Touring tour Touring
Special special Special
, , ,
4 4 4
. . .
10 10 10
H h H
18 18 18
, , ,
and and and
for for for
the the the
rear rear rear
an an an
Avon avon Avon
Roadrunner roadrunn Roadrunner
4 4 4
. . .
70 70 70
H h H
18 18 18
, , ,
( ( (
120 120 120
/ / /
90 90 90
) ) )
H h H
18 18 18
as as a
marked mark mark
on on on
each each each
tire tire tire
. . .
Both both Both
are are be
larger larger large
than than than
that that that
listed list list
in in in
the the the
Haynes hayn Haynes
Manual manual Manual
. . .
What what What
does doe do
the the the
owners owner owner
manual manual manual
recommend recommend recommend
, , ,
and and and
was was be
it it it
common common common
to to to
go go go
up up up
one one one
size size size
for for for
this this this
bike bike bike
? ? ?
Also also Also
, , ,
this this this
will will will
be be be
my my my
first first first
motorcycle motorcycl motorcycle
with with with
innertubes innertub innertubes
. . .
Any ani Any
comments comment comment
on on on
the the the
various various various
manufacturers manufactur manufacturer
inner inner inner
tube tube tube
qualities qualiti quality
? ? ?
The the The
above abov above
sizes size size
are are be
inches inch inch
( ( (
except except except
for for for
the the the
additional addit additional
mark mark mark
on on on
the the the
current current current
rear rear rear
tire tire tire
) ) )
. . .
What what What
is is be
the the the
best best best
metric metric metric
match match match
? ? ?
The the The
local local local
BMW bmw BMW
dealer dealer dealer
thought thought think
100 100 100
/ / /
90 90 90
H h H
18 18 18
on on on
the the the
front front front
and and and
120 120 120
/ / /
90 90 90
H h H
18 18 18
on on on
the the the
back back back
. . .
He he He
also also also
happens happen happen
to to to
be be be
very veri very
good good good
at at at
getting get get
close close close
to to to
matching match match
mail mail mail
order order order
prices price price
. . .
I i I
am am be
thinking think think
of of of
going go go
with with with
a a a
Metzler metzler Metzler
ME me ME
33 33 33
Laser laser Laser
( ( (
possibly possibl possibly
Comp comp Comp
K k K
) ) )
on on on
the the the
front front front
and and and
ME me ME
88 88 88
on on on
the the the
back back back
, , ,
both both both
in in in
MBS mbs MBS
variety varieti variety
if if if
possible possibl possible
( ( (
the the the
longer longer longer
lasting last lasting
belting belt belt
system system system
) ) )
. . .
I i I
already alreadi already
use use use
the the the
ME me ME
33 33 33
on on on
both both both
the the the
Vision vision Vision
and and and
FJ fj FJ
for for for
the the the
front front front
, , ,
and and and
like like like
it it it
, , ,
and and and
I i I
thought thought think
that that that
with with with
the the the
shaft shaft shaft
drive drive drive
behavior behavior behavior
and and and
