From from From
: : :
jlevine jlevin jlevine
@ @ @
rd rd rd
. . .
hydro hydro hydro
. . .
on on on
. . .
ca ca ca
( ( (
Jody jodi Jody
Levine levin Levine
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Countersteering counterst Countersteering
_ _ _
FAQ faq FAQ
please pleas please
post post post
Organization organ Organization
: : :
Ontario ontario Ontario
Hydro hydro Hydro
- - -
Research research Research
Division divis Division
Lines line Lines
: : :
73 73 73
In in In
article articl article
< < <
1 1 1
qjn qjn qjn
7 7 7
i i i
$ $ $
d d d
0 0 0
i i i
@ @ @
sixgun sixgun sixgun
. . .
East east East
. . .
Sun sun Sun
. . .
COM com COM
> > >
egreen egreen egreen
@ @ @
east east east
. . .
sun sun sun
. . .
com com com
writes write write
: : :
> > >
In in In
article articl article
26051 26051 26051
@ @ @
rd rd rd
. . .
hydro hydro hydro
. . .
on on on
. . .
ca ca ca
, , ,
jlevine jlevin jlevine
@ @ @
rd rd rd
. . .
hydro hydro hydro
. . .
on on on
. . .
ca ca ca
( ( (
Jody jodi Jody
Levine levin Levine
) ) )
writes write write
: : :
> > >
> > >
In in In
article articl article
< < <
1 1 1
qc qc qc
529 529 529
$ $ $
c c c
1 1 1
r r r
@ @ @
sixgun sixgun sixgun
. . .
East east East
. . .
Sun sun Sun
. . .
COM com COM
> > >
egreen egreen egreen
@ @ @
east east east
. . .
sun sun sun
. . .
com com com
writes write write
: : :
> > >
> > >
> > >
> > >
Single singl Single
- - -
track track track
snow snow snow
vehicles vehicl vehicle
with with with
front front front
skis ski ski
, , ,
and and and
snow snow snow
skis ski ski
attached attach attach
to to to
> > >
> > >
> > >
skiers skier skier
' ' '
legs leg leg
, , ,
deform deform deform
the the the
surface surfac surface
of of of
the the the
snow snow snow
, , ,
creating creat create
their their their
own own own
bank bank bank
. . .
> > >
> > >
> > >
Ice ice Ice
skates skate skate
alter alter alter
the the the
phase phase phase
of of of
the the the
ice ice ice
, , ,
and and and
also also also
" " "
carve carv carve
" " "
out out out
their their their
own own own
> > >
> > >
> > >
tracks track track
. . .
> > >
> > >
So so So
what what what
? ? ?
> > >
> > >
So so So
they they they
have have have
bugger bugger bugger
all all all
to to to
do do do
with with with
motorcycles motorcycl motorcycle
. . .
Hence henc Hence
, , ,
any ani any
apparent appar apparent
> > >
similarity similar similarity
in in in
handling handl handle
characteristics characterist characteristic
may may may
, , ,
or or or
may may may
* * *
not not not
* * *
be be be
analagous analag analagous
> > >
in in in
its it it
underlying under underlying
physics physic physic
to to to
that that that
behind behind behind
motorcycle motorcycl motorcycle
handling handl handle
> > >
characteristics characterist characteristic
. . .
OK ok OK
, , ,
as as a
one one one
last last last
attempt attempt attempt
, , ,
I i I
' ' '
ll ll ll
take take take
a a a
different differ different
tack tack tack
. . .
We we We
all all all
seem seem seem
to to to
be be be
in in in
agreement agreement agreement
that that that
there there there
are are be
two two two
explanations explan explanation
for for for
why whi why
one one one
can can can
use use use
the the the
handlebars handlebar handlebar
to to to
lean lean lean
a a a
moving move moving
motorcycle motorcycl motorcycle
. . .
The the The
question question question
is is be
, , ,
is is be
one one one
of of of
the the the
effect effect effect
dominant domin dominant
, , ,
and and and
which which which
one one one
is is be
it it it
? ? ?
The the The
idea idea idea
would would would
be be be
to to to
design design design
an an an
experiment experi experiment
which which which
would would would
seaprate seaprat seaprate
the the the
two two two
characteristics characterist characteristic
, , ,
and and and
see see see
which which which
effect effect effect
produces produc produce
a a a
similar similar similar
result result result
to to to
the the the
one one one
with with with
which which which
those those those
of of of
us us u
who who who
have have have
bikes bike bike
are are be
familiar familiar familiar
. . .
Let let Let
' ' '
s s s
look look look
at at at
the the the
one one one
that that that
, , ,
so so so
far far far
, , ,
has has have
sparked spark spark
no no no
controversy controversi controversy
on on on
its it it
own own own
, , ,
gyroscopic gyroscop gyroscopic
precession precess precession
. . .
To to To
examine examin examine
this this this
alone alon alone
, , ,
we we we
would would would
have have have
to to to
get get get
rid rid rid
of of of
the the the
contact contact contact
patch patch patch
effect effect effect
, , ,
by by by
not not not
allowing allow allow
the the the
contact contact contact
patches patch patch
to to to
transmit transmit transmit
any ani any
force forc force
. . .
The the The
wheels wheel wheel
and and and
steering steer steer
mechanism mechan mechanism
would would would
have have have
to to to
remain remain remain
, , ,
and and and
be be be
attached attach attach
to to to
a a a
vehicle vehicl vehicle
with with with
about about about
the the the
same same same
weight weight weight
as as a
a a a
bike bike bike
, , ,
through through through
suspension suspens suspension
( ( (
so so so
that that that
the the the
wheels wheel wheel
transmit transmit transmit
forces forc force
to to to
the the the
bike bike bike
the the the
same same same
way way way
) ) )
similar similar similar
to to to
a a a
bikes bike bike
. . .
An an An
experiment experi experiment
would would would
be be be
to to to
ride ride ride
a a a
bike bike bike
along along along
a a a
dry dri dry
road road road
to to to
get get get
moving move move
and and and
to to to
get get get
the the the
wheels wheel wheel
spinning spin spin
, , ,
then then then
change chang change
surfaces surfac surface
to to to
something someth something
that that that
won won win
' ' '
t t t
transmit transmit transmit
forces forc force
through through through
the the the
contact contact contact
patches patch patch
, , ,
and and and
try tri try
a a a
steering steer steer
manoeuvre manoeuvr manoeuvre
to to to
see see see
if if if
the the the
bike bike bike
leans lean lean
. . .
It it It
probably probabl probably
would would would
, , ,
since sinc since
some some some
of of of
us us u
